,epoch,Model,accuracy,precision,cross_entropy_loss,mae_loss,mse_loss,recall,auc
35,15,vit-tiny,0.3873239436619718,0.25604563304876127,1.2481935835546918,1.8308085650205612,5.258271412716971,0.3873239436619718,0.49366841938918393
36,20,convnext-tiny,0.3908450704225352,0.275318004534936,1.2528087894121807,1.8137999690241284,5.175050692425834,0.3908450704225352,0.49043372783193095
37,20,densenet121,0.6553697183098591,0.6396357641220032,0.7880874276161194,1.8050748705863953,5.141815659072664,0.6553697183098591,0.8559255137915525
38,20,efficientnet-b0,0.4176936619718309,0.30333276538580334,1.2250594463613298,1.8203962081008487,5.215523974763022,0.4176936619718309,0.5485245049402964
39,20,ghostnetv2,0.48899647887323944,0.41396102249160427,1.155797061820825,1.8510035309526656,5.381914092434777,0.48899647887323944,0.6334605629061717
40,20,mnasnet0_5,0.4599471830985915,0.33755414689023766,1.1772164106369019,1.811217154065768,5.1635884046554565,0.4599471830985915,0.6112857127354006
41,20,mobilenetv2,0.5061619718309859,0.44649393089705175,1.11001016282373,1.8093205574485989,5.168440163135529,0.5061619718309859,0.6816430869304928
42,20,regnety-400mf,0.5638204225352113,0.5144118521278336,1.0095168327291808,1.8276268011993833,5.233599192566341,0.5638204225352113,0.7515393230314477
43,20,resnet18,0.5699823943661972,0.5433798259598867,0.9594785446921985,1.8208944880300098,5.213413460387124,0.5699823943661972,0.7916821291068581
44,20,shufflenetv2-0.5x,0.4128521126760563,0.2919510644082701,1.2180931717157364,1.8050464755958981,5.140172984864977,0.4128521126760563,0.5537613435274545
45,20,tinynet-a,0.45026408450704225,0.33544049417717814,1.1880965183178585,1.813978652159373,5.188742564784156,0.45026408450704225,0.6090697385142585
46,20,vgg16,0.4071302816901408,0.26071712454231755,1.237451273534033,1.8978449536694422,5.672547893391715,0.4071302816901408,0.5343469370532413
47,20,vit-tiny,0.41989436619718307,0.29892189259571794,1.2332668287886512,1.8281692001554701,5.248419774903192,0.41989436619718307,0.5457366717733952
48,25,convnext-tiny,0.37676056338028163,0.2579090837688227,1.2507947517765894,1.8353190786308713,5.304728200038275,0.37676056338028163,0.49622996832404836
49,25,densenet121,0.670774647887324,0.6597884811011102,0.7590567813151412,1.8083167291349835,5.1576931575934095,0.670774647887324,0.8682389607120242
50,25,efficientnet-b0,0.42077464788732394,0.3035061565325367,1.208766930633121,1.8150158176819482,5.188582764731513,0.42077464788732394,0.5616273608389338
51,25,ghostnetv2,0.5180457746478874,0.4252693865654183,1.1118314440051713,1.8314617723226547,5.250384009546703,0.5180457746478874,0.6660684105698895
52,25,mnasnet0_5,0.4713908450704225,0.36043473951365257,1.1497977326313655,1.8128697557581797,5.173535972833633,0.4713908450704225,0.6459865734875176
53,25,mobilenetv2,0.5374119718309859,0.4789625629893288,1.0421685957246356,1.807326399617725,5.149622208542294,0.5374119718309859,0.7193819609935741
54,25,regnety-400mf,0.6016725352112676,0.5457418136754081,0.9154423069622781,1.8245883352226682,5.231356700261434,0.6016725352112676,0.7965026009914795
55,25,resnet18,0.6073943661971831,0.5799244614544605,0.9023615734444723,1.8207094238864052,5.217769162522422,0.6073943661971831,0.8130477536569106
56,25,shufflenetv2-0.5x,0.457306338028169,0.337675004674054,1.1871827443440754,1.8039899104171329,5.137387063768175,0.457306338028169,0.5947892830843248
57,25,tinynet-a,0.46434859154929575,0.3645477142227731,1.1680604964494705,1.8077432844373915,5.153637266821331,0.46434859154929575,0.6279121132443175
58,25,vgg16,0.4375,0.3213626351223974,1.218907740381029,1.9394500719176397,5.762700501415464,0.4375,0.5740209446957242
59,25,vit-tiny,0.465669014084507,0.38186788615059514,1.2046205633216434,1.831976047820515,5.261260108815299,0.465669014084507,0.6032881227282307
60,30,convnext-tiny,0.37411971830985913,0.2544153369238799,1.2495591574245029,1.8278780894147024,5.244674454132716,0.37411971830985913,0.49319686709966654
61,30,densenet121,0.7015845070422535,0.6928197204955849,0.6931230040887991,1.8073195848200057,5.158239781856537,0.7015845070422535,0.8858487785013269
62,30,efficientnet-b0,0.43838028169014087,0.3222835974721884,1.1900104954838753,1.818714020980729,5.199880808591843,0.43838028169014087,0.5764831191569815
63,30,ghostnetv2,0.5523767605633803,0.4721966922136972,1.0467949277824826,1.8311717907587688,5.270029620991813,0.5523767605633803,0.7072388604325491
64,30,mnasnet0_5,0.5026408450704225,0.45556444227905235,1.1098319697711203,1.8121956090132394,5.17047213183509,0.5026408450704225,0.6695353707140624
65,30,mobilenetv2,0.5642605633802816,0.5122546279922279,0.9917693899737464,1.80587919221984,5.154686682754093,0.5642605633802816,0.754727855154859
66,30,regnety-400mf,0.6241197183098592,0.5890291830305522,0.8598893458644549,1.8258448988199234,5.235500554243723,0.6241197183098592,0.8238247397762243
67,30,resnet18,0.6311619718309859,0.6146020875627374,0.8317596481906043,1.8175566858715482,5.206699331601461,0.6311619718309859,0.8406560136454027
68,30,shufflenetv2-0.5x,0.4647887323943662,0.3510846260296788,1.1711797830131319,1.8081657969289355,5.154606564177407,0.4647887323943662,0.6126771918568643
69,30,tinynet-a,0.4933978873239437,0.37258799460151837,1.1250721572173967,1.807396873831749,5.153567254543304,0.4933978873239437,0.661877136321938
70,30,vgg16,0.4920774647887324,0.4094923569045688,1.1634980771276684,1.8738058143191867,5.480320490068859,0.4920774647887324,0.6474248620985819
71,30,vit-tiny,0.4735915492957746,0.414351087546185,1.1851256200008922,1.826905174387826,5.244384984175364,0.4735915492957746,0.6277343566599288
72,35,convnext-tiny,0.38204225352112675,0.29827676231090355,1.2495367742247052,1.8264891405900319,5.228508018785053,0.38204225352112675,0.49463508344845925
73,35,densenet121,0.7257922535211268,0.7228299153743346,0.6310143346587818,1.8049257877800198,5.132766925626331,0.7257922535211268,0.9035507918354929
74,35,efficientnet-b0,0.45686619718309857,0.3362801048861968,1.1765282832913928,1.8211747921175427,5.216472519768609,0.45686619718309857,0.6096747377164896
75,35,ghostnetv2,0.5717429577464789,0.5091998664988109,1.0118470597598288,1.8323135127623877,5.285949223571354,0.5717429577464789,0.7332597925102093
76,35,mnasnet0_5,0.4995598591549296,0.43975337543757226,1.0967252668407228,1.8087218701839447,5.152055038346185,0.4995598591549296,0.683416039584005
77,35,mobilenetv2,0.5871478873239436,0.5345320138209665,0.9508307294713126,1.8064449429512024,5.151005645593007,0.5871478873239436,0.781072532682362
78,35,regnety-400mf,0.6544894366197184,0.636360175877789,0.7868817407223914,1.8190506199995675,5.207647007372644,0.6544894366197184,0.8476101954116582
79,35,resnet18,0.6584507042253521,0.6442709202699929,0.7749395428432359,1.8156920191314485,5.191102822621663,0.6584507042253521,0.8587444699349575
80,35,shufflenetv2-0.5x,0.48327464788732394,0.36214986142145156,1.1538826326529186,1.8069259110424254,5.15054577589035,0.48327464788732394,0.6241815225918237
81,35,tinynet-a,0.5264084507042254,0.47314724033926453,1.0810933998889394,1.799822991093,5.124475161234537,0.5264084507042254,0.6972469373706913
82,35,vgg16,0.5127640845070423,0.4452501587897719,1.1243647096885576,1.9366686642169952,5.946336021025975,0.5127640845070423,0.6754420607001547
83,35,vit-tiny,0.4964788732394366,0.3982873398900478,1.141522839665413,1.8338636855284374,5.276080297099219,0.4964788732394366,0.6689394015077277
84,40,convnext-tiny,0.40492957746478875,0.3221466111003423,1.2421287496884665,1.8167259991168976,5.19134298298094,0.40492957746478875,0.5170927071825134
85,40,densenet121,0.7376760563380281,0.7288402321583048,0.6038697556489043,1.8111285153362486,5.164782898293601,0.7376760563380281,0.9071213245760518
86,40,efficientnet-b0,0.47579225352112675,0.34937322297940754,1.1548282197780078,1.815921778480212,5.201256225506465,0.47579225352112675,0.6342921101482388
87,40,ghostnetv2,0.6016725352112676,0.5392557625595308,0.9611209895875718,1.839661889606052,5.302234457598792,0.6016725352112676,0.7624187355312859
88,40,mnasnet0_5,0.5162852112676056,0.4653812599787862,1.0619289808803134,1.8060128076208963,5.1502240399519605,0.5162852112676056,0.7038108068558644
89,40,mobilenetv2,0.6109154929577465,0.5850102564623947,0.9226204769478903,1.8080051590998967,5.158878551589118,0.6109154929577465,0.7996831440501767
90,40,regnety-400mf,0.6694542253521126,0.6507763015136427,0.7682601453529464,1.8263605154222913,5.244081285264757,0.6694542253521126,0.8603279684097339
91,40,resnet18,0.6654929577464789,0.6500001986056321,0.7410711356335216,1.8121808816989264,5.185852924982706,0.6654929577464789,0.8704840660068996
92,40,shufflenetv2-0.5x,0.4713908450704225,0.3562711701842285,1.1535790173543825,1.8034164127376344,5.142044752836227,0.4713908450704225,0.6301477842419649
93,40,tinynet-a,0.545774647887324,0.47850962454726775,1.0538690280583172,1.8123639971017838,5.183755341503355,0.545774647887324,0.7220382291615322
94,40,vgg16,0.5501760563380282,0.47251463251313924,1.0665441147155232,1.850112643506792,5.362744592958027,0.5501760563380282,0.7092873539397185
95,40,vit-tiny,0.5176056338028169,0.4364998885582697,1.1119382770525084,1.8414363463719687,5.294057905673981,0.5176056338028169,0.6901073790087064
96,45,convnext-tiny,0.3868838028169014,0.2909066262105765,1.2385139730241566,1.8281112727191713,5.234643969270918,0.3868838028169014,0.5201815459195558
97,45,densenet121,0.735475352112676,0.7282187887907424,0.6076908173660437,1.8051291935973697,5.136254436439938,0.735475352112676,0.9093290370602383
98,45,efficientnet-b0,0.5220070422535211,0.38502613235664845,1.1003610458638933,1.8261755373742845,5.221306817399131,0.5220070422535211,0.6750707235860208
99,45,ghostnetv2,0.6122359154929577,0.5548113753847682,0.928492213288943,1.8344062831666734,5.29270006219546,0.6122359154929577,0.783377191428755
100,45,mnasnet0_5,0.5352112676056338,0.4768898714980513,1.0547744093669786,1.8055321921904883,5.1509552498658495,0.5352112676056338,0.7191449080706747
101,45,mobilenetv2,0.6320422535211268,0.6137317176906278,0.8626841546760665,1.8100696868366666,5.182653397321701,0.6320422535211268,0.8187046625449803
102,45,regnety-400mf,0.6795774647887324,0.6698899932948021,0.7406226814621024,1.8108462409840689,5.164836641814974,0.6795774647887324,0.8702173382597285
103,45,resnet18,0.6883802816901409,0.6760247035748389,0.7159139650563399,1.814894707666503,5.167126211855146,0.6883802816901409,0.874389737924797
104,45,shufflenetv2-0.5x,0.5008802816901409,0.3778403504814115,1.128936099509398,1.8081766068935394,5.1585096352630195,0.5008802816901409,0.6551174502300927
105,45,tinynet-a,0.5607394366197183,0.5071422648142544,1.0157909053895209,1.8046508183081946,5.133879797326194,0.5607394366197183,0.7440271654809705
106,45,vgg16,0.5629401408450704,0.478808737908862,1.0055865314271715,1.9024812231461206,5.608192248476876,0.5629401408450704,0.7458579841611811
107,45,vit-tiny,0.5365316901408451,0.49510605104684235,1.0732505967219672,1.8362447155846489,5.290870252582762,0.5365316901408451,0.7192803619554572
108,50,convnext-tiny,0.3886443661971831,0.2969886734955512,1.2311984284056559,1.8189417703284159,5.203727026780446,0.3886443661971831,0.5355603448124127
109,50,densenet121,0.7460387323943662,0.743316995045978,0.5816260116795698,1.7927630527151956,5.097253620624542,0.7460387323943662,0.9166159914229237
110,50,efficientnet-b0,0.554137323943662,0.4123344461389222,1.050413051413165,1.8180157707797158,5.193485998445087,0.554137323943662,0.71273837343639
111,50,ghostnetv2,0.6294014084507042,0.5746011981503447,0.8913062140345573,1.8473100314537685,5.344161275360319,0.6294014084507042,0.7964254132815286
112,50,mnasnet0_5,0.5374119718309859,0.48300843078853833,1.027102911637889,1.810206146703826,5.161206069919798,0.5374119718309859,0.7438534345742984
113,50,mobilenetv2,0.6360035211267605,0.6178781567985147,0.8478802997204993,1.8015039331383176,5.125521659851074,0.6360035211267605,0.8236458378104421
114,50,regnety-400mf,0.6861795774647887,0.6751668329976203,0.7027654883762201,1.8168966157568827,5.195573836565018,0.6861795774647887,0.8802200642384317
115,50,resnet18,0.7011443661971831,0.692928050496933,0.6747849066224363,1.8063371810648177,5.145833280351427,0.7011443661971831,0.8894070107000991
116,50,shufflenetv2-0.5x,0.5048415492957746,0.4236955695702611,1.1099231210019853,1.806563526391983,5.146545340617498,0.5048415492957746,0.6642893587716746
117,50,tinynet-a,0.5889084507042254,0.538248089407173,0.9636537482341131,1.8103816310564675,5.160152448548211,0.5889084507042254,0.773515113132484
118,50,vgg16,0.6060739436619718,0.5514725308964287,0.9027572025855382,1.8695273929172092,5.4013872146606445,0.6060739436619718,0.7878967524259595
119,50,vit-tiny,0.5726232394366197,0.5080051665440246,1.0212689795427852,1.8315418561299641,5.266159143712786,0.5726232394366197,0.7475438363305127
120,55,convnext-tiny,0.3807218309859155,0.29379572910000795,1.2395281030072107,1.8470963819159403,5.3329844706588325,0.3807218309859155,0.5245848667145505
121,55,densenet121,0.7662852112676056,0.7629707004437387,0.5328253743549188,1.8010418001148436,5.0910198920302925,0.7662852112676056,0.9251419632844149
122,55,efficientnet-b0,0.5523767605633803,0.48604555676185296,1.0215520668360922,1.8103261705901887,5.175244013468425,0.5523767605633803,0.7285937338975442
123,55,ghostnetv2,0.6338028169014085,0.5751267767966266,0.87658122761382,1.8557794789473214,5.369454764657551,0.6338028169014085,0.806594727951563
124,55,mnasnet0_5,0.5580985915492958,0.5116381965271478,1.0156477789084117,1.806149133377605,5.1565756930245294,0.5580985915492958,0.7464083020566082
125,55,mobilenetv2,0.65625,0.6492844385028722,0.7971576684051089,1.8059235595994525,5.151136385069953,0.65625,0.8499813806016785
126,55,regnety-400mf,0.6993838028169015,0.6863612514389094,0.6733859669831064,1.82372843225797,5.2305671407116785,0.6993838028169015,0.8902631852279694
127,55,resnet18,0.7235915492957746,0.7153653950854538,0.6310989529722267,1.8131292048427794,5.17756023671892,0.7235915492957746,0.9028928675491823
128,55,shufflenetv2-0.5x,0.5162852112676056,0.3840460181635188,1.096741227640046,1.8062459362877739,5.141664769914415,0.5162852112676056,0.6840671764047331
129,55,tinynet-a,0.5950704225352113,0.5422708352067501,0.9385344063242276,1.8074528988864687,5.158634059958988,0.5950704225352113,0.7943357747885791
130,55,vgg16,0.6338028169014085,0.5661940581227003,0.8482014611363411,1.8443990896145503,5.32768197523223,0.6338028169014085,0.807196809647854
131,55,vit-tiny,0.5805457746478873,0.5300627082467362,0.9773105589879884,1.8339463141229415,5.279489841726091,0.5805457746478873,0.7735009246807217
132,60,convnext-tiny,0.39392605633802813,0.3380260504752793,1.2325728022389941,1.822034685148133,5.2202776041295795,0.39392605633802813,0.5303349561586508
133,60,densenet121,0.772887323943662,0.7695932490554213,0.5113434563908312,1.7915781835714977,5.0715052915943994,0.772887323943662,0.931145361427169
134,60,efficientnet-b0,0.5721830985915493,0.5218813478018494,0.9901233630047904,1.8233447555038664,5.217619687318802,0.5721830985915493,0.7495973925888261
135,60,ghostnetv2,0.6474471830985915,0.5937440627954449,0.8221798961361249,1.8245167434215546,5.2371728089120655,0.6474471830985915,0.828884515338451
136,60,mnasnet0_5,0.5730633802816901,0.5514918834275095,0.9659592707951864,1.8060519678725138,5.141820261875788,0.5730633802816901,0.7718235182742279
137,60,mobilenetv2,0.6659330985915493,0.643807822387673,0.7620184206300311,1.820590178171794,5.225184589624405,0.6659330985915493,0.8551390530152551
138,60,regnety-400mf,0.715669014084507,0.7022600533164034,0.6330744293000963,1.8104137943850622,5.17807478706042,0.715669014084507,0.8974572010497085
139,60,resnet18,0.7279929577464789,0.7202815111308957,0.6257586056987444,1.8091386556625366,5.175170259343253,0.7279929577464789,0.9004407686083168
140,60,shufflenetv2-0.5x,0.5250880281690141,0.4118563206464011,1.0814947543872728,1.8040716267294354,5.133373690976037,0.5250880281690141,0.6893633666676935
141,60,tinynet-a,0.6175176056338028,0.5812687088566505,0.8991399862700038,1.810237369603581,5.168036881420347,0.6175176056338028,0.811659489078656
142,60,vgg16,0.6289612676056338,0.5987717166129035,0.8552370228701167,1.8433859662877188,5.29498604271147,0.6289612676056338,0.8075048102167092
143,60,vit-tiny,0.6439260563380281,0.5935286334946311,0.8677744799190097,1.836092440618409,5.281406978766124,0.6439260563380281,0.817168064434119
144,65,convnext-tiny,0.3987676056338028,0.3601618071380196,1.2230246282286115,1.8321366674370236,5.238642000489765,0.3987676056338028,0.5482810089127451
145,65,densenet121,0.804137323943662,0.8022910392921434,0.4564519594940874,1.796726821197404,5.099247296651205,0.804137323943662,0.9395246680963059
146,65,efficientnet-b0,0.6016725352112676,0.5443615704583612,0.9307575300335884,1.8211007532146244,5.219922549194759,0.6016725352112676,0.783236506127317
147,65,ghostnetv2,0.6575704225352113,0.6274791328949512,0.7947807469301753,1.832326329416699,5.2967193656497535,0.6575704225352113,0.8372365631432127
148,65,mnasnet0_5,0.5875880281690141,0.5657237320290067,0.9602523636486795,1.8066493935055203,5.156468957662582,0.5875880281690141,0.7806918493047273
149,65,mobilenetv2,0.6879401408450705,0.6673266576839472,0.7408394461704625,1.8048062755001915,5.14732958873113,0.6879401408450705,0.863132984612911
150,65,regnety-400mf,0.730193661971831,0.7224550088641934,0.6126328623957105,1.8216217027770147,5.214824193053776,0.730193661971831,0.9054434276429412
151,65,resnet18,0.7526408450704225,0.7481562682746998,0.5714430258505874,1.8125957813527849,5.170566542281045,0.7526408450704225,0.9166095417992635
152,65,shufflenetv2-0.5x,0.5294894366197183,0.4834184260974362,1.0884367542134392,1.807402241561148,5.179776897033055,0.5294894366197183,0.6848142434162238
153,65,tinynet-a,0.636443661971831,0.62874864131506,0.848706003692415,1.8056970685720444,5.145455443196827,0.636443661971831,0.8325151992552482
154,65,vgg16,0.6588908450704225,0.6151927913429586,0.7871122509241104,1.8696215798457463,5.451443821191788,0.6588908450704225,0.8320744377732785
155,65,vit-tiny,0.6527288732394366,0.6027352117768701,0.828850533399317,1.834250893857744,5.284609993298848,0.6527288732394366,0.8328390157290105
156,70,convnext-tiny,0.3970070422535211,0.3362424843267189,1.2142385045687358,1.8162725137339697,5.1787636246946125,0.3970070422535211,0.5700909029816342
157,70,densenet121,0.789612676056338,0.7874113345322504,0.4650269051392873,1.7918373495340347,5.0867595507038965,0.789612676056338,0.9398347616507401
158,70,efficientnet-b0,0.6139964788732395,0.5602068236086444,0.8970991497238477,1.8161453935835097,5.2158057822121515,0.6139964788732395,0.8017761475157958
159,70,ghostnetv2,0.6690140845070423,0.6206370762970186,0.7561174775991175,1.8361430135038166,5.304632676972283,0.6690140845070423,0.8531612006473033
160,70,mnasnet0_5,0.5994718309859155,0.5883422204007304,0.929240408870909,1.8098752250274022,5.176961309380001,0.5994718309859155,0.7925071741883365
161,70,mobilenetv2,0.6897007042253521,0.6798838575470634,0.7087507024407387,1.81165351304743,5.154345949490866,0.6897007042253521,0.8734546606865241
162,70,regnety-400mf,0.7389964788732395,0.7290775303423233,0.600897023247348,1.816885973016421,5.203850299119949,0.7389964788732395,0.9056050917289272
163,70,resnet18,0.7535211267605634,0.7495028879328633,0.5443759734431903,1.8064420405361388,5.140200171205732,0.7535211267605634,0.9215988350267251
164,70,shufflenetv2-0.5x,0.5294894366197183,0.4330568648073219,1.0743723313013713,1.803825694653723,5.135696480671565,0.5294894366197183,0.6972040003891348
165,70,tinynet-a,0.6544894366197183,0.6352018846663634,0.8028814146916072,1.8091991775565677,5.167947805590099,0.6544894366197183,0.8430012381610867
166,70,vgg16,0.6566901408450705,0.6156777303643739,0.7726131528615952,1.8412028617329068,5.273010475767983,0.6566901408450705,0.8359038786867983
167,70,vit-tiny,0.6919014084507042,0.6625158242061886,0.7523413267400529,1.837943188018269,5.295445607768165,0.6919014084507042,0.8578498128190275
168,75,convnext-tiny,0.4181338028169014,0.3837799305290081,1.1915918472740386,1.8278534528281953,5.253777040375604,0.4181338028169014,0.6008601809482098
169,75,densenet121,0.7869718309859155,0.7836674860588938,0.47225430276658803,1.7943010959360333,5.0847440759340925,0.7869718309859155,0.9379711115370732
170,75,efficientnet-b0,0.6276408450704225,0.575020616224709,0.8541149455640051,1.7998636133140988,5.114135649469164,0.6276408450704225,0.8206559895510388
171,75,ghostnetv2,0.6663732394366197,0.6399625678842005,0.7697100784215662,1.8356817497147455,5.304253912634319,0.6663732394366197,0.8484411313306615
172,75,mnasnet0_5,0.6210387323943662,0.6108064609107304,0.8912178128957748,1.8040623019138973,5.143778582413991,0.6210387323943662,0.810984406164919
173,75,mobilenetv2,0.7077464788732395,0.6986276018555717,0.685726893444856,1.7996819747818842,5.132318443722195,0.7077464788732395,0.8818622683081446
174,75,regnety-400mf,0.7522007042253521,0.7438344443612379,0.5733090672228072,1.8094491412242255,5.173790203200446,0.7522007042253521,0.9180439099846027
175,75,resnet18,0.7504401408450705,0.7458614466297068,0.5648659223483669,1.8103796127769682,5.166839530070623,0.7504401408450705,0.9175106319680593
176,75,shufflenetv2-0.5x,0.539612676056338,0.46324080641712395,1.0486925062206056,1.8086737973822489,5.1660177409648895,0.539612676056338,0.718552277158352
177,75,tinynet-a,0.6698943661971831,0.6404246933619757,0.7726383821831809,1.8070069832934275,5.151687880357106,0.6698943661971831,0.857274714621912
178,75,vgg16,0.667693661971831,0.6303736917896487,0.745201599266794,1.816901006632381,5.232209957308239,0.667693661971831,0.8557197838257093
179,75,vit-tiny,0.682218309859155,0.6662826112810948,0.7707967679533694,1.8340593129396439,5.272704535060459,0.682218309859155,0.8504516775119104
180,80,convnext-tiny,0.47403169014084506,0.444045837044129,1.1396618783473969,1.825888098941909,5.225393911202748,0.47403169014084506,0.6631898811580192
181,80,densenet121,0.8067781690140845,0.8041313255331848,0.43666300943328273,1.7925229834185707,5.0825879904958935,0.8067781690140845,0.9441101214547047
182,80,efficientnet-b0,0.650968309859155,0.6287248145282454,0.8146521680884891,1.8071397592624028,5.149572528070873,0.650968309859155,0.838163425437769
183,80,ghostnetv2,0.6870598591549295,0.6650893192211476,0.7408040223850144,1.8322785910632875,5.283274478382534,0.6870598591549295,0.8598707059231394
184,80,mnasnet0_5,0.618838028169014,0.6184544841639776,0.8791352113087971,1.809387321273486,5.15395540661282,0.618838028169014,0.8198767000933952
185,80,mobilenetv2,0.7121478873239436,0.6986908319013159,0.6643003370198939,1.8091916143894196,5.17027908232477,0.7121478873239436,0.8867986349003012
186,80,regnety-400mf,0.7548415492957746,0.7470276443844505,0.5516857943601079,1.8146279288662803,5.192760954300563,0.7548415492957746,0.920298141382607
187,80,resnet18,0.7689260563380281,0.7647042183825281,0.5206495146784518,1.8018335534466638,5.1395042008823815,0.7689260563380281,0.925835799777502
188,80,shufflenetv2-0.5x,0.5387323943661972,0.46559339338419453,1.043873900340663,1.8102727499273088,5.16177922156122,0.5387323943661972,0.7191723367383667
189,80,tinynet-a,0.6835387323943662,0.6729815981001752,0.7411013407011826,1.8022667119900384,5.1177975866529675,0.6835387323943662,0.8685428051319701
