epoch,fold,total_loss,cross_entropy_loss,accuracy,precision,recall,f1_score,auc,r2_score,mae_loss,mse_loss
1,1,0.4739335427681605,1.244115604294671,0.4154929577464789,0.41225093175084254,0.4154929577464789,0.25704847491210203,0.5716232674324517,-0.046227835896510916,1.8733817007806566,5.4093436929914684
1,2,0.484896226061715,1.2444100777308147,0.4278169014084507,0.32888008395948043,0.4278169014084507,0.3327435712541143,0.5773708274325828,-0.030971894794010746,1.8197515540652804,5.217774589856465
1,3,0.48253486222691006,1.2798886431588068,0.3873239436619718,0.2854056687410833,0.3873239436619718,0.30130862970613953,0.5736781873338662,-0.012772818223224958,1.7966178523169622,5.108654631508721
1,4,0.4798026531934738,1.2544184592035081,0.43838028169014087,0.32552479143445806,0.43838028169014087,0.35795410336347316,0.5664825522245092,-0.012938105555090118,1.8738863799307082,5.530106398794386
2,1,0.472058085931672,1.2136191460821364,0.4137323943661972,0.35091496937012406,0.4137323943661972,0.2593458418286971,0.6147321379491769,-0.04261830504750441,1.8698216014438205,5.416755464341906
2,2,0.4826595170630349,1.2613130079375372,0.43309859154929575,0.3317795506224846,0.43309859154929575,0.34780445033571805,0.5639990603173743,-0.048168418494651366,1.8051839007271662,5.140899883376227
2,3,0.4740421175956726,1.2507097588645086,0.4278169014084507,0.31442286122274,0.4278169014084507,0.3479182102829953,0.5894256483384629,-0.07171333993138651,1.7819312281078763,5.024853918287489
2,4,0.4777190950181749,1.2413100732697382,0.44366197183098594,0.3325285879958418,0.44366197183098594,0.357413403816726,0.5861504385711787,-0.02381472663622186,1.8800371355480618,5.523708515697056
3,1,0.46858881248368156,1.228724221388499,0.43661971830985913,0.35269391963651087,0.43661971830985913,0.3322284284904509,0.6069549470827218,-0.06699836836669881,1.8651769624816046,5.409755415386623
3,2,0.47635990877946216,1.248441305425432,0.426056338028169,0.32678520308844944,0.426056338028169,0.3122704523919256,0.6057207457869215,-0.06097937793564756,1.8141378098063998,5.198253883255853
3,3,0.46696216861406964,1.2359563906987507,0.4225352112676056,0.3229534030752783,0.4225352112676056,0.3645241562562016,0.6127128043182333,-0.06108795360139707,1.7789323992199368,5.022521336873372
3,4,0.47340352336565655,1.2209493517875671,0.43661971830985913,0.3350832113129516,0.43661971830985913,0.3773973822653861,0.6342139537386876,-0.01768477729215867,1.8626517057418823,5.481280446052551
4,1,0.47098539604081047,1.2302080591519673,0.41901408450704225,0.33405210147078,0.41901408450704225,0.28990649192647533,0.627005381478646,-0.012436084448055107,1.8644935025109186,5.40913384490543
4,2,0.47392352753215367,1.2547856900427077,0.45598591549295775,0.35144507013219284,0.45598591549295775,0.39624793837354516,0.5865291783179302,-0.030217112771464327,1.8064968122376337,5.148190233442518
4,3,0.46429381602340275,1.2373489538828533,0.44014084507042256,0.34073921034999827,0.44014084507042256,0.38364991055131903,0.627141997267393,-0.00032421846998675896,1.778308265739017,5.042203929689196
4,4,0.4593066457245085,1.1709118617905512,0.4788732394366197,0.3666401894184583,0.4788732394366197,0.4118112743783882,0.6754605480105166,-0.008665538064675182,1.8616957863171895,5.463310930464003
5,1,0.45465948515468174,1.1933467653062608,0.4647887323943662,0.36207830233273214,0.4647887323943662,0.3798901411236722,0.6592202735960079,0.008048074219285772,1.8718868957625494,5.449067089292738
5,2,0.4610012753142251,1.1942219403054979,0.47183098591549294,0.3796065529423609,0.47183098591549294,0.4158892803374779,0.6451212423628521,-0.015457557014188383,1.8154654900232952,5.192590316136678
