epoch,fold,total_loss,cross_entropy_loss,accuracy,precision,recall,f1_score,auc,r2_score,mae_loss,mse_loss
1,1,21.986517694261337,1.3704138927989535,0.352112676056338,0.281667687283119,0.352112676056338,0.28083259315653686,0.5032489272045548,-12.417297510104552,8.004700713687473,70.09075694613986
1,2,16.188428084055584,1.3541385465198092,0.38204225352112675,0.30251662997006024,0.38204225352112675,0.3138263678258141,0.5003494528115443,-9.267955155696045,6.764873875512017,50.80176777309842
1,3,12.188970830705431,1.3313895132806566,0.3785211267605634,0.2568008114302613,0.3785211267605634,0.25770264741978843,0.49328479786026247,-6.744115635459898,5.7140984535217285,37.52332581414117
1,4,9.241162247127956,1.2877794636620417,0.3926056338028169,0.2548313917676658,0.3926056338028169,0.2756363212924925,0.47722480160302133,-4.220162448235037,4.818662299050225,27.799054357740616
2,1,6.37305400106642,1.2592049174838595,0.4084507042253521,0.25619624922530965,0.4084507042253521,0.2503042598150548,0.512297629534286,-2.4956908162877687,3.7759705781936646,18.305367681715225
2,2,4.461040430598789,1.2640926506784227,0.3961267605633803,0.2711609569698895,0.3961267605633803,0.2611222066256101,0.4424229919114845,-1.4323143580721793,2.9497129917144775,11.920584864086575
2,3,3.229499446021186,1.260052548514472,0.38380281690140844,0.2774034194163883,0.38380281690140844,0.26903749296393203,0.48897754153628903,-0.6249594758123032,2.2983262737592063,7.824875222312079
2,4,2.856097115410699,1.2477881577279832,0.4102112676056338,0.2755968585964339,0.4102112676056338,0.29131000873421986,0.4906067905529995,-0.2196840127032873,2.0972161094347634,6.608817895253499
3,1,2.5456765558984547,1.244338161415524,0.41901408450704225,0.3205590917298664,0.41901408450704225,0.2962840875037459,0.4761454291217465,-0.052375801757904794,1.907793316576216,5.582132604387072
3,2,2.4084958500332303,1.2399819294611614,0.397887323943662,0.2855356550152444,0.397887323943662,0.2660790400296516,0.4847386847900679,-0.06718554417872524,1.8085280391905043,5.135028163592021
3,3,2.3993166950013904,1.2560229566362169,0.352112676056338,0.23567696547643965,0.352112676056338,0.25909031630862617,0.49002073828496934,-0.06564195643277704,1.7909417814678616,5.067001819610596
3,4,2.5228468113475375,1.2442833913697138,0.40316901408450706,0.2754646242636285,0.40316901408450706,0.3040087484026793,0.5064457849504339,-0.07691535467399802,1.8737594220373366,5.506161212921143
4,1,2.4704701171980963,1.236817803647783,0.4154929577464789,0.34823754014210934,0.4154929577464789,0.2580865420660847,0.5173491214720112,-0.002504445090855123,1.8534518149163988,5.3489919900894165
4,2,2.3895912369092307,1.2385918829176161,0.3926056338028169,0.2695655018825277,0.3926056338028169,0.29304014226202285,0.4909298203210084,-0.006418516485030112,1.7934200366338093,5.075256201956007
4,3,2.3866620196236505,1.2572695745362177,0.36619718309859156,0.3509059782759675,0.36619718309859156,0.2510425035491203,0.4904691622378437,-0.03359777939350117,1.779046290450626,5.021910813119677
4,4,2.5179707407951355,1.2480710678630405,0.38380281690140844,0.25784693092394273,0.38380281690140844,0.294373696346185,0.47876101303569907,-0.043495975769985984,1.86550952328576,5.481069723765056
5,1,2.504397730032603,1.2437153657277424,0.4102112676056338,0.278678196630765,0.4102112676056338,0.2618242557411209,0.4916625347900297,-0.018437583339364405,1.8718280129962497,5.445989661746555
5,2,2.39616197347641,1.2372482816378276,0.3926056338028169,0.26211043343088924,0.3926056338028169,0.2594175567801936,0.4992153507706576,-0.02664530064453241,1.7981376118130155,5.1002936363220215
5,3,2.4001302586661444,1.260219434897105,0.3609154929577465,0.25276877649079316,0.3609154929577465,0.28452698166802515,0.48975712573732894,-0.05732853247179004,1.7857505414221022,5.059922019640605
5,4,2.5075833400090537,1.239987505806817,0.41725352112676056,0.2985895486555698,0.41725352112676056,0.2869848721961398,0.5261746195396938,-0.03964013993658111,1.8649267156918843,5.465306586689419
6,1,2.5149345530403986,1.2461152805222406,0.3996478873239437,0.24384370036825662,0.3996478873239437,0.2546407477120789,0.48737435214706126,-0.010192171145678719,1.8756786717308893,5.4755128092235985
6,2,2.408587442504035,1.2430668738153245,0.38204225352112675,0.2553408488565803,0.38204225352112675,0.27137721013874483,0.4963409784837364,-0.03174530992139868,1.8054607179429796,5.128135283788045
6,3,2.3954394658406577,1.257277508576711,0.3644366197183099,0.24857177362766267,0.3644366197183099,0.2400113651696472,0.4977704955825483,-0.02503281567420257,1.7911359932687547,5.051150547133552
6,4,2.5170605844921536,1.2476527757114835,0.38204225352112675,0.26109563068611885,0.38204225352112675,0.2982573874620271,0.4773489819478203,-0.03628614150823939,1.8687593672010634,5.479011959499783
7,1,2.5015042225519815,1.2427626450856526,0.40669014084507044,0.16758812198233808,0.40669014084507044,0.23736380547435557,0.5052053181817429,-0.02705565106218466,1.8743599653244019,5.43856766488817
7,2,2.397950894302792,1.2419806056552463,0.3873239436619718,0.2648955852349442,0.3873239436619718,0.29872022323120195,0.4787072569817904,-0.029299960870139197,1.7992845177650452,5.095214711295234
7,3,2.3930014040735035,1.2574845221307542,0.3573943661971831,0.445482440959557,0.3573943661971831,0.22820164715893929,0.4881603086953319,-0.03971610132126702,1.7890465325779386,5.042540576722887
7,4,2.53797494702869,1.256547490755717,0.4137323943661972,0.29421793050819794,0.4137323943661972,0.3355975279286873,0.48699241335156407,-0.025859948696748125,1.8734317421913147,5.527972128656176
8,1,2.4950068593025208,1.2451089289453294,0.39436619718309857,0.22982163051300505,0.39436619718309857,0.24313177466882302,0.4737516914508364,-0.04508540270284289,1.8695427311791315,5.4114351405037775
8,2,2.4010749459266663,1.236358384291331,0.3908450704225352,0.2717243423014636,0.3908450704225352,0.257811071579509,0.5074253736093173,-0.0231334032540067,1.8047057191530864,5.118746797243754
8,3,2.394289036591848,1.26003016365899,0.3644366197183099,0.255531086576406,0.3644366197183099,0.281249771434562,0.4750019936617163,-0.017894654316318315,1.7863935099707708,5.0408929453955755
8,4,2.5145173602634006,1.245335704750485,0.4154929577464789,0.2810511987110037,0.4154929577464789,0.29479473890912455,0.5102257761397547,-0.021294806282982304,1.8651763929261103,5.4759411282009545
9,1,2.5026131802135043,1.23769215742747,0.40492957746478875,0.2651564897015419,0.40492957746478875,0.2592231460604129,0.4887607028672386,-0.027004106713446108,1.8765163620313008,5.45409537686242
9,2,2.4037274519602456,1.2485387391514249,0.3767605633802817,0.2632029388607862,0.3767605633802817,0.28124965763466636,0.46366970662931634,-0.04270686177162775,1.7995005514886644,5.099167611863878
9,3,2.39002388715744,1.2657634218533833,0.3573943661971831,0.34453774514166197,0.3573943661971831,0.2431203071110414,0.45492415820796606,-0.03723147204988542,1.777489423751831,5.013298100895351
9,4,2.5037115944756403,1.2426297333505418,0.41901408450704225,0.29174735915492955,0.41901408450704225,0.3148781110652759,0.506124944512665,-0.03609337613401209,1.8592237830162048,5.446235828929478
10,1,2.48383222023646,1.233217845360438,0.397887323943662,0.22878295413506683,0.397887323943662,0.24576291544003986,0.5292287991196079,-0.024737493333761407,1.8689049151208665,5.401932186550564
10,2,2.4133805301454334,1.2398988140953913,0.38204225352112675,0.2682704957915009,0.38204225352112675,0.28315424299556946,0.4803407227930571,-0.03399854921441525,1.8127787643008761,5.15150429142846
10,3,2.3882675303353205,1.251834472020467,0.38028169014084506,0.2696034606073944,0.38028169014084506,0.2601690594467601,0.518162034074177,-0.02803052646795212,1.7864695058928595,5.039944489796956
10,4,2.5230157176653543,1.2513592773013644,0.3732394366197183,0.26096929319828244,0.3732394366197183,0.298884965515419,0.49391707454852396,-0.003972067942511259,1.8695797589090135,5.490213791529338
11,1,2.4897829029295178,1.2408202489217122,0.4102112676056338,0.3548582044853793,0.4102112676056338,0.24947847535545428,0.4880586386400865,-0.04711834879945331,1.863289064831204,5.404028945498997
11,2,2.4277827541033425,1.23807954788208,0.38028169014084506,0.2565840166996675,0.38028169014084506,0.28430124640375837,0.4679656692161396,-0.06877925995010115,1.8218980100419786,5.203756795989142
11,3,2.4000478121969433,1.2620654238594904,0.34330985915492956,0.19568365051419628,0.34330985915492956,0.22270848156850384,0.4695382437682581,-0.04620421578784173,1.7881795366605122,5.055339932441711
11,4,2.5313634475072226,1.253698017862108,0.3873239436619718,0.2699311812906424,0.3873239436619718,0.3106250405659765,0.4991727222943775,-0.037478997026048066,1.8724223441547818,5.512582699457805
12,1,2.493151757452223,1.2456402646170721,0.4119718309859155,0.3555862806069931,0.4119718309859155,0.2505086158453039,0.47371563012967,-0.0506012309949162,1.8726725180943806,5.404011620415582
12,2,2.402497331301371,1.2361523906389873,0.3961267605633803,0.28101800052652365,0.3961267605633803,0.3146722416242389,0.4973322041656535,-0.030268260458006235,1.804845843050215,5.123968760172526
12,3,2.380861222743988,1.250718633333842,0.38204225352112675,0.26938725375508865,0.38204225352112675,0.25156992587703464,0.5094885022948522,-0.01683476033516018,1.7831111815240648,5.017860452334086
12,4,2.5218720038731894,1.2485489050547283,0.4084507042253521,0.28470702212976,0.4084507042253521,0.3242734182875028,0.501743208630912,-0.01643181730839216,1.86850415998035,5.4929590755038795
13,1,2.4985392226113214,1.2385086880789862,0.4154929577464789,0.33332057562767914,0.4154929577464789,0.26351706296894667,0.5090551833578879,-0.05824120143168243,1.8768942488564386,5.4386102888319225
13,2,2.4043710894054837,1.239495144950019,0.38380281690140844,0.25092366403580574,0.38380281690140844,0.2748891037754329,0.49059776990977316,-0.0683031754544623,1.8070288565423753,5.122414721382989
13,3,2.394786755243937,1.2544340160157945,0.3626760563380282,0.2455624243196737,0.3626760563380282,0.27428804179720634,0.4913036900615302,-0.043282761497747346,1.7870218488905165,5.055609583854675
13,4,2.517374767197503,1.2512363857693143,0.397887323943662,0.25049925887665603,0.397887323943662,0.2689476839979022,0.48262104012400764,-0.05073102279401831,1.8635817368825276,5.47169750266605
14,1,2.483801119857364,1.2337492836846247,0.40316901408450706,0.298347336819424,0.40316901408450706,0.2688396359894527,0.5217185584578756,-0.027072575704072177,1.8670477403534784,5.400588432947795
14,2,2.4103360838360257,1.2357800271775987,0.40316901408450706,0.2801437228406599,0.40316901408450706,0.2887892257390497,0.51575120625309,-0.052184208393082576,1.806862665547265,5.150966723759969
