epoch,fold,total_loss,cross_entropy_loss,accuracy,precision,recall,f1_score,auc,r2_score,mae_loss,mse_loss
1,1,34.315742068820526,1.3684578074349298,0.3591549295774648,0.2631280547981334,0.3591549295774648,0.24266897875751306,0.4892857763276148,-20.255672679475808,10.291494316524929,111.19273546006944
1,2,34.32699182298448,1.3752455314000447,0.34683098591549294,0.29856628890506065,0.34683098591549294,0.2523889606294483,0.501980591826315,-21.416104608538745,10.307676368289524,111.21439573499892
1,3,33.99570973714193,1.3820135593414307,0.31514084507042256,0.2077489490037061,0.31514084507042256,0.2089657224290289,0.5166985701366295,-21.751220956544685,10.256574206882053,110.09432983398438
1,4,34.768891122606064,1.3708912134170532,0.3591549295774648,0.22977369382840593,0.3591549295774648,0.24396028578014434,0.48521252697401834,-20.274567275732,10.361823929680718,112.69755257500543
2,1,34.348990228441025,1.371967441505856,0.3485915492957746,0.26787645155338285,0.3485915492957746,0.24362903375456954,0.49346409349489007,-20.283321232558546,10.296459568871391,111.29537200927734
2,2,34.29862096574571,1.3773557609981961,0.3380281690140845,0.30605078130251445,0.3380281690140845,0.23883107626650973,0.49796677270082157,-21.410611523418748,10.303945064544678,111.11490292019315
2,3,34.17296812269423,1.3926137420866225,0.30985915492957744,0.27641642736678973,0.30985915492957744,0.21273159216774257,0.4696266851500051,-21.75741730406145,10.285482194688585,110.66045633951823
2,4,34.77618948618571,1.3741809129714966,0.3503521126760563,0.2379394538623267,0.3503521126760563,0.24530927860192264,0.47751786382328165,-20.2189408327547,10.36332262886895,112.71420372856988
3,1,34.208536042107475,1.3715545336405437,0.3362676056338028,0.25362325821378534,0.3362676056338028,0.2371420061672836,0.49425253304366445,-20.20713112348677,10.274763107299805,110.82815594143338
3,2,34.34073045518663,1.375451425711314,0.3345070422535211,0.23534083453548696,0.3345070422535211,0.2297449404806357,0.484270449039504,-21.427122574834183,10.310174094306099,111.25971052381728
3,3,34.09705787234836,1.385457522339291,0.3274647887323944,0.2856825268363359,0.3274647887323944,0.22391632348629154,0.5038173853397843,-21.747735057303426,10.273865011003283,110.42412100897894
3,4,34.84930472903781,1.3626788059870403,0.3573943661971831,0.2763737911672449,0.3573943661971831,0.2584229064089489,0.5207132737135837,-20.275432748773866,10.375398794809977,112.98476155598958
4,1,34.34696335262723,1.3677413132455614,0.3503521126760563,0.26329998898749013,0.3503521126760563,0.24854162793379575,0.5057227123894273,-20.252545456424265,10.29968171649509,111.29847590128581
