epoch,fold,total_loss,cross_entropy_loss,accuracy,precision,recall,f1_score,auc,r2_score,mae_loss,mse_loss
1,1,12.820054703288609,1.4004975292417738,0.3028169014084507,0.10467053708573065,0.3028169014084507,0.15556802352576998,0.47838953902013204,-6.702325493411885,5.256125648816426,39.46568648020426
1,2,2.873751017782423,1.2553286022610135,0.4084507042253521,0.31317625378438857,0.4084507042253521,0.2739196961875968,0.5113948760813088,-0.39210490905324336,2.070981866783566,6.650069806310865
1,3,2.8099726835886636,1.2736089825630188,0.3609154929577465,0.29408016624273225,0.3609154929577465,0.3057145209896611,0.4690780291925904,-0.3775801764769404,2.0140260789129467,6.394821061028375
1,4,2.8523480892181396,1.2467470169067383,0.38028169014084506,0.24024288959311857,0.38028169014084506,0.2694877891172017,0.5148587430304119,-0.2832636852101458,2.0637493597136602,6.5987504323323565
2,1,2.6009052991867065,1.2541948755582173,0.3873239436619718,0.4686593066584686,0.3873239436619718,0.308571902732942,0.4479998522452735,-0.1357177920578918,1.9245267775323656,5.74322936269972
2,2,2.4821793966823154,1.2522865136464436,0.3996478873239437,0.2774799513388846,0.3996478873239437,0.2717632006586072,0.48831527414576614,-0.09573847855188222,1.837688558631473,5.351929359965855
2,3,2.405967136224111,1.2705861859851413,0.3257042253521127,0.4485925524657919,0.3257042253521127,0.26945718759710424,0.46345108858407846,-0.05980490515446091,1.7892414265208774,5.055189251899719
2,4,2.5181719991895886,1.2559942338201735,0.4084507042253521,0.3738376009088076,0.4084507042253521,0.30932729507925294,0.48807641217447983,-0.047773031947500266,1.860897918542226,5.46325331264072
3,1,2.483473062515259,1.2462634245554607,0.4014084507042254,0.2857460625134486,0.4014084507042254,0.29874902600166314,0.5035767270398939,-0.05183468251921841,1.8581547803348966,5.370295405387878
3,2,2.4133397075865,1.2380578186776903,0.3785211267605634,0.27090289497342396,0.3785211267605634,0.3114413839357987,0.5228570135476767,-0.056831065476413034,1.8034810092714098,5.1556640068689985
3,3,2.416392982006073,1.274554603629642,0.3503521126760563,0.46754100552683187,0.3503521126760563,0.2922123363667576,0.4743440493142256,-0.04581774543167061,1.7935374511612787,5.08068225118849
3,4,2.516840014192793,1.2487398386001587,0.4225352112676056,0.31759848294224036,0.4225352112676056,0.2917723753760828,0.4980796838936967,-0.04184384759761017,1.859980629550086,5.475740075111389
4,1,2.499305864175161,1.2598718139860365,0.3873239436619718,0.2813261197070148,0.3873239436619718,0.322789191673765,0.4813712334595565,-0.02460439842116191,1.85838782787323,5.391318519910176
4,2,2.459015064769321,1.2563949757152133,0.36795774647887325,0.2422442341522527,0.36795774647887325,0.27315622513549204,0.4517855560852413,-0.09137704561625815,1.8349645204014249,5.2651283740997314
4,3,2.412311772505442,1.2644506692886353,0.3415492957746479,0.26566473564706866,0.3415492957746479,0.26142611268579297,0.5094689612580302,-0.06260380817630162,1.7874504526456196,5.090654240714179
4,4,2.5206037362416587,1.2502921091185675,0.4014084507042254,0.2762621098642673,0.4014084507042254,0.3152131844464848,0.49748200870561377,-0.03881384741898475,1.8582365181710985,5.484664122263591
5,1,2.4822777244779797,1.2564235660764906,0.38028169014084506,0.24926807220132388,0.38028169014084506,0.27490581601497094,0.47553745532804004,-0.031713438710658126,1.8598505391014948,5.342603961626689
5,2,2.4071282545725503,1.2450156609217327,0.3785211267605634,0.2680973072216734,0.3785211267605634,0.3057907253648473,0.5093358573214017,-0.045163047706873405,1.8058243261443243,5.11872402826945
5,3,2.4147642652193704,1.2735764516724482,0.3609154929577465,0.29147833773223786,0.3609154929577465,0.29608963370375924,0.47372154640449565,-0.05031290066178706,1.7888779640197754,5.0775356027815075
5,4,2.525485952695211,1.247039000193278,0.4119718309859155,0.29301108281699145,0.4119718309859155,0.32262981961536663,0.5214739318623953,-0.030071155987005493,1.8654530843098958,5.508528576956855
6,1,2.4818332725101047,1.2496460477511089,0.3873239436619718,0.27894167998315306,0.3873239436619718,0.3202330801502962,0.4886311543865643,-0.039049550942579225,1.8615263104438782,5.3569365872277155
6,2,2.4208248257637024,1.2504300143983629,0.3644366197183099,0.24854593290882165,0.3644366197183099,0.27904185467836606,0.46855654020996873,-0.052792373885303334,1.8037730654080708,5.151746021376716
6,3,2.4585967196358576,1.2727010051409404,0.36619718309859156,0.25626682574522464,0.36619718309859156,0.2948706633373677,0.49728385241286555,-0.09292160073947042,1.813169903225369,5.225686603122288
6,4,2.5163040690951877,1.2470639944076538,0.3926056338028169,0.2703711554912375,0.3926056338028169,0.3061295574016453,0.5414319518192883,-0.03561353507598586,1.8833409812715318,5.477864106496175
7,1,2.585976004600525,1.2518855796919928,0.3732394366197183,0.2653809206827727,0.3732394366197183,0.3024152607955425,0.4905082091178038,-0.09653630060008611,1.9082272118992276,5.698853453000386
7,2,2.4074903461668224,1.2489930391311646,0.3767605633802817,0.24893459469261925,0.3767605633802817,0.27847329427261835,0.5211323135461079,-0.010439181179876078,1.809046447277069,5.110650526152717
7,3,2.41720849275589,1.2662118408415053,0.3626760563380282,0.25918378388126456,0.3626760563380282,0.299392848317978,0.4733948213452984,-0.06503231997904657,1.7887166407373216,5.102867192692226
7,4,2.515105015701718,1.2402178910043504,0.4137323943661972,0.28704834009391494,0.4137323943661972,0.29643788448672165,0.5340011153125311,-0.0434487560406549,1.8628727065192328,5.489841408199734
8,1,2.468645407093896,1.2354370024469163,0.4225352112676056,0.30904038784575594,0.4225352112676056,0.3295864654013548,0.508501137396323,-0.026033256750304545,1.8551712764634027,5.346131523450215
8,2,2.41890283425649,1.2437427308824327,0.3714788732394366,0.46730151683109095,0.3714788732394366,0.3047453313355919,0.5134038216860868,-0.03839662470200511,1.8077515562375386,5.160942951838176
8,3,2.3915061950683594,1.2606837550799053,0.3926056338028169,0.3173988649340762,0.3926056338028169,0.32010547470506995,0.5240453915231309,-0.016644631369719276,1.7777968645095825,5.0300918685065374
8,4,2.508718079990811,1.2578895290692647,0.4225352112676056,0.3040024845366712,0.4225352112676056,0.3522794204735209,0.4935239226694602,-0.026076506886441253,1.8605567349327936,5.427317751778497
9,1,2.492693026860555,1.2620844841003418,0.3855633802816901,0.2755329489892724,0.3855633802816901,0.3179483124359615,0.46049510697005375,-0.01804514087550335,1.8577415082189772,5.364112801021999
9,2,2.4002213610543146,1.2586776945326064,0.3873239436619718,0.2685046683610435,0.3873239436619718,0.29587133424770484,0.466594517741775,-0.01827938050134259,1.791158186064826,5.063823077413771
9,3,2.38779346148173,1.257884939511617,0.39436619718309857,0.28289210096465,0.39436619718309857,0.30090124077800134,0.4990349576124155,-0.034859115442891886,1.7730805608961318,5.024246454238892
9,4,2.5059018399980335,1.261709299352434,0.3714788732394366,0.2786121109833266,0.3714788732394366,0.31720385475726753,0.5060396483411438,-0.02134626885734292,1.846717827849918,5.409017735057407
10,1,2.5153916014565363,1.2716440161069233,0.3767605633802817,0.2696953459889774,0.3767605633802817,0.311756742002402,0.4987022562022235,-0.0382844654287553,1.8626276718245611,5.417469064394633
10,2,2.4187730616993375,1.2479165262646146,0.3996478873239437,0.27512335920283604,0.3996478873239437,0.2900184876018121,0.47902171005171346,-0.04341090481141019,1.803603794839647,5.150771498680115
