Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
64,3,1.8913,0.595203,0.7306,0.7252,0.7306,0.724,0.9103,0.000293,1.7607,4.9156
64,4,2.0914,0.631338,0.7025,0.6992,0.7025,0.6982,0.8995,-0.019005,1.8629,5.4984
65,1,2.0082,0.568982,0.7342,0.7283,0.7342,0.7285,0.9115,-0.017047,1.859,5.3665
65,2,1.8881,0.517476,0.7658,0.7585,0.7658,0.7603,0.9292,-0.006479,1.7934,5.0863
65,3,1.9214,0.607281,0.7113,0.7069,0.7113,0.7029,0.9064,-0.010154,1.7713,4.9877
65,4,2.0157,0.573718,0.7465,0.7469,0.7465,0.7416,0.9129,-0.023992,1.85,5.3803
66,1,1.9932,0.582616,0.7042,0.6932,0.7042,0.6946,0.9051,-0.008169,1.8461,5.2845
66,2,1.9091,0.556401,0.757,0.7435,0.757,0.7445,0.9189,-0.002349,1.7788,5.0653
66,3,1.8601,0.558687,0.7588,0.7536,0.7588,0.7531,0.9207,-0.022458,1.7564,4.8968
66,4,2.0104,0.561859,0.7482,0.7476,0.7482,0.7451,0.9219,-0.005982,1.8481,5.3903
67,1,1.9727,0.544795,0.7359,0.7296,0.7359,0.7303,0.9181,0.002411,1.8467,5.3044
67,2,1.8913,0.56569,0.7518,0.742,0.7518,0.7414,0.9178,-0.008786,1.769,4.9843
67,3,1.8956,0.601482,0.7254,0.7236,0.7254,0.7196,0.904,-0.007088,1.76,4.9153
67,4,1.9925,0.549158,0.7606,0.7538,0.7606,0.7503,0.9234,-0.011566,1.847,5.3603
68,1,1.9912,0.571974,0.7465,0.7393,0.7465,0.7394,0.9108,-0.000751,1.8432,5.3028
68,2,1.9058,0.559471,0.7482,0.7452,0.7482,0.7398,0.9184,-0.00676,1.7915,5.0472
68,3,1.854,0.554136,0.7518,0.7453,0.7518,0.7416,0.9162,-0.018478,1.7609,4.8871
68,4,1.9804,0.512078,0.7641,0.7568,0.7641,0.7563,0.9323,0.005647,1.8467,5.4065
69,1,1.949,0.515448,0.7746,0.7707,0.7746,0.7712,0.929,-0.021857,1.8463,5.2941
69,2,1.8733,0.519763,0.7764,0.7735,0.7764,0.7734,0.929,-0.017864,1.7871,5.0316
69,3,1.8625,0.53899,0.7623,0.7592,0.7623,0.7544,0.9223,-0.003241,1.76,4.9505
69,4,2.0222,0.585783,0.7183,0.7141,0.7183,0.7125,0.909,-0.021649,1.8376,5.3739
70,1,1.9605,0.531039,0.7394,0.73,0.7394,0.7323,0.9215,-0.001759,1.8481,5.2958
70,2,1.9086,0.586891,0.7465,0.748,0.7465,0.7423,0.9083,-0.00562,1.7762,4.9926
70,3,1.9134,0.620303,0.7324,0.7292,0.7324,0.7214,0.9039,-0.02485,1.7564,4.9308
70,4,2.0685,0.620843,0.7324,0.7293,0.7324,0.7256,0.9049,-0.031644,1.8611,5.4462
71,1,1.9848,0.557659,0.7641,0.7626,0.7641,0.7568,0.9161,-0.007914,1.8491,5.3148
71,2,1.8737,0.508708,0.7746,0.7651,0.7746,0.7674,0.9337,-0.016047,1.7845,5.0587
71,3,1.849,0.514909,0.7553,0.7456,0.7553,0.7468,0.9265,-0.014962,1.7651,4.9619
71,4,2.0023,0.576025,0.7588,0.7526,0.7588,0.7532,0.9157,-0.002898,1.8345,5.3302
72,1,2.0459,0.621126,0.7236,0.7224,0.7236,0.7174,0.8956,-0.022926,1.8519,5.3705
72,2,1.9319,0.583803,0.7465,0.7368,0.7465,0.734,0.9133,-0.017382,1.7883,5.0774
72,3,1.9042,0.606108,0.7148,0.7054,0.7148,0.7079,0.9094,0.000139,1.7599,4.933
72,4,1.9972,0.554807,0.7553,0.7483,0.7553,0.7499,0.9184,-0.015602,1.8423,5.3627
73,1,1.9874,0.568466,0.7482,0.7363,0.7482,0.7389,0.9134,-0.007613,1.8493,5.2983
73,2,1.8965,0.523945,0.7676,0.7628,0.7676,0.758,0.9212,-0.015095,1.7947,5.0993
73,3,1.8813,0.560888,0.7518,0.7468,0.7518,0.7452,0.9157,-0.021056,1.7631,4.9623
73,4,2.0078,0.558612,0.7342,0.7369,0.7342,0.7326,0.9193,-0.033896,1.8431,5.3892
74,1,2.0032,0.559273,0.7465,0.7365,0.7465,0.7396,0.9121,-0.012668,1.8584,5.3722
74,2,1.9442,0.587724,0.7447,0.7313,0.7447,0.7317,0.9161,0.00601,1.7895,5.1092
74,3,1.8428,0.534006,0.7359,0.7314,0.7359,0.7315,0.9282,-0.017233,1.7525,4.8965
74,4,2.0089,0.570312,0.7623,0.7629,0.7623,0.7591,0.9168,0.009154,1.8442,5.3655
75,1,1.9524,0.531785,0.7711,0.7649,0.7711,0.7628,0.9234,-0.014859,1.8367,5.2673
75,2,1.9177,0.57843,0.7623,0.7625,0.7623,0.7568,0.9211,-0.015794,1.7856,5.0426
75,3,1.8721,0.541791,0.7588,0.7582,0.7588,0.7509,0.9215,-0.046862,1.7628,4.9762
75,4,2.0563,0.576815,0.7306,0.7096,0.7306,0.7144,0.9177,-0.022113,1.854,5.5084
76,1,1.9751,0.55244,0.7676,0.7642,0.7676,0.765,0.9222,-0.004837,1.8512,5.2948
76,2,1.8839,0.541445,0.7658,0.7598,0.7658,0.7576,0.9257,-0.040991,1.7843,5.0164
76,3,1.8368,0.486215,0.7817,0.7739,0.7817,0.7762,0.9348,-0.010031,1.7745,4.9881
76,4,2.0284,0.570595,0.7518,0.7516,0.7518,0.7454,0.9186,-0.017095,1.8574,5.43
77,1,1.9746,0.543779,0.7447,0.7397,0.7447,0.7365,0.9168,-0.022102,1.8524,5.313
77,2,1.8447,0.49141,0.7993,0.7915,0.7993,0.7863,0.9336,-0.00558,1.7745,5.0024
77,3,1.8548,0.525877,0.7482,0.7426,0.7482,0.7439,0.9228,-0.000566,1.7689,4.9557
77,4,1.9461,0.490382,0.7923,0.7898,0.7923,0.7855,0.9312,-0.005395,1.8386,5.3427
78,1,1.9455,0.503254,0.7746,0.772,0.7746,0.7665,0.9285,-0.016661,1.8562,5.3108
78,2,1.8968,0.538174,0.7746,0.7693,0.7746,0.7691,0.9261,-0.033774,1.797,5.0668
78,3,1.8707,0.551052,0.7447,0.7384,0.7447,0.7406,0.9179,-0.010436,1.7693,4.95
78,4,2.0314,0.545192,0.7641,0.7601,0.7641,0.7557,0.9233,-0.030368,1.8483,5.4991
79,1,1.986,0.528567,0.7606,0.7614,0.7606,0.7588,0.9233,-0.023526,1.8685,5.3866
79,2,1.8758,0.553398,0.7377,0.73,0.7377,0.73,0.9185,-0.006473,1.7731,4.9615
79,3,1.8474,0.538246,0.743,0.7287,0.743,0.7312,0.9249,0.000752,1.7547,4.902
79,4,1.9667,0.513203,0.7729,0.7643,0.7729,0.7673,0.9307,-0.019469,1.8433,5.3583
80,1,1.9622,0.509916,0.7606,0.7573,0.7606,0.7544,0.923,-0.035521,1.8571,5.3507
80,2,1.8481,0.490857,0.794,0.7909,0.794,0.7885,0.9335,-0.005361,1.7791,5.0151
80,3,1.8626,0.540861,0.7658,0.7573,0.7658,0.7597,0.9245,0.008256,1.7758,4.9468
80,4,1.9695,0.485019,0.7746,0.776,0.7746,0.7738,0.9337,-0.024491,1.8604,5.4332
81,1,1.962,0.539738,0.75,0.7456,0.75,0.7424,0.9205,-0.014959,1.8485,5.2807
81,2,1.8729,0.532977,0.7623,0.7521,0.7623,0.7538,0.9274,-0.000674,1.7725,4.9994
81,3,1.9214,0.62996,0.7306,0.7257,0.7306,0.7238,0.9054,-0.026813,1.757,4.9346
81,4,1.9733,0.535751,0.7447,0.7387,0.7447,0.7368,0.9232,-0.020184,1.8292,5.3275
82,1,1.9144,0.483395,0.7782,0.78,0.7782,0.7774,0.9325,0.016366,1.841,5.2534
82,2,1.898,0.541546,0.7377,0.7269,0.7377,0.7284,0.9202,-0.048157,1.7875,5.0631
82,3,1.8285,0.507146,0.75,0.7444,0.75,0.7445,0.926,0.003082,1.759,4.9117
82,4,1.9869,0.529417,0.7641,0.7681,0.7641,0.7642,0.9274,-0.001275,1.8403,5.3875
83,1,1.9466,0.516086,0.7623,0.7616,0.7623,0.7566,0.927,-0.027834,1.8474,5.2846
83,2,1.8942,0.52175,0.7658,0.761,0.7658,0.7608,0.9287,-0.001928,1.7987,5.0966
83,3,1.8556,0.551582,0.757,0.7523,0.757,0.7536,0.9245,0.009786,1.7587,4.8984
83,4,1.9504,0.488446,0.7641,0.7627,0.7641,0.7599,0.9354,-0.028487,1.8421,5.3617
84,1,1.911,0.474571,0.7958,0.7913,0.7958,0.7901,0.9378,-0.01103,1.8403,5.2625
84,2,1.9018,0.548711,0.7447,0.7419,0.7447,0.7417,0.9164,-0.01109,1.7824,5.0591
84,3,1.8532,0.53212,0.7553,0.7436,0.7553,0.7461,0.9264,-0.010747,1.7707,4.9359
84,4,1.9764,0.505168,0.787,0.7887,0.787,0.7829,0.931,-0.007331,1.8535,5.4094
85,1,2.0095,0.548504,0.7606,0.7575,0.7606,0.7576,0.9195,-0.047962,1.8673,5.4184
85,2,1.875,0.537174,0.7782,0.7739,0.7782,0.7729,0.9267,-0.004095,1.7744,4.9967
85,3,1.8692,0.561138,0.7676,0.7615,0.7676,0.7595,0.918,-0.017471,1.7519,4.9212
85,4,1.9844,0.557444,0.7447,0.7397,0.7447,0.7371,0.9185,0.004147,1.8354,5.314
86,1,1.9326,0.499799,0.7782,0.7732,0.7782,0.7739,0.9284,-0.019094,1.8405,5.2759
86,2,1.8733,0.508379,0.7729,0.7688,0.7729,0.764,0.9292,0.002272,1.7942,5.058
86,3,1.8712,0.530792,0.7553,0.763,0.7553,0.7499,0.9223,-0.040741,1.7723,4.9989
86,4,1.9875,0.521031,0.7623,0.7588,0.7623,0.7584,0.9287,-0.009348,1.8519,5.4092
87,1,1.9171,0.49124,0.7852,0.7797,0.7852,0.7785,0.9281,-0.011949,1.8359,5.244
87,2,1.8494,0.503719,0.7852,0.7804,0.7852,0.7806,0.9256,0.015078,1.7774,4.9892
87,3,1.812,0.506304,0.7676,0.7682,0.7676,0.7655,0.9324,-0.016593,1.7426,4.8586
87,4,1.9222,0.452279,0.7975,0.7961,0.7975,0.7917,0.9418,-0.003713,1.837,5.3522
88,1,1.9285,0.471735,0.7975,0.7926,0.7975,0.793,0.9372,-0.000152,1.8531,5.3276
88,2,1.8313,0.474387,0.794,0.7858,0.794,0.7884,0.9351,-0.010441,1.7739,4.9974
88,3,1.8081,0.46325,0.7852,0.7829,0.7852,0.7797,0.9379,0.003702,1.765,4.9462
88,4,1.9475,0.485486,0.7852,0.7926,0.7852,0.7823,0.9367,-0.029072,1.8466,5.3587
89,1,1.9149,0.479642,0.7729,0.7694,0.7729,0.7696,0.9331,0.00096,1.8322,5.2637
89,2,1.8296,0.449225,0.7958,0.7926,0.7958,0.7929,0.9391,0.009596,1.7815,5.0503
89,3,1.7892,0.470009,0.7746,0.7752,0.7746,0.7703,0.9381,-0.000625,1.7534,4.8675
89,4,1.9782,0.511846,0.7606,0.7549,0.7606,0.7545,0.928,-0.008575,1.8426,5.3998
90,1,1.9503,0.521212,0.7676,0.7667,0.7676,0.7629,0.9253,0.005699,1.8387,5.2849
90,2,1.8678,0.502839,0.7764,0.7704,0.7764,0.7702,0.9285,-0.005859,1.7881,5.0528
90,3,1.814,0.48461,0.794,0.792,0.794,0.7897,0.9355,-0.017702,1.759,4.9161
90,4,1.9085,0.449978,0.7958,0.7964,0.7958,0.7935,0.9399,0.007735,1.8351,5.3118
91,1,1.888,0.442792,0.7729,0.7714,0.7729,0.7713,0.9381,-0.018447,1.8417,5.26
91,2,1.7954,0.419942,0.7905,0.784,0.7905,0.7818,0.9468,-0.000944,1.7763,5.0047
91,3,1.7907,0.468892,0.7746,0.7716,0.7746,0.7721,0.9389,0.017047,1.7463,4.8748
91,4,1.9504,0.492676,0.7835,0.7848,0.7835,0.7824,0.9308,-0.017816,1.8358,5.3517
92,1,1.9323,0.513765,0.7553,0.7495,0.7553,0.7474,0.9242,0.006836,1.8393,5.2423
92,2,1.8322,0.467362,0.7905,0.785,0.7905,0.7862,0.9385,-0.027898,1.7817,5.0169
92,3,1.8613,0.544667,0.7412,0.7426,0.7412,0.7388,0.9203,-0.000126,1.7537,4.9335
92,4,1.9776,0.49284,0.7694,0.7624,0.7694,0.7587,0.9298,-0.010245,1.8634,5.442
93,1,1.9341,0.485501,0.7782,0.7745,0.7782,0.7757,0.9338,-0.012685,1.853,5.314
93,2,1.8282,0.465124,0.7958,0.7914,0.7958,0.7886,0.9398,-0.009862,1.7804,5.0087
93,3,1.8703,0.572401,0.7289,0.7192,0.7289,0.7199,0.9146,0.005091,1.757,4.8987
93,4,1.961,0.507951,0.7905,0.7892,0.7905,0.7882,0.9328,-0.029696,1.8333,5.3513
94,1,1.9439,0.511259,0.794,0.7886,0.794,0.7874,0.9292,-0.003203,1.841,5.2866
94,2,1.8408,0.496643,0.7817,0.7764,0.7817,0.7719,0.9347,0.014919,1.7757,4.9773
94,3,1.8192,0.492162,0.7729,0.7677,0.7729,0.767,0.9351,-0.021936,1.7559,4.9156
94,4,1.9098,0.461603,0.7905,0.7937,0.7905,0.7904,0.9405,0.023394,1.8294,5.289
95,1,1.9085,0.484353,0.7835,0.7759,0.7835,0.7758,0.932,-0.011865,1.833,5.2315
95,2,1.8201,0.447759,0.8028,0.8018,0.8028,0.8008,0.9442,0.010318,1.7763,5.0221
95,3,1.8022,0.462452,0.7817,0.7747,0.7817,0.7739,0.9341,-0.007821,1.7642,4.9284
95,4,1.9296,0.475462,0.7887,0.7834,0.7887,0.7804,0.9413,-0.014047,1.8353,5.3226
96,1,1.9259,0.513815,0.7623,0.7611,0.7623,0.7616,0.9274,0.015647,1.8329,5.2208
96,2,1.8068,0.466825,0.8028,0.7994,0.8028,0.7995,0.9411,-0.013725,1.7594,4.9334
96,3,1.7957,0.469634,0.7799,0.7844,0.7799,0.7745,0.933,0.012942,1.7534,4.8897
96,4,1.9195,0.456169,0.7923,0.7922,0.7923,0.7897,0.9409,-0.005132,1.8333,5.334
97,1,1.9118,0.463016,0.794,0.7902,0.794,0.7885,0.9356,0.005109,1.8401,5.2923
97,2,1.7814,0.394569,0.8275,0.819,0.8275,0.8201,0.9539,-0.018294,1.7801,5.0172
97,3,1.7957,0.481304,0.7623,0.7628,0.7623,0.7597,0.9307,-0.006949,1.7473,4.8626
97,4,1.8899,0.412742,0.8046,0.8042,0.8046,0.8029,0.9483,0.013352,1.8403,5.3365
98,1,1.8927,0.453643,0.7817,0.7719,0.7817,0.7737,0.9383,-0.016788,1.8359,5.2505
98,2,1.799,0.418875,0.7993,0.8058,0.7993,0.7992,0.9449,0.012048,1.7947,5.0193
98,3,1.7918,0.484573,0.7782,0.7734,0.7782,0.7742,0.9393,-0.020225,1.7418,4.8419
98,4,1.9049,0.465877,0.7764,0.7749,0.7764,0.7725,0.9394,0.016224,1.8188,5.2625
99,1,1.9483,0.535799,0.7676,0.766,0.7676,0.7655,0.9228,0.006678,1.8399,5.2442
99,2,1.8563,0.525771,0.787,0.7826,0.787,0.7826,0.9254,0.001867,1.7633,4.961
99,3,1.8061,0.494928,0.7782,0.7716,0.7782,0.7733,0.9333,0.006459,1.7522,4.8654
99,4,1.8954,0.442568,0.8011,0.7938,0.8011,0.7942,0.9421,0.028902,1.8284,5.2852
100,1,1.9322,0.484846,0.7799,0.7793,0.7799,0.776,0.9329,-0.047444,1.8425,5.3095
100,2,1.8118,0.445628,0.8116,0.8096,0.8116,0.8039,0.9437,0.026609,1.7763,4.9995
100,3,1.8169,0.512311,0.7729,0.7749,0.7729,0.769,0.9293,-0.00631,1.7483,4.8611
100,4,1.894,0.427486,0.7923,0.7943,0.7923,0.7894,0.948,-0.001607,1.8307,5.3159
101,1,1.8951,0.460277,0.7887,0.7809,0.7887,0.7834,0.9344,-0.005379,1.8407,5.2431
101,2,1.811,0.437465,0.787,0.7823,0.787,0.7824,0.9411,-0.028337,1.7806,5.0159
101,3,1.8087,0.504012,0.7729,0.7682,0.7729,0.765,0.933,0.010453,1.7415,4.853
101,4,1.8884,0.432103,0.8011,0.8047,0.8011,0.8015,0.9452,0.00682,1.8235,5.2865
102,1,1.9657,0.536483,0.7694,0.7637,0.7694,0.7636,0.9272,-0.028219,1.8501,5.3006
102,2,1.8366,0.499496,0.7746,0.7759,0.7746,0.7737,0.9327,0.000869,1.7664,4.9565
102,3,1.8396,0.495924,0.7729,0.7691,0.7729,0.7665,0.9367,-0.007622,1.7749,4.9747
102,4,1.9095,0.465771,0.7694,0.7695,0.7694,0.7675,0.9348,-0.023956,1.8324,5.2782
103,1,1.9362,0.491192,0.7835,0.7845,0.7835,0.7787,0.9329,-0.020681,1.8447,5.3078
103,2,1.8347,0.45195,0.7993,0.797,0.7993,0.7956,0.9401,0.014943,1.7878,5.0612
103,3,1.8245,0.494967,0.7676,0.759,0.7676,0.762,0.9358,-0.016316,1.7601,4.9268
103,4,1.8987,0.465086,0.7887,0.794,0.7887,0.7867,0.9409,0.012651,1.812,5.2439
104,1,1.9152,0.460265,0.7852,0.781,0.7852,0.7799,0.9385,0.011251,1.8583,5.3101
104,2,1.8541,0.505359,0.7746,0.7753,0.7746,0.7699,0.9331,-0.007048,1.783,5.0011
104,3,1.8817,0.525072,0.7623,0.7584,0.7623,0.7589,0.9284,-0.04951,1.7885,5.0471
104,4,1.9405,0.465658,0.7905,0.7922,0.7905,0.7875,0.9429,0.001646,1.8498,5.3817
105,1,1.9395,0.50256,0.7729,0.7644,0.7729,0.7655,0.9261,-0.014099,1.8406,5.2922
105,2,1.8609,0.470115,0.8011,0.7968,0.8011,0.7959,0.9382,-0.022415,1.7907,5.106
105,3,1.8052,0.491202,0.7588,0.7525,0.7588,0.7536,0.9339,0.027785,1.7509,4.8712
105,4,1.9386,0.481641,0.7817,0.777,0.7817,0.7783,0.9378,-0.012555,1.8394,5.3383
106,1,1.9354,0.50016,0.7835,0.7806,0.7835,0.7813,0.9312,-0.006817,1.839,5.2844
106,2,1.8306,0.467378,0.7975,0.7947,0.7975,0.7921,0.9425,-0.010474,1.7785,5.0116
106,3,1.7906,0.467591,0.7817,0.7733,0.7817,0.7742,0.9381,0.018555,1.7461,4.8776
106,4,1.9124,0.450318,0.794,0.7896,0.794,0.7897,0.9415,-0.014922,1.8324,5.3238
107,1,1.904,0.472783,0.7623,0.7559,0.7623,0.7552,0.9311,0.005256,1.8407,5.2434
107,2,1.793,0.414357,0.8063,0.803,0.8063,0.8041,0.9503,-0.00109,1.7815,5.0097
107,3,1.7822,0.456057,0.7923,0.7888,0.7923,0.7884,0.9452,0.00553,1.7475,4.8767
107,4,1.9471,0.491194,0.7729,0.7728,0.7729,0.7662,0.9333,0.011215,1.8373,5.3443
108,1,1.9369,0.49504,0.7782,0.773,0.7782,0.774,0.9323,-0.018982,1.838,5.3011
108,2,1.8262,0.476238,0.7993,0.7951,0.7993,0.7956,0.9385,0.002694,1.7791,4.976
108,3,1.7733,0.421515,0.8099,0.8142,0.8099,0.8067,0.9492,-0.000497,1.7559,4.9274
108,4,1.9004,0.441362,0.7852,0.7842,0.7852,0.7825,0.9418,0.009241,1.8358,5.3048
109,1,1.9122,0.466539,0.7729,0.7668,0.7729,0.7675,0.9311,-0.002749,1.8417,5.2855
109,2,1.7702,0.420807,0.8169,0.8148,0.8169,0.8119,0.9478,0.01126,1.7556,4.9187
109,3,1.7735,0.449375,0.794,0.7945,0.794,0.7855,0.9369,0.02794,1.7488,4.8632
109,4,1.9134,0.408448,0.7993,0.8038,0.7993,0.796,0.947,-0.00196,1.8408,5.4249
110,1,1.9043,0.433848,0.8028,0.8058,0.8028,0.8022,0.9434,-0.016965,1.8564,5.3355
110,2,1.7755,0.411765,0.8187,0.8158,0.8187,0.8123,0.9493,-0.018528,1.7697,4.9576
110,3,1.7495,0.411002,0.8046,0.8042,0.8046,0.8016,0.9474,0.01631,1.7463,4.8727
110,4,1.9084,0.447747,0.7975,0.796,0.7975,0.7935,0.941,0.012054,1.8283,5.3165
111,1,1.8809,0.434732,0.7852,0.7854,0.7852,0.7821,0.9438,-0.012116,1.8387,5.2554
111,2,1.7769,0.414178,0.7975,0.7946,0.7975,0.7947,0.9506,-0.009555,1.7737,4.9565
111,3,1.7544,0.445277,0.794,0.7893,0.794,0.7891,0.9419,0.038565,1.7362,4.8091
111,4,1.9087,0.424584,0.7975,0.8024,0.7975,0.7969,0.9462,-0.020302,1.8391,5.3716
112,1,1.922,0.487291,0.7746,0.7669,0.7746,0.7695,0.9282,-0.021939,1.8431,5.2697
112,2,1.8062,0.436715,0.8028,0.7951,0.8028,0.7965,0.9463,-0.010766,1.7745,5.0015
112,3,1.7975,0.465918,0.8028,0.797,0.8028,0.7975,0.9395,0.005199,1.7495,4.9045
112,4,2.0043,0.550313,0.7588,0.7647,0.7588,0.7565,0.9244,-0.031222,1.8355,5.3969
113,1,1.9602,0.537724,0.7641,0.7539,0.7641,0.7572,0.9236,0.009929,1.8482,5.2792
113,2,1.8169,0.445828,0.7958,0.7943,0.7958,0.7901,0.942,0.005571,1.7764,5.0161
113,3,1.7629,0.431209,0.794,0.7891,0.794,0.7902,0.9434,-0.006792,1.7459,4.8703
113,4,1.9182,0.428894,0.7764,0.783,0.7764,0.7712,0.9398,-0.014205,1.8372,5.3932
114,1,1.8765,0.420322,0.8099,0.8095,0.8099,0.8067,0.9474,0.012984,1.8349,5.2742
114,2,1.7743,0.403004,0.7852,0.7827,0.7852,0.7828,0.9457,0.005782,1.7786,4.9741
114,3,1.7866,0.432236,0.8011,0.8005,0.8011,0.7973,0.9459,-0.013763,1.7643,4.9467
114,4,1.9074,0.457114,0.7923,0.7974,0.7923,0.7907,0.9427,0.019175,1.8108,5.2915
115,1,1.8886,0.438617,0.7958,0.7921,0.7958,0.7925,0.9402,-0.015014,1.8392,5.272
115,2,1.7991,0.434452,0.8134,0.8077,0.8134,0.8083,0.9438,-0.015653,1.7658,4.9834
115,3,1.7784,0.438777,0.8063,0.8059,0.8063,0.8048,0.9441,-0.010782,1.7632,4.9041
115,4,1.9445,0.427609,0.7905,0.7868,0.7905,0.7868,0.9452,-0.002,1.8689,5.4838
116,1,1.9196,0.452165,0.7658,0.7673,0.7658,0.7642,0.9371,-0.037333,1.8487,5.3437
116,2,1.8097,0.430269,0.8099,0.8064,0.8099,0.8061,0.944,-0.008057,1.7815,5.0283
116,3,1.7842,0.434026,0.8046,0.8008,0.8046,0.8008,0.9421,0.019996,1.7592,4.9345
116,4,1.9028,0.416411,0.787,0.7851,0.787,0.7823,0.9438,0.006796,1.8467,5.3709
117,1,1.888,0.422483,0.8239,0.8204,0.8239,0.8192,0.9444,-0.014545,1.8426,5.3074
117,2,1.8137,0.463818,0.8081,0.8041,0.8081,0.7992,0.9373,0.009493,1.7741,4.9634
117,3,1.8061,0.456022,0.7746,0.7664,0.7746,0.7683,0.9393,-0.016184,1.7585,4.9562
117,4,1.8999,0.430036,0.794,0.7933,0.794,0.7902,0.9433,0.004663,1.8269,5.3296
118,1,1.9197,0.463629,0.7746,0.7757,0.7746,0.774,0.9377,-0.016013,1.8528,5.3171
118,2,1.8238,0.446608,0.8187,0.8163,0.8187,0.8108,0.946,0.00717,1.7884,5.0372
118,3,1.7727,0.420176,0.8063,0.8024,0.8063,0.8007,0.9483,-0.025045,1.7499,4.9287
118,4,1.874,0.401889,0.8028,0.8019,0.8028,0.8009,0.95,0.005684,1.8308,5.309
119,1,1.8819,0.434935,0.8063,0.8005,0.8063,0.802,0.9427,0.002048,1.8309,5.2582
119,2,1.812,0.434985,0.7799,0.7748,0.7799,0.774,0.9378,-0.010509,1.7733,5.0252
119,3,1.7863,0.467891,0.757,0.7546,0.757,0.7531,0.936,-0.006794,1.7446,4.8624
119,4,1.9278,0.427341,0.7923,0.7934,0.7923,0.7892,0.9456,-0.006064,1.8485,5.4289
120,1,1.8753,0.419123,0.787,0.7852,0.787,0.7854,0.9418,0.013594,1.8437,5.2731
120,2,1.7965,0.410066,0.8134,0.8102,0.8134,0.8097,0.949,-0.009881,1.7777,5.0316
120,3,1.7987,0.445392,0.7729,0.7688,0.7729,0.7672,0.9404,-0.033619,1.766,4.9564
120,4,1.9245,0.442362,0.794,0.789,0.794,0.7897,0.9459,-0.003663,1.841,5.3829
121,1,1.9219,0.497522,0.7799,0.7774,0.7799,0.7765,0.9324,-0.001523,1.8403,5.2456
121,2,1.8224,0.472728,0.7887,0.7844,0.7887,0.7856,0.9407,0.007426,1.7714,4.9715
121,3,1.7848,0.477749,0.7817,0.7744,0.7817,0.7737,0.9351,0.005281,1.7431,4.8345
121,4,1.8856,0.44095,0.794,0.7947,0.794,0.7918,0.946,0.000391,1.8231,5.2563
122,1,1.9007,0.437448,0.7852,0.7831,0.7852,0.7837,0.9392,-0.020909,1.8487,5.3149
122,2,1.7999,0.416989,0.8116,0.8081,0.8116,0.8008,0.9492,-0.003903,1.7855,5.0266
122,3,1.7786,0.43086,0.8046,0.7962,0.8046,0.7988,0.9457,-0.013193,1.7557,4.9232
122,4,1.9055,0.416642,0.8099,0.8122,0.8099,0.8096,0.9475,0.012835,1.8456,5.3794
123,1,1.8742,0.437991,0.7799,0.777,0.7799,0.7772,0.9415,-9.2e-05,1.8366,5.2254
123,2,1.7627,0.37213,0.8292,0.8298,0.8292,0.8292,0.9562,-0.00224,1.7862,5.0074
123,3,1.7738,0.428324,0.794,0.7902,0.794,0.788,0.9466,-0.00635,1.7511,4.9131
123,4,1.8682,0.413752,0.7993,0.7973,0.7993,0.7972,0.9465,0.019134,1.8236,5.2618
124,1,1.8686,0.414323,0.8187,0.8191,0.8187,0.8131,0.9454,0.009096,1.838,5.2619
124,2,1.7883,0.391502,0.8239,0.8189,0.8239,0.8197,0.9497,-0.003491,1.7755,5.0476
124,3,1.7569,0.423911,0.8011,0.7974,0.8011,0.7974,0.9467,0.00316,1.7463,4.8671
124,4,1.8809,0.403061,0.8046,0.8091,0.8046,0.8049,0.949,0.004323,1.8374,5.3292
125,1,1.8621,0.413089,0.8028,0.7962,0.8028,0.7955,0.9453,0.015162,1.828,5.2432
125,2,1.767,0.372786,0.8169,0.8186,0.8169,0.8153,0.9528,-0.007515,1.7757,5.0201
125,3,1.7598,0.409046,0.8257,0.8219,0.8257,0.8198,0.9517,0.004014,1.746,4.9115
125,4,1.8869,0.455456,0.7835,0.7846,0.7835,0.7837,0.9439,0.027626,1.8161,5.227
126,1,1.9005,0.442005,0.787,0.7867,0.787,0.7836,0.9393,-0.017947,1.8462,5.3037
126,2,1.7956,0.443082,0.8169,0.8183,0.8169,0.8108,0.9451,0.018026,1.7673,4.9516
126,3,1.7801,0.459085,0.7817,0.7795,0.7817,0.7783,0.941,0.010443,1.7397,4.8623
126,4,1.8823,0.394422,0.8116,0.8121,0.8116,0.8109,0.9508,0.001821,1.846,5.354
127,1,1.9314,0.426735,0.8169,0.8125,0.8169,0.8088,0.9412,-0.033833,1.8744,5.4423
127,2,1.8313,0.45329,0.8011,0.7968,0.8011,0.7976,0.9432,-0.042109,1.7996,5.0465
127,3,1.8306,0.491088,0.7817,0.7756,0.7817,0.775,0.9353,0.008952,1.7552,4.9561
127,4,1.9041,0.435387,0.7887,0.7819,0.7887,0.7834,0.9442,-0.00468,1.8456,5.331
128,1,1.9029,0.442927,0.7835,0.7789,0.7835,0.7804,0.9408,-0.027127,1.8459,5.3094
128,2,1.8339,0.486276,0.8116,0.8098,0.8116,0.8022,0.9322,0.008764,1.7778,4.9784
128,3,1.7828,0.453243,0.7993,0.8033,0.7993,0.7956,0.9382,0.015764,1.7547,4.8853
128,4,1.8949,0.431453,0.8046,0.8045,0.8046,0.8033,0.9472,-0.001072,1.828,5.3095
