Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
31,2,1.9821,0.674661,0.7095,0.6953,0.7095,0.6938,0.8945,-0.005769,1.7818,5.0329
31,3,1.9358,0.667384,0.6989,0.6832,0.6989,0.6852,0.8912,-0.008316,1.7476,4.8955
31,4,2.0654,0.65238,0.7183,0.7196,0.7183,0.7162,0.8946,-0.022237,1.8432,5.3624
32,1,2.0172,0.624744,0.6919,0.6753,0.6919,0.6796,0.8961,-0.008409,1.8362,5.2664
32,2,1.9227,0.612667,0.7271,0.7171,0.7271,0.7117,0.9073,-0.005983,1.779,4.9794
32,3,1.9555,0.69004,0.6884,0.6709,0.6884,0.676,0.8859,-0.001791,1.7556,4.9081
32,4,2.1307,0.738863,0.6637,0.6628,0.6637,0.6543,0.8802,-0.027783,1.8449,5.3784
33,1,2.0778,0.698989,0.6972,0.6863,0.6972,0.6903,0.8826,-0.001865,1.8453,5.295
33,2,1.9795,0.642975,0.7447,0.7374,0.7447,0.726,0.9033,-0.017404,1.7923,5.0982
33,3,1.9565,0.681256,0.6725,0.659,0.6725,0.6609,0.8845,-0.014337,1.756,4.932
33,4,2.0815,0.654719,0.7183,0.7098,0.7183,0.7091,0.8975,-0.012853,1.8474,5.4108
34,1,2.0709,0.676432,0.7042,0.6985,0.7042,0.7007,0.8799,-0.019032,1.8459,5.3247
34,2,1.977,0.680008,0.6989,0.679,0.6989,0.6797,0.8888,0.002486,1.7795,5.0032
34,3,1.9286,0.644625,0.7113,0.6968,0.7113,0.6938,0.9037,-0.013474,1.7607,4.9244
34,4,2.0768,0.665422,0.6989,0.7004,0.6989,0.6936,0.8871,-0.016405,1.8518,5.3701
35,1,2.03,0.602516,0.7218,0.7087,0.7218,0.7118,0.8985,-0.025673,1.8511,5.3609
35,2,1.9487,0.644559,0.7183,0.7036,0.7183,0.7036,0.8931,0.002613,1.7747,4.9915
35,3,1.9106,0.629847,0.7113,0.6978,0.7113,0.7017,0.8963,-0.006301,1.7561,4.899
35,4,2.0407,0.627353,0.7254,0.712,0.7254,0.7147,0.9038,-0.006139,1.838,5.3383
36,1,2.062,0.691279,0.713,0.7193,0.713,0.7041,0.8894,-0.006034,1.8396,5.2604
36,2,1.9891,0.718595,0.7077,0.7042,0.7077,0.7018,0.8868,8.7e-05,1.7689,4.9537
36,3,1.9563,0.708159,0.6673,0.6482,0.6673,0.6538,0.8801,0.01052,1.757,4.8686
36,4,2.079,0.666825,0.6937,0.6941,0.6937,0.6887,0.8944,-0.020878,1.839,5.3742
37,1,2.0349,0.649756,0.7007,0.6946,0.7007,0.6966,0.8934,-0.008894,1.8399,5.267
37,2,1.9579,0.619188,0.7394,0.7212,0.7394,0.7235,0.9,-0.005457,1.7944,5.0816
37,3,1.9274,0.647749,0.7025,0.7005,0.7025,0.6938,0.8964,-0.016358,1.751,4.9133
37,4,2.0269,0.600541,0.7553,0.7497,0.7553,0.7471,0.9151,-0.001638,1.8406,5.3551
38,1,1.9974,0.607249,0.7342,0.7264,0.7342,0.7285,0.906,0.003532,1.8344,5.241
38,2,1.935,0.611447,0.7412,0.7312,0.7412,0.7303,0.9045,-0.032946,1.7809,5.0233
38,3,1.9243,0.631097,0.7148,0.699,0.7148,0.7011,0.897,-0.013471,1.7617,4.9418
38,4,2.019,0.574655,0.75,0.7511,0.75,0.7421,0.918,-0.021399,1.8515,5.389
39,1,2.008,0.596117,0.7482,0.7496,0.7482,0.7466,0.9088,-0.02729,1.8426,5.3023
39,2,1.9239,0.59257,0.7342,0.7214,0.7342,0.7211,0.9117,-0.004905,1.7829,5.0303
39,3,1.8764,0.559252,0.7535,0.7453,0.7535,0.748,0.9179,-0.015227,1.7637,4.9497
39,4,2.0332,0.602401,0.7465,0.7448,0.7465,0.7418,0.9115,-0.001982,1.8422,5.3716
40,1,2.0169,0.633955,0.7095,0.6918,0.7095,0.6965,0.8963,-0.018303,1.8331,5.2438
40,2,1.8917,0.548548,0.75,0.7398,0.75,0.7417,0.9182,0.020607,1.7866,5.0257
40,3,1.8928,0.609716,0.7465,0.7451,0.7465,0.7407,0.9068,-0.016937,1.7498,4.8867
40,4,2.0144,0.586324,0.7588,0.7554,0.7588,0.7527,0.9165,-0.007459,1.8372,5.3466
41,1,1.9959,0.591915,0.7218,0.7184,0.7218,0.712,0.9024,-0.000771,1.8409,5.2718
41,2,1.903,0.565773,0.7729,0.7635,0.7729,0.7657,0.9214,-0.025381,1.7824,5.0234
41,3,1.8942,0.602403,0.7306,0.7198,0.7306,0.7219,0.9102,-0.00047,1.7611,4.9084
41,4,2.031,0.604806,0.7412,0.7556,0.7412,0.7368,0.9139,-0.018226,1.8548,5.3589
42,1,2.0002,0.600936,0.7254,0.7146,0.7254,0.7161,0.9113,0.003385,1.8464,5.265
42,2,1.9263,0.623456,0.7359,0.7213,0.7359,0.7255,0.902,-0.022038,1.7709,4.9664
42,3,1.865,0.580636,0.7394,0.7358,0.7394,0.7341,0.9105,0.003982,1.7415,4.862
42,4,2.0232,0.602902,0.757,0.7533,0.757,0.7512,0.9072,0.003951,1.8372,5.3373
43,1,1.9981,0.589222,0.7342,0.7184,0.7342,0.722,0.9071,-0.01517,1.8378,5.2856
43,2,1.9075,0.552792,0.7535,0.7524,0.7535,0.7478,0.9193,-0.010476,1.7877,5.0685
43,3,1.8644,0.59697,0.7113,0.7044,0.7113,0.7056,0.9091,-0.005295,1.7362,4.8216
43,4,2.0195,0.604117,0.757,0.7555,0.757,0.7501,0.9154,0.004091,1.8353,5.322
44,1,2.0402,0.650096,0.7113,0.6963,0.7113,0.6998,0.89,-0.012674,1.8471,5.2839
44,2,2.006,0.673911,0.6954,0.6922,0.6954,0.6894,0.887,-0.018144,1.8201,5.1141
44,3,1.915,0.645567,0.7289,0.7155,0.7289,0.7112,0.9048,-0.020646,1.7456,4.8771
44,4,2.0748,0.662958,0.7306,0.7401,0.7306,0.7285,0.8981,0.002995,1.8432,5.3689
45,1,2.0097,0.613246,0.7306,0.719,0.7306,0.7226,0.9038,-0.001453,1.8392,5.2681
45,2,1.9317,0.57414,0.7412,0.7369,0.7412,0.7341,0.9177,-0.025866,1.7997,5.0993
45,3,1.8659,0.584591,0.7218,0.7156,0.7218,0.716,0.9105,0.003307,1.7439,4.8557
45,4,1.9496,0.508094,0.7905,0.7945,0.7905,0.7862,0.9305,-0.022923,1.8353,5.3133
46,1,1.9869,0.596966,0.7289,0.7177,0.7289,0.7201,0.9084,0.015854,1.8321,5.2299
46,2,1.8861,0.572153,0.75,0.7504,0.75,0.7477,0.9102,-0.013827,1.7678,4.9521
