Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
63,4,2.1999,0.8566,0.6268,0.6018,0.6268,0.5945,0.834,-0.017821,1.8361,5.3341
64,1,2.2276,0.913517,0.6215,0.5849,0.6215,0.5926,0.801,-0.017523,1.8463,5.2937
64,2,2.1497,0.894502,0.6162,0.5946,0.6162,0.5841,0.8132,-0.026256,1.7951,5.0784
64,3,2.0968,0.889379,0.5986,0.5645,0.5986,0.5563,0.8133,-0.019602,1.7575,4.9141
64,4,2.2181,0.886887,0.6391,0.6433,0.6391,0.619,0.8209,0.000862,1.8393,5.3244
65,1,2.2359,0.911309,0.618,0.5989,0.618,0.5912,0.8035,-0.012138,1.8539,5.3265
65,2,2.1062,0.854688,0.6461,0.6397,0.6461,0.5984,0.8197,-0.01873,1.7784,5.0264
65,3,2.0946,0.889379,0.6109,0.5823,0.6109,0.5709,0.8075,-0.003158,1.7567,4.9069
65,4,2.2521,0.906442,0.6232,0.5819,0.6232,0.5983,0.8089,-0.027736,1.852,5.3918
66,1,2.2036,0.888207,0.6461,0.6156,0.6461,0.6178,0.8124,-0.007909,1.8416,5.273
66,2,2.1076,0.859964,0.6408,0.6226,0.6408,0.5986,0.8205,-0.003854,1.7792,5.0188
66,3,2.0729,0.867742,0.6356,0.6154,0.6356,0.6052,0.8141,-0.003681,1.7471,4.885
66,4,2.2216,0.878485,0.6356,0.5853,0.6356,0.6027,0.813,-0.009307,1.8363,5.3555
67,1,2.2018,0.888271,0.6285,0.6081,0.6285,0.599,0.8125,-0.012536,1.8407,5.2667
67,2,2.1072,0.858983,0.6444,0.6369,0.6444,0.6066,0.8266,-0.022805,1.7804,5.0196
67,3,2.0899,0.880494,0.6039,0.6046,0.6039,0.5845,0.8167,-0.014974,1.7578,4.9118
67,4,2.2,0.844215,0.6532,0.6283,0.6532,0.6197,0.8332,-0.014794,1.8383,5.3634
68,1,2.2202,0.898736,0.6092,0.5635,0.6092,0.5793,0.8072,-0.007606,1.8443,5.3038
68,2,2.1168,0.862229,0.6514,0.6279,0.6514,0.6134,0.8261,-0.024043,1.791,5.044
68,3,2.1043,0.86915,0.6144,0.5862,0.6144,0.5787,0.8165,-0.019326,1.7648,4.9864
68,4,2.2283,0.885638,0.618,0.6168,0.618,0.6004,0.8236,-0.027443,1.8452,5.3611
69,1,2.1909,0.862639,0.6162,0.582,0.6162,0.5878,0.8189,-0.005614,1.845,5.2902
69,2,2.1152,0.884668,0.6338,0.5868,0.6338,0.5952,0.8154,-0.015305,1.7743,4.9865
69,3,2.0596,0.840449,0.6338,0.6294,0.6338,0.6058,0.836,-0.003733,1.7504,4.9043
69,4,2.2204,0.852768,0.6514,0.6515,0.6514,0.6285,0.8321,-0.003054,1.8501,5.4117
70,1,2.1813,0.848695,0.6532,0.6488,0.6532,0.6227,0.8251,-0.008333,1.8425,5.2905
70,2,2.1331,0.878351,0.6004,0.5739,0.6004,0.5667,0.8208,-0.011091,1.7891,5.061
70,3,2.0753,0.845459,0.6391,0.5868,0.6391,0.6038,0.8248,-0.016988,1.757,4.9451
70,4,2.2253,0.883028,0.6144,0.5851,0.6144,0.5989,0.8238,-0.011497,1.8418,5.3574
71,1,2.1801,0.863117,0.618,0.5879,0.618,0.5861,0.8224,-0.007334,1.8379,5.2532
71,2,2.0538,0.800836,0.6655,0.6443,0.6655,0.6261,0.8442,-0.009846,1.7754,4.9775
71,3,2.088,0.87365,0.625,0.5998,0.625,0.5989,0.818,-0.015608,1.7572,4.9213
71,4,2.221,0.877414,0.6303,0.6509,0.6303,0.6049,0.8304,-0.018507,1.841,5.3561
72,1,2.1852,0.857899,0.6356,0.6114,0.6356,0.6104,0.8289,-0.018941,1.8436,5.2822
72,2,2.0824,0.819201,0.662,0.636,0.662,0.6359,0.8388,-0.0134,1.7864,5.0299
72,3,2.0511,0.827355,0.6408,0.6109,0.6408,0.6132,0.8401,-0.016733,1.7539,4.9065
72,4,2.1978,0.841398,0.6356,0.6136,0.6356,0.6096,0.8443,-0.008171,1.8372,5.3626
73,1,2.2353,0.881314,0.618,0.598,0.618,0.5985,0.8175,-0.018824,1.864,5.3945
73,2,2.0953,0.8231,0.6426,0.6165,0.6426,0.6119,0.8421,-0.016285,1.7877,5.0637
73,3,2.05,0.824539,0.6655,0.6611,0.6655,0.6404,0.8364,-0.021996,1.7513,4.9092
73,4,2.2084,0.861351,0.625,0.6126,0.625,0.605,0.8351,-0.019283,1.8392,5.3514
74,1,2.1644,0.833136,0.6655,0.6428,0.6655,0.6441,0.8358,-0.012511,1.8405,5.2707
74,2,2.0814,0.822497,0.6408,0.5994,0.6408,0.6064,0.844,-0.002587,1.7783,5.0187
74,3,2.0466,0.824784,0.6514,0.6414,0.6514,0.6206,0.8396,-0.01934,1.7505,4.8974
74,4,2.245,0.879088,0.6356,0.6133,0.6356,0.6177,0.8319,-0.023538,1.8541,5.4322
75,1,2.1963,0.84704,0.6408,0.6294,0.6408,0.6194,0.8306,-0.013212,1.8504,5.3444
75,2,2.0788,0.813175,0.6444,0.6191,0.6444,0.6166,0.843,-0.017602,1.7836,5.0318
75,3,2.0514,0.831248,0.6303,0.6259,0.6303,0.6095,0.8396,-0.015855,1.7535,4.8986
75,4,2.2017,0.854859,0.6303,0.6104,0.6303,0.6069,0.8332,0.003864,1.8382,5.3442
76,1,2.1605,0.815244,0.6496,0.6279,0.6496,0.6257,0.8479,-0.040132,1.8481,5.2996
76,2,2.0584,0.794162,0.6602,0.6427,0.6602,0.6317,0.8512,-0.013199,1.7805,5.0083
76,3,2.0621,0.836815,0.625,0.5985,0.625,0.5967,0.8309,-0.014533,1.76,4.921
76,4,2.1852,0.818618,0.6338,0.6081,0.6338,0.6049,0.8483,-0.01009,1.8422,5.3737
77,1,2.1314,0.798894,0.6567,0.6313,0.6567,0.6301,0.8453,0.001961,1.837,5.2407
77,2,2.054,0.797847,0.6549,0.6346,0.6549,0.6291,0.8477,-0.011359,1.7753,4.985
77,3,2.0427,0.828873,0.6232,0.5899,0.6232,0.592,0.8368,-0.000426,1.7498,4.875
77,4,2.1921,0.838496,0.625,0.605,0.625,0.604,0.8371,-0.006602,1.8372,5.3505
78,1,2.1663,0.836114,0.6549,0.6318,0.6549,0.6303,0.8336,-0.005266,1.8434,5.2701
78,2,2.057,0.79906,0.6602,0.6337,0.6602,0.633,0.8442,-0.009438,1.7777,4.9922
78,3,2.0188,0.796708,0.6602,0.6453,0.6602,0.6329,0.8477,-0.013154,1.748,4.8705
78,4,2.1843,0.825625,0.6514,0.6456,0.6514,0.6341,0.8438,-0.007981,1.841,5.3544
79,1,2.1346,0.779408,0.6585,0.6391,0.6585,0.638,0.8561,-0.00462,1.8441,5.2966
79,2,2.074,0.818287,0.6585,0.6336,0.6585,0.6336,0.8377,-0.023453,1.7799,5.0039
79,3,2.0428,0.821978,0.6268,0.6116,0.6268,0.6062,0.8383,-0.008337,1.7521,4.8914
79,4,2.1748,0.810026,0.6215,0.5932,0.6215,0.6053,0.8474,-0.01381,1.8387,5.3593
80,1,2.1364,0.781086,0.6655,0.6383,0.6655,0.6298,0.8505,-0.021309,1.8477,5.2988
80,2,2.0296,0.740855,0.6884,0.6691,0.6884,0.6677,0.8679,-0.012374,1.7869,5.0368
80,3,2.0574,0.823662,0.6655,0.66,0.6655,0.6411,0.8433,-0.013582,1.7587,4.9361
80,4,2.1552,0.765475,0.6796,0.6783,0.6796,0.6607,0.8662,-0.017979,1.8503,5.3979
81,1,2.1403,0.780849,0.662,0.65,0.662,0.6494,0.8531,-0.016982,1.8506,5.3122
81,2,2.0324,0.7599,0.6937,0.6777,0.6937,0.6701,0.8609,-0.001631,1.7811,5.0016
81,3,2.0222,0.788711,0.6585,0.6366,0.6585,0.6323,0.8513,-0.000165,1.7509,4.9002
81,4,2.1643,0.795373,0.6444,0.6413,0.6444,0.6211,0.852,-0.002501,1.8396,5.3584
82,1,2.1146,0.776767,0.6831,0.6636,0.6831,0.667,0.8578,-0.019776,1.8335,5.2361
82,2,2.0492,0.782488,0.6673,0.6514,0.6673,0.6443,0.8508,-0.018725,1.7809,5.005
82,3,2.0125,0.775683,0.6585,0.6366,0.6585,0.6331,0.848,-0.014335,1.7527,4.8984
82,4,2.1412,0.755058,0.6743,0.6631,0.6743,0.652,0.8656,-0.016841,1.8448,5.3755
83,1,2.1526,0.799483,0.6637,0.6451,0.6637,0.6425,0.8453,-0.007517,1.8489,5.3099
83,2,2.0185,0.747209,0.6673,0.6507,0.6673,0.6418,0.8655,-0.025011,1.7737,4.9849
83,3,2.0406,0.798341,0.6637,0.6511,0.6637,0.6422,0.85,-0.009273,1.7729,4.9391
83,4,2.196,0.79134,0.6461,0.6384,0.6461,0.6332,0.8515,-0.021691,1.8784,5.4734
84,1,2.1105,0.735183,0.6937,0.6735,0.6937,0.6575,0.8645,-0.022081,1.8493,5.3197
84,2,2.0306,0.759179,0.6567,0.6345,0.6567,0.6275,0.8693,-0.018065,1.7805,4.9974
84,3,2.0305,0.769391,0.6972,0.6851,0.6972,0.6774,0.8626,-0.006388,1.7577,4.9732
84,4,2.1556,0.779315,0.6655,0.6564,0.6655,0.6441,0.8635,-0.019838,1.846,5.3669
85,1,2.1208,0.774077,0.6567,0.6304,0.6567,0.6359,0.8538,-0.009534,1.8371,5.2631
85,2,2.0374,0.771531,0.6849,0.6561,0.6849,0.6513,0.8549,-0.016703,1.7759,4.991
85,3,2.0188,0.776719,0.6373,0.6031,0.6373,0.6119,0.8486,-0.008326,1.7549,4.9169
85,4,2.1594,0.768743,0.6637,0.6482,0.6637,0.648,0.8642,-0.008531,1.8537,5.4043
86,1,2.0892,0.727969,0.6831,0.6707,0.6831,0.6567,0.8793,-0.0207,1.8468,5.2655
86,2,2.0778,0.788911,0.6673,0.6429,0.6673,0.6398,0.8454,-0.013384,1.7937,5.0852
86,3,2.0067,0.737791,0.6954,0.6791,0.6954,0.6799,0.871,0.000889,1.7651,4.9674
86,4,2.1207,0.742492,0.6673,0.6548,0.6673,0.6499,0.8675,-0.014219,1.8357,5.3366
87,1,2.1143,0.755278,0.6778,0.6613,0.6778,0.6571,0.862,0.001565,1.8448,5.2855
87,2,1.982,0.682826,0.7113,0.7015,0.7113,0.6875,0.8873,-0.014757,1.7795,5.0133
87,3,2.0479,0.795826,0.662,0.639,0.662,0.6388,0.8505,-0.009314,1.7718,4.9694
87,4,2.1398,0.731996,0.6708,0.6615,0.6708,0.6546,0.8746,-0.011391,1.852,5.4247
88,1,2.14,0.764846,0.6778,0.6564,0.6778,0.663,0.858,-0.031389,1.8495,5.3485
88,2,2.0178,0.719023,0.6972,0.6789,0.6972,0.6716,0.8773,-0.002109,1.7887,5.0481
88,3,2.0031,0.741255,0.6673,0.6522,0.6673,0.639,0.8711,-0.02464,1.7605,4.9475
88,4,2.1288,0.755254,0.6866,0.6709,0.6866,0.6731,0.8695,-0.014685,1.8366,5.3339
89,1,2.1226,0.748399,0.6866,0.6697,0.6866,0.6642,0.8723,-0.012837,1.8532,5.3292
89,2,1.9986,0.703724,0.6972,0.6844,0.6972,0.6784,0.8877,-0.00034,1.7792,5.0198
89,3,2.0202,0.786893,0.6725,0.6559,0.6725,0.6572,0.855,-0.00048,1.7525,4.8979
89,4,2.1066,0.718712,0.6989,0.693,0.6989,0.6852,0.8811,-0.011458,1.8403,5.3451
90,1,2.1393,0.787057,0.6725,0.6484,0.6725,0.6541,0.8451,-0.002161,1.8426,5.2945
90,2,1.9749,0.674838,0.7218,0.7064,0.7218,0.6921,0.8836,-0.006839,1.7799,5.0083
90,3,1.9898,0.745553,0.6602,0.6274,0.6602,0.6344,0.87,-0.006087,1.7509,4.893
90,4,2.1446,0.77012,0.6673,0.6593,0.6673,0.6528,0.8616,-0.013144,1.8385,5.3519
91,1,2.079,0.71629,0.669,0.6456,0.669,0.651,0.8755,-0.000691,1.8333,5.2587
91,2,1.9987,0.700477,0.6884,0.6677,0.6884,0.6685,0.8747,-0.011787,1.7796,5.0278
91,3,2.0057,0.766514,0.6725,0.6493,0.6725,0.6527,0.8531,-0.012805,1.7489,4.8972
91,4,2.1339,0.74071,0.6567,0.6443,0.6567,0.6437,0.8726,-0.016523,1.8475,5.3848
92,1,2.0885,0.716489,0.6937,0.6777,0.6937,0.6735,0.869,-0.007812,1.8474,5.2898
92,2,2.0138,0.707433,0.6919,0.673,0.6919,0.6669,0.8719,-0.036542,1.7895,5.0619
92,3,1.9943,0.749116,0.6778,0.654,0.6778,0.654,0.8638,-0.01161,1.7525,4.8998
92,4,2.1309,0.727666,0.662,0.6534,0.662,0.6523,0.8767,-0.019733,1.851,5.4051
93,1,2.1197,0.77043,0.6725,0.655,0.6725,0.6503,0.8542,-0.008394,1.8441,5.268
93,2,2.0106,0.709812,0.7113,0.704,0.7113,0.6836,0.8737,0.007417,1.7831,5.0457
93,3,1.9767,0.712137,0.6884,0.6695,0.6884,0.6714,0.8756,-0.013147,1.7603,4.9273
93,4,2.1482,0.747093,0.6831,0.6776,0.6831,0.6681,0.8741,-0.007515,1.848,5.4174
94,1,2.0712,0.69113,0.6972,0.687,0.6972,0.6827,0.8769,-0.024417,1.8444,5.2914
94,2,2.0184,0.736066,0.6831,0.6769,0.6831,0.6544,0.869,0.005357,1.7761,5.0106
94,3,1.9725,0.700107,0.6884,0.6782,0.6884,0.6737,0.8771,-0.008827,1.7574,4.9413
94,4,2.1317,0.747961,0.669,0.6396,0.669,0.646,0.8653,-0.016453,1.8415,5.3604
95,1,2.0766,0.687611,0.6954,0.6704,0.6954,0.6753,0.8868,-0.02236,1.8532,5.3177
95,2,1.9519,0.640444,0.7148,0.6923,0.7148,0.6929,0.899,-0.005508,1.7776,5.0119
95,3,1.9541,0.663712,0.7095,0.6988,0.7095,0.7006,0.8923,-0.009576,1.7686,4.965
95,4,2.1385,0.744361,0.6954,0.6944,0.6954,0.6813,0.8744,-0.027002,1.8447,5.3914
96,1,2.094,0.726297,0.6937,0.6682,0.6937,0.6672,0.8685,-0.016303,1.8429,5.2852
96,2,2.0385,0.750446,0.6884,0.6876,0.6884,0.6812,0.8728,-0.000247,1.783,5.0441
96,3,2.0214,0.764014,0.669,0.6541,0.669,0.6431,0.8575,-0.01479,1.7622,4.9552
96,4,2.0842,0.696992,0.6919,0.6841,0.6919,0.6756,0.8845,0.000777,1.8353,5.3212
97,1,2.0997,0.735162,0.6831,0.656,0.6831,0.6635,0.8662,-0.013077,1.8469,5.2836
97,2,1.973,0.651821,0.7095,0.6989,0.7095,0.6945,0.8974,-0.003762,1.7866,5.0558
97,3,1.9899,0.737409,0.6585,0.6388,0.6585,0.6396,0.8728,-0.011668,1.756,4.9122
97,4,2.1132,0.715335,0.6954,0.6859,0.6954,0.6816,0.8819,-0.012445,1.8412,5.375
98,1,2.0908,0.714459,0.6725,0.6484,0.6725,0.6555,0.8817,0.000109,1.8482,5.3023
98,2,1.9783,0.634679,0.7359,0.7399,0.7359,0.7104,0.905,-0.036305,1.8007,5.1134
98,3,1.9847,0.706478,0.6884,0.6807,0.6884,0.6815,0.8808,-0.027987,1.7616,4.9671
98,4,2.1081,0.701872,0.6989,0.6863,0.6989,0.6856,0.8805,-0.001922,1.8496,5.3894
99,1,2.0737,0.694995,0.6937,0.684,0.6937,0.6761,0.8752,-0.01822,1.8471,5.2907
99,2,1.9471,0.65828,0.7218,0.7048,0.7218,0.7043,0.8942,-0.008563,1.7682,4.9544
99,3,1.967,0.695844,0.6901,0.6782,0.6901,0.6755,0.887,-0.016428,1.7623,4.9331
99,4,2.1229,0.7063,0.6831,0.6737,0.6831,0.6709,0.8812,-0.010743,1.8557,5.4282
100,1,2.0951,0.722141,0.6813,0.6697,0.6813,0.6639,0.871,-0.018234,1.8426,5.2988
100,2,2.0031,0.711135,0.7148,0.7075,0.7148,0.7037,0.886,-0.015014,1.7812,5.0178
100,3,1.9802,0.724005,0.6831,0.6747,0.6831,0.6678,0.8792,-0.01727,1.7529,4.9113
100,4,2.1044,0.723782,0.6954,0.7019,0.6954,0.6923,0.88,-0.003205,1.8377,5.3257
101,1,2.056,0.679496,0.7148,0.6989,0.7148,0.694,0.8869,-0.025597,1.8404,5.2678
101,2,1.9733,0.685689,0.6954,0.6825,0.6954,0.6747,0.888,-0.01142,1.7741,4.9777
101,3,1.9802,0.714737,0.6778,0.6615,0.6778,0.664,0.8776,-0.01199,1.7587,4.9331
101,4,2.0768,0.65536,0.7042,0.6934,0.7042,0.6942,0.8985,-0.02692,1.8541,5.3934
102,1,2.0912,0.711892,0.6849,0.6681,0.6849,0.6687,0.8797,-0.010451,1.8491,5.3097
102,2,1.9985,0.686129,0.6954,0.6837,0.6954,0.6822,0.8888,-0.022373,1.7892,5.0608
102,3,1.9869,0.737971,0.6919,0.6778,0.6919,0.6747,0.8709,-0.015005,1.75,4.9011
102,4,2.0974,0.695984,0.706,0.7051,0.706,0.7001,0.8817,-0.003,1.846,5.3673
103,1,2.0665,0.688604,0.6901,0.683,0.6901,0.6815,0.8854,-0.013233,1.8467,5.2816
103,2,2.0145,0.713875,0.7113,0.6916,0.7113,0.6907,0.8832,0.004185,1.7877,5.0493
103,3,1.9846,0.71054,0.6989,0.6846,0.6989,0.6852,0.8744,-0.030968,1.7596,4.9575
103,4,2.1179,0.731085,0.6637,0.6696,0.6637,0.6531,0.8749,-0.026951,1.8441,5.3539
104,1,2.0766,0.710663,0.6954,0.6806,0.6954,0.6802,0.8814,-0.004427,1.8433,5.2638
104,2,1.9887,0.697036,0.6866,0.6699,0.6866,0.6691,0.882,-0.001699,1.7777,5.0025
104,3,1.9752,0.715614,0.6778,0.6552,0.6778,0.6571,0.8739,-0.024588,1.7542,4.9143
104,4,2.0983,0.69487,0.7025,0.6909,0.7025,0.6896,0.8908,-0.008473,1.8439,5.3731
105,1,2.0457,0.647272,0.7201,0.704,0.7201,0.7082,0.8934,-0.024151,1.8498,5.3086
105,2,1.9358,0.63215,0.7271,0.7198,0.7271,0.7096,0.8949,0.000441,1.7763,4.9777
105,3,1.934,0.665414,0.6972,0.6867,0.6972,0.6813,0.8926,-0.010102,1.7495,4.8939
105,4,2.0749,0.677745,0.7148,0.7101,0.7148,0.7051,0.8911,0.000777,1.839,5.3351
106,1,2.063,0.679947,0.7113,0.6925,0.7113,0.6941,0.887,0.002098,1.8437,5.2902
106,2,1.9706,0.664308,0.7095,0.6942,0.7095,0.6952,0.8921,-0.017086,1.7859,5.0186
106,3,1.9497,0.684517,0.6989,0.6879,0.6989,0.6793,0.8831,-0.001927,1.7535,4.9018
106,4,2.0537,0.634395,0.7254,0.7237,0.7254,0.7142,0.9003,-0.019462,1.8468,5.3655
107,1,2.0044,0.603814,0.743,0.7279,0.743,0.7298,0.9061,-0.009169,1.8398,5.2725
107,2,1.9671,0.668099,0.7042,0.6922,0.7042,0.6892,0.8896,0.004346,1.7703,4.9982
107,3,1.983,0.730331,0.6761,0.6685,0.6761,0.6659,0.8723,-0.016857,1.7563,4.906
107,4,2.0808,0.684023,0.6849,0.6862,0.6849,0.671,0.8818,-0.001848,1.8389,5.34
108,1,2.0244,0.642716,0.7289,0.7025,0.7289,0.71,0.8987,-0.001615,1.8379,5.2485
108,2,1.9494,0.640375,0.7342,0.7294,0.7342,0.7261,0.9009,-0.020946,1.7793,5.0038
108,3,1.9425,0.631675,0.7148,0.7146,0.7148,0.7035,0.9051,-0.023343,1.7719,5.001
108,4,2.0665,0.657755,0.7236,0.7219,0.7236,0.7098,0.895,-0.019513,1.8391,5.3535
109,1,2.0135,0.621382,0.7447,0.7377,0.7447,0.7355,0.8993,-0.007304,1.8352,5.2619
109,2,1.9403,0.628002,0.7412,0.7311,0.7412,0.7311,0.8998,-0.00285,1.7818,5.0023
109,3,1.9765,0.694305,0.6954,0.6815,0.6954,0.681,0.8843,-0.018652,1.7674,4.9682
109,4,2.0655,0.652491,0.7042,0.6996,0.7042,0.6916,0.9015,-0.019498,1.8383,5.3625
110,1,2.0536,0.662279,0.6972,0.6812,0.6972,0.6867,0.8865,0.000986,1.8473,5.3
110,2,1.9419,0.597476,0.7482,0.7404,0.7482,0.7347,0.9172,-0.019933,1.7862,5.0788
110,3,1.922,0.634094,0.7165,0.7043,0.7165,0.7043,0.8882,-0.013991,1.7611,4.927
110,4,2.0548,0.647285,0.7077,0.6918,0.7077,0.6974,0.9011,-0.007698,1.8432,5.339
111,1,2.0531,0.650288,0.713,0.6983,0.713,0.6899,0.8982,-0.028325,1.8497,5.3262
111,2,1.9091,0.603138,0.75,0.7408,0.75,0.7393,0.9068,0.018111,1.7666,4.9563
111,3,1.9134,0.627384,0.7025,0.69,0.7025,0.6906,0.9025,0.001064,1.7573,4.9141
111,4,2.059,0.651836,0.7254,0.7238,0.7254,0.7132,0.897,-0.012492,1.8362,5.3424
112,1,2.0474,0.641609,0.7324,0.7194,0.7324,0.7227,0.8979,-0.017742,1.8535,5.3276
112,2,1.9278,0.622448,0.75,0.7413,0.75,0.7399,0.8999,-0.001193,1.7717,4.9736
112,3,1.9118,0.62689,0.7306,0.7218,0.7306,0.7211,0.9057,-0.001299,1.7555,4.9098
112,4,2.0656,0.654267,0.7077,0.6973,0.7077,0.6974,0.8998,-0.004698,1.8411,5.3588
113,1,2.0107,0.603565,0.7465,0.7401,0.7465,0.7369,0.9055,-0.002477,1.8423,5.2939
113,2,1.9189,0.598058,0.7271,0.722,0.7271,0.7209,0.9083,-0.015405,1.7771,5.0009
113,3,1.9533,0.692319,0.7007,0.6899,0.7007,0.6879,0.889,7.4e-05,1.7546,4.8956
113,4,2.0487,0.636721,0.7236,0.7238,0.7236,0.7131,0.9086,-0.00346,1.8393,5.3434
114,1,2.0242,0.622231,0.7306,0.7229,0.7306,0.7231,0.906,-0.013568,1.8448,5.2955
114,2,1.9561,0.648293,0.7148,0.702,0.7148,0.7023,0.8964,0.001707,1.7924,5.0076
114,3,1.9066,0.611495,0.7271,0.716,0.7271,0.7135,0.9059,-0.033661,1.7617,4.9286
114,4,2.0996,0.666933,0.6919,0.6851,0.6919,0.6851,0.8956,-0.019638,1.8555,5.4424
115,1,2.0553,0.657358,0.7183,0.7045,0.7183,0.7074,0.8903,-0.024202,1.8561,5.3173
115,2,1.98,0.674824,0.7324,0.7217,0.7324,0.7229,0.889,-0.013002,1.7861,5.0254
115,3,1.9089,0.615313,0.7518,0.7398,0.7518,0.7369,0.9027,-0.006906,1.7588,4.9271
115,4,2.0732,0.6357,0.7165,0.7041,0.7165,0.7055,0.8995,0.000201,1.8674,5.4274
116,1,2.0195,0.647779,0.713,0.6974,0.713,0.6994,0.8959,-0.008964,1.8305,5.2203
116,2,1.9725,0.612711,0.7201,0.7094,0.7201,0.7116,0.9066,-0.023576,1.7965,5.1455
116,3,1.941,0.684712,0.6937,0.6735,0.6937,0.6774,0.8903,-0.002474,1.7449,4.8724
116,4,2.081,0.650633,0.7007,0.698,0.7007,0.6962,0.8953,-0.012065,1.8447,5.4185
117,1,2.023,0.641429,0.7201,0.7147,0.7201,0.7149,0.8998,-0.007641,1.8363,5.2465
117,2,1.9665,0.6376,0.7289,0.7145,0.7289,0.7114,0.9003,-0.016943,1.7837,5.0671
117,3,1.9144,0.637219,0.7165,0.6986,0.7165,0.699,0.8972,-0.009439,1.7495,4.8945
117,4,2.0555,0.634014,0.7183,0.7164,0.7183,0.7151,0.8995,-0.018628,1.8468,5.3723
118,1,2.0022,0.61262,0.7324,0.7219,0.7324,0.7201,0.9119,0.005507,1.835,5.2445
118,2,1.9671,0.653324,0.7289,0.7268,0.7289,0.7187,0.8963,-0.012534,1.786,5.0325
118,3,1.9097,0.639804,0.7394,0.7332,0.7394,0.7325,0.9021,0.000677,1.7471,4.8729
118,4,2.0333,0.603674,0.7342,0.7266,0.7342,0.7276,0.909,-0.003721,1.8397,5.3692
119,1,2.0011,0.606223,0.7324,0.7202,0.7324,0.7208,0.9036,-0.005778,1.8368,5.2557
119,2,1.9666,0.655046,0.713,0.6968,0.713,0.6993,0.8927,0.003395,1.7832,5.0269
119,3,1.9146,0.641595,0.7095,0.6966,0.7095,0.6983,0.901,0.001569,1.7494,4.885
119,4,2.0263,0.60467,0.7201,0.7154,0.7201,0.712,0.9075,-0.014451,1.839,5.3435
120,1,1.9979,0.598989,0.7165,0.7051,0.7165,0.7084,0.9035,-0.00823,1.8379,5.2622
120,2,1.9093,0.569898,0.7641,0.7524,0.7641,0.7543,0.9168,0.003398,1.7862,5.0345
120,3,1.9117,0.62521,0.7148,0.7016,0.7148,0.6965,0.9042,0.005596,1.755,4.9134
120,4,2.0036,0.580314,0.7394,0.7329,0.7394,0.7344,0.9152,-0.020124,1.8317,5.3247
121,1,2.0055,0.624008,0.7218,0.7125,0.7218,0.7118,0.9013,0.005386,1.833,5.2291
121,2,1.9074,0.590225,0.7518,0.7478,0.7518,0.7448,0.9132,-3.1e-05,1.7809,4.9808
121,3,1.9174,0.614524,0.7042,0.697,0.7042,0.6925,0.9082,-0.019425,1.7659,4.9575
121,4,2.0598,0.618413,0.7447,0.7347,0.7447,0.7308,0.9066,-0.001974,1.8456,5.423
122,1,2.0125,0.608185,0.713,0.7134,0.713,0.7124,0.9063,-0.016043,1.8477,5.2893
122,2,1.9295,0.605887,0.7482,0.7362,0.7482,0.7353,0.908,-0.022798,1.7801,5.0181
122,3,1.8982,0.618873,0.7201,0.7043,0.7201,0.7086,0.903,-0.003843,1.7507,4.8833
122,4,2.05,0.632875,0.7394,0.7326,0.7394,0.73,0.9056,-0.001403,1.843,5.3567
123,1,2.0415,0.655804,0.7271,0.7211,0.7271,0.7225,0.899,-0.014856,1.836,5.2747
123,2,1.9388,0.586477,0.7553,0.7548,0.7553,0.7369,0.9117,-0.012192,1.7898,5.0943
123,3,1.8714,0.580247,0.7606,0.7512,0.7606,0.7534,0.9168,-0.009796,1.7538,4.884
123,4,2.0522,0.637616,0.7165,0.7119,0.7165,0.7059,0.906,-0.012172,1.8404,5.3528
124,1,2.0115,0.619399,0.7201,0.7115,0.7201,0.7121,0.9065,-0.010294,1.8356,5.2596
124,2,1.9509,0.626948,0.7394,0.7244,0.7394,0.7284,0.8988,-0.002487,1.7856,5.0403
124,3,1.9179,0.630619,0.7165,0.7088,0.7165,0.7087,0.9023,-0.01177,1.7604,4.9217
124,4,2.031,0.627098,0.7465,0.7526,0.7465,0.7442,0.9118,0.000373,1.8344,5.3067
125,1,1.9961,0.598397,0.7377,0.7224,0.7377,0.7244,0.9113,-0.008637,1.8363,5.2575
125,2,1.9211,0.584576,0.7183,0.7088,0.7183,0.7125,0.9131,-0.015384,1.784,5.0395
125,3,1.9087,0.611306,0.7588,0.7516,0.7588,0.7497,0.9043,-0.022414,1.7592,4.9358
125,4,2.0738,0.649387,0.7324,0.7262,0.7324,0.7242,0.9025,-0.00955,1.847,5.3976
126,1,1.99,0.585046,0.7394,0.7322,0.7394,0.7334,0.916,-0.00561,1.8429,5.2682
126,2,1.9062,0.567959,0.7764,0.7699,0.7764,0.768,0.9181,-0.017916,1.775,5.0288
126,3,1.8622,0.566153,0.7342,0.7243,0.7342,0.7243,0.9196,-0.005169,1.7514,4.8864
126,4,2.0617,0.62769,0.7271,0.7261,0.7271,0.7158,0.9104,-0.009916,1.8483,5.4077
127,1,2.0059,0.592958,0.7447,0.7354,0.7447,0.7386,0.906,-0.009283,1.8473,5.3026
127,2,1.9119,0.583378,0.7482,0.7307,0.7482,0.7319,0.9138,-0.005496,1.7765,5.0119
127,3,1.858,0.567878,0.743,0.7324,0.743,0.7317,0.9132,0.009965,1.748,4.8683
127,4,2.0191,0.602126,0.7482,0.7469,0.7482,0.7413,0.9068,0.006974,1.8337,5.3255
