Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
62,2,2.171,0.944151,0.6004,0.544,0.6004,0.5597,0.7813,-0.026141,1.7832,5.0336
62,3,2.1118,0.916861,0.6074,0.5529,0.6074,0.5649,0.7778,-0.002259,1.7506,4.8999
62,4,2.2327,0.905652,0.6092,0.5552,0.6092,0.5685,0.7925,0.002035,1.8331,5.329
63,1,2.2414,0.938791,0.5986,0.5324,0.5986,0.5483,0.779,-0.013039,1.8432,5.2807
63,2,2.1293,0.885299,0.6162,0.5665,0.6162,0.5673,0.8095,-0.01457,1.7808,5.032
63,3,2.1389,0.919505,0.618,0.5651,0.618,0.5722,0.7931,-0.015206,1.767,4.9843
63,4,2.2658,0.923996,0.6039,0.56,0.6039,0.5718,0.7902,-0.015655,1.847,5.3966
64,1,2.2834,0.95264,0.6144,0.5604,0.6144,0.5759,0.7866,-0.041611,1.8583,5.3886
64,2,2.1423,0.926259,0.5915,0.5343,0.5915,0.541,0.7943,0.010522,1.7726,4.9797
64,3,2.1436,0.942259,0.5951,0.5399,0.5951,0.5558,0.7901,-0.034435,1.7629,4.9466
64,4,2.2526,0.89269,0.6285,0.5798,0.6285,0.5903,0.8057,-0.008157,1.8528,5.4258
65,1,2.2367,0.917802,0.6092,0.5484,0.6092,0.5577,0.792,-0.008975,1.8468,5.314
65,2,2.1351,0.898851,0.625,0.5661,0.625,0.5814,0.8008,-0.009065,1.7843,5.0197
65,3,2.1097,0.9169,0.6021,0.5486,0.6021,0.5617,0.7984,-0.01865,1.7531,4.893
65,4,2.2401,0.904845,0.6039,0.5592,0.6039,0.5773,0.8056,-0.017088,1.8428,5.3557
66,1,2.228,0.898931,0.6162,0.5579,0.6162,0.5785,0.7932,-0.007485,1.8509,5.3291
66,2,2.1451,0.894028,0.6092,0.551,0.6092,0.5622,0.8062,-0.037209,1.7838,5.0643
66,3,2.082,0.867169,0.6162,0.5588,0.6162,0.5736,0.8218,-0.01365,1.7552,4.9168
66,4,2.2474,0.910014,0.6092,0.5585,0.6092,0.5767,0.8024,-0.002395,1.8494,5.368
67,1,2.1891,0.850391,0.632,0.5713,0.632,0.5943,0.8223,-0.014316,1.8485,5.3129
67,2,2.1094,0.872869,0.632,0.5762,0.632,0.594,0.8163,0.004778,1.7756,4.9948
67,3,2.1352,0.937786,0.5739,0.5765,0.5739,0.5312,0.7912,-0.012055,1.7587,4.9293
67,4,2.2683,0.924141,0.618,0.5689,0.618,0.5844,0.7999,-0.003601,1.8484,5.4047
68,1,2.1932,0.882279,0.6285,0.5738,0.6285,0.5956,0.8125,-0.012652,1.8366,5.252
68,2,2.1114,0.851404,0.6673,0.6805,0.6673,0.6334,0.824,-0.016548,1.7984,5.0513
68,3,2.0877,0.85256,0.6285,0.5787,0.6285,0.5739,0.824,-0.020402,1.762,4.9698
68,4,2.2202,0.871476,0.632,0.5927,0.632,0.6074,0.8222,0.005039,1.8444,5.3671
69,1,2.2168,0.878497,0.6074,0.552,0.6074,0.5732,0.8143,-0.035654,1.8529,5.3396
69,2,2.1026,0.855377,0.6496,0.607,0.6496,0.6081,0.8198,-0.013726,1.7805,5.0129
69,3,2.0733,0.86848,0.632,0.5734,0.632,0.5907,0.8184,-0.015209,1.7529,4.8847
69,4,2.2071,0.845013,0.6496,0.6038,0.6496,0.6202,0.8293,-0.020997,1.8496,5.3852
70,1,2.2039,0.878159,0.6338,0.5796,0.6338,0.6011,0.8135,-0.016767,1.8467,5.2973
70,2,2.072,0.805735,0.6796,0.6318,0.6796,0.6448,0.8427,-0.013945,1.785,5.0267
70,3,2.1004,0.893494,0.5986,0.5437,0.5986,0.56,0.8214,-0.003366,1.7609,4.9166
70,4,2.2049,0.840691,0.6479,0.606,0.6479,0.6261,0.8269,-0.002691,1.846,5.3882
71,1,2.195,0.864146,0.6268,0.6461,0.6268,0.6016,0.8196,-0.014561,1.8508,5.3002
71,2,2.089,0.851098,0.6426,0.6071,0.6426,0.6041,0.8306,-0.008231,1.771,4.9776
71,3,2.0472,0.83693,0.6215,0.5668,0.6215,0.5901,0.8276,-0.01281,1.749,4.8711
71,4,2.1919,0.83818,0.6444,0.5937,0.6444,0.6129,0.834,-0.002598,1.8339,5.3507
72,1,2.2055,0.866249,0.6303,0.6424,0.6303,0.5983,0.8199,-0.023455,1.847,5.3305
72,2,2.1107,0.850069,0.6637,0.6221,0.6637,0.622,0.8248,-0.011174,1.7832,5.0522
72,3,2.0683,0.848037,0.6391,0.5928,0.6391,0.6137,0.8225,-0.01969,1.7561,4.9154
72,4,2.2135,0.863991,0.625,0.5789,0.625,0.5981,0.8232,-0.000845,1.8414,5.3624
73,1,2.1841,0.845402,0.6391,0.5862,0.6391,0.6104,0.8285,-0.017979,1.8457,5.3078
73,2,2.091,0.840629,0.6373,0.5889,0.6373,0.5995,0.8164,-0.018169,1.7822,5.0085
73,3,2.062,0.848812,0.6373,0.6534,0.6373,0.6084,0.8268,-0.000581,1.7465,4.8928
73,4,2.1974,0.836662,0.6408,0.5985,0.6408,0.6184,0.8364,-0.005922,1.8432,5.3726
74,1,2.1738,0.848919,0.6356,0.6085,0.6356,0.6084,0.8287,-0.014642,1.8393,5.2652
74,2,2.0752,0.831698,0.6637,0.6259,0.6637,0.6276,0.824,-0.008443,1.7709,4.9767
74,3,2.0672,0.82182,0.6532,0.6346,0.6532,0.6204,0.841,-0.001558,1.7655,4.973
74,4,2.205,0.851307,0.6268,0.6166,0.6268,0.6048,0.8263,-0.023141,1.8418,5.3635
75,1,2.1518,0.807512,0.6708,0.6168,0.6708,0.6383,0.8409,-0.019325,1.8436,5.2886
75,2,2.0635,0.798462,0.6637,0.6555,0.6637,0.6339,0.8415,-0.018521,1.7838,5.0153
75,3,2.0426,0.810143,0.6567,0.6495,0.6567,0.6318,0.8421,-0.015464,1.7583,4.9184
75,4,2.1992,0.843675,0.618,0.6041,0.618,0.5978,0.8268,-0.010359,1.8457,5.362
76,1,2.1738,0.82251,0.6514,0.6132,0.6514,0.6243,0.8309,-0.00805,1.8523,5.3267
76,2,2.0869,0.811742,0.6514,0.6317,0.6514,0.6246,0.8431,-0.0147,1.7903,5.0623
76,3,2.0596,0.833594,0.6426,0.6573,0.6426,0.6128,0.8394,-0.017945,1.7586,4.9202
76,4,2.156,0.787522,0.6479,0.6471,0.6479,0.6285,0.8491,-0.034293,1.837,5.3492
77,1,2.1711,0.836133,0.6373,0.6445,0.6373,0.6055,0.8306,-0.016043,1.846,5.2861
77,2,2.0438,0.759572,0.6919,0.6846,0.6919,0.6657,0.8611,-0.012722,1.785,5.0402
77,3,2.0703,0.830105,0.6408,0.6325,0.6408,0.6154,0.8453,-0.024904,1.7599,4.9643
77,4,2.1621,0.782423,0.6532,0.6368,0.6532,0.6326,0.8551,-0.010553,1.8448,5.3813
78,1,2.1422,0.803563,0.6285,0.6121,0.6285,0.6069,0.8383,-0.00932,1.8417,5.2657
78,2,2.0688,0.784693,0.6901,0.7045,0.6901,0.6676,0.8555,-0.026834,1.7881,5.0649
78,3,2.0277,0.774443,0.6373,0.6228,0.6373,0.6132,0.8644,-0.019413,1.7593,4.952
78,4,2.1839,0.811293,0.6444,0.6386,0.6444,0.6274,0.8481,-0.007826,1.8449,5.3865
79,1,2.1648,0.8239,0.6232,0.6037,0.6232,0.6009,0.8293,-0.017887,1.8441,5.2934
79,2,2.0547,0.805611,0.6743,0.6679,0.6743,0.6475,0.8467,0.007129,1.7709,4.9691
79,3,2.004,0.764967,0.6514,0.6285,0.6514,0.6295,0.862,0.003605,1.756,4.895
79,4,2.1984,0.841139,0.6461,0.627,0.6461,0.6273,0.8348,-0.018105,1.8493,5.3653
80,1,2.1386,0.777943,0.6549,0.6462,0.6549,0.6338,0.8497,-0.01341,1.8479,5.3134
80,2,2.0257,0.745114,0.6884,0.6694,0.6884,0.6639,0.8647,-0.009074,1.7795,5.0138
80,3,2.0482,0.833654,0.6356,0.6137,0.6356,0.6175,0.8401,-0.00789,1.7494,4.8822
80,4,2.1475,0.750337,0.6725,0.6467,0.6725,0.6478,0.8655,-0.021917,1.853,5.4076
81,1,2.1356,0.782714,0.6514,0.6394,0.6514,0.6362,0.8453,-0.005618,1.8494,5.2923
81,2,2.0387,0.758167,0.6813,0.6573,0.6813,0.645,0.8549,-0.004029,1.7822,5.0266
81,3,2.009,0.724944,0.6884,0.6717,0.6884,0.6677,0.8734,-0.034013,1.7824,5.0051
81,4,2.1568,0.76677,0.6673,0.653,0.6673,0.6471,0.8652,-0.013535,1.8532,5.4002
82,1,2.1389,0.788432,0.6391,0.6233,0.6391,0.6216,0.8492,-0.026043,1.8478,5.29
82,2,2.0502,0.757631,0.6866,0.6721,0.6866,0.6673,0.8563,-0.006343,1.7866,5.0663
82,3,1.9761,0.720677,0.6849,0.6644,0.6849,0.6624,0.8752,-0.008021,1.758,4.9054
82,4,2.1179,0.73445,0.6796,0.6676,0.6796,0.6589,0.8692,-0.034188,1.8399,5.3458
83,1,2.1284,0.773014,0.6725,0.6586,0.6725,0.6617,0.8528,-0.010798,1.8453,5.2909
83,2,2.0531,0.783233,0.6549,0.6285,0.6549,0.6299,0.8533,-0.009927,1.7853,5.0162
83,3,2.0139,0.776854,0.6549,0.6444,0.6549,0.6368,0.86,-0.009589,1.7499,4.9003
83,4,2.1661,0.781293,0.662,0.6664,0.662,0.6508,0.8669,-0.019691,1.8477,5.3974
84,1,2.1176,0.758268,0.6743,0.6577,0.6743,0.6602,0.8601,-0.008003,1.8449,5.2893
84,2,2.0194,0.748826,0.6549,0.6316,0.6549,0.633,0.862,-0.017904,1.7751,4.9839
84,3,2.0328,0.81139,0.6461,0.6341,0.6461,0.6263,0.8495,-0.01119,1.7472,4.8827
84,4,2.1317,0.770958,0.6813,0.6674,0.6813,0.662,0.8603,-0.009689,1.8341,5.3069
85,1,2.1084,0.771739,0.6761,0.6558,0.6761,0.6609,0.8572,0.011857,1.8339,5.2273
85,2,2.0402,0.746093,0.6901,0.6774,0.6901,0.679,0.8689,-0.019874,1.7896,5.0599
85,3,1.9778,0.727364,0.6743,0.6544,0.6743,0.655,0.8741,-0.008006,1.7539,4.8956
85,4,2.1803,0.794304,0.6567,0.652,0.6567,0.647,0.8557,-0.007366,1.8427,5.4144
86,1,2.1208,0.766274,0.6831,0.6709,0.6831,0.6701,0.856,-0.008909,1.844,5.2815
86,2,1.9938,0.722436,0.7077,0.6908,0.7077,0.6855,0.8697,-0.004599,1.7704,4.9603
86,3,2.0046,0.758781,0.6585,0.6416,0.6585,0.639,0.861,-0.018148,1.7574,4.9113
86,4,2.159,0.759291,0.6778,0.6699,0.6778,0.6554,0.8706,-0.019122,1.8571,5.4248
87,1,2.0912,0.732526,0.6866,0.681,0.6866,0.6708,0.8719,-0.008449,1.8407,5.2615
87,2,2.0054,0.700513,0.6989,0.6769,0.6989,0.6809,0.8797,-0.001841,1.7832,5.05
87,3,1.9488,0.681389,0.7007,0.6883,0.7007,0.6897,0.8889,-0.024009,1.7557,4.9061
87,4,2.1066,0.731389,0.6901,0.6947,0.6901,0.6777,0.8736,-0.000814,1.8324,5.3155
88,1,2.1145,0.748563,0.6637,0.6535,0.6637,0.6518,0.86,-0.048085,1.8572,5.3017
88,2,2.0132,0.740213,0.7007,0.6818,0.7007,0.6786,0.8615,0.006457,1.7737,4.9834
88,3,1.9636,0.725405,0.7025,0.6944,0.7025,0.6854,0.8762,-0.003852,1.7425,4.8528
88,4,2.1321,0.748225,0.6602,0.651,0.6602,0.6516,0.866,-0.003702,1.8395,5.3611
89,1,2.0738,0.714559,0.6743,0.6689,0.6743,0.6607,0.8771,-0.013256,1.8349,5.2453
89,2,2.0202,0.731396,0.6761,0.6623,0.6761,0.6577,0.8738,0.001095,1.7794,5.0275
89,3,1.9861,0.73976,0.6585,0.6445,0.6585,0.6413,0.8763,-0.012388,1.7518,4.8941
89,4,2.1253,0.737201,0.6567,0.6464,0.6567,0.6429,0.8673,-0.002271,1.8448,5.3643
90,1,2.0615,0.671987,0.6989,0.6866,0.6989,0.6844,0.8866,0.007538,1.847,5.3038
90,2,1.9944,0.676391,0.6919,0.6839,0.6919,0.677,0.8881,-0.021263,1.7865,5.0697
90,3,1.9293,0.669344,0.7377,0.7277,0.7377,0.7257,0.8999,0.004789,1.7505,4.8691
90,4,2.0847,0.696836,0.6901,0.6846,0.6901,0.6826,0.8798,-0.003833,1.8365,5.3231
91,1,2.0832,0.717776,0.6972,0.6844,0.6972,0.6884,0.8751,-0.003607,1.8423,5.2691
91,2,1.9956,0.696347,0.713,0.6934,0.713,0.6931,0.8803,-0.013383,1.7785,5.0271
91,3,1.9846,0.714947,0.6901,0.691,0.6901,0.6805,0.8809,-0.019076,1.768,4.9472
91,4,2.1239,0.727337,0.6831,0.6665,0.6831,0.6713,0.8721,-0.025087,1.8545,5.3826
92,1,2.0759,0.7182,0.669,0.6593,0.669,0.6579,0.8742,-0.006092,1.8322,5.2438
92,2,1.9671,0.663836,0.7095,0.6963,0.7095,0.6935,0.8921,-0.014544,1.7747,5.008
92,3,1.929,0.665819,0.7077,0.6954,0.7077,0.6928,0.8858,0.000193,1.7502,4.8764
92,4,2.1034,0.691696,0.7007,0.6968,0.7007,0.6929,0.8845,0.000967,1.8491,5.3972
93,1,2.048,0.66832,0.7183,0.7097,0.7183,0.7045,0.888,-0.011006,1.8445,5.2673
93,2,1.9938,0.709348,0.7077,0.6869,0.7077,0.6886,0.8801,-0.012402,1.7777,4.9909
93,3,1.9565,0.689522,0.6866,0.6679,0.6866,0.6704,0.8823,0.003192,1.7601,4.9128
93,4,2.1093,0.705586,0.7007,0.693,0.7007,0.692,0.8908,-0.014637,1.8468,5.3848
94,1,2.0418,0.674339,0.7077,0.6945,0.7077,0.6938,0.8838,0.008643,1.8342,5.2326
94,2,1.9672,0.641799,0.7236,0.7136,0.7236,0.7073,0.8991,-0.034909,1.7873,5.0597
94,3,1.9417,0.667197,0.7201,0.7084,0.7201,0.7099,0.893,-0.011163,1.7573,4.9157
94,4,2.0546,0.653556,0.7007,0.6992,0.7007,0.6952,0.893,-0.016427,1.8396,5.3236
95,1,2.0496,0.670447,0.7148,0.7124,0.7148,0.7079,0.8853,-0.014613,1.8387,5.2678
95,2,1.9925,0.693299,0.7095,0.6946,0.7095,0.6958,0.8777,-0.01498,1.777,5.0238
95,3,1.9248,0.669523,0.7289,0.7164,0.7289,0.7173,0.8962,0.003252,1.7416,4.8536
95,4,2.0913,0.704412,0.6954,0.6891,0.6954,0.6882,0.8763,0.003767,1.838,5.3273
96,1,2.0341,0.677821,0.6901,0.7003,0.6901,0.6877,0.8817,0.0157,1.8252,5.1987
96,2,1.9413,0.626915,0.7359,0.7295,0.7359,0.7247,0.9041,-0.018251,1.7798,5.0081
96,3,1.9567,0.711507,0.6884,0.6826,0.6884,0.68,0.8827,-0.006635,1.7507,4.8622
96,4,2.0986,0.679557,0.6972,0.6896,0.6972,0.6899,0.8891,-0.007802,1.854,5.4097
97,1,2.0972,0.700286,0.7148,0.7064,0.7148,0.7068,0.8784,-0.027993,1.8578,5.3565
97,2,1.9531,0.632026,0.7095,0.7042,0.7095,0.6946,0.9012,-0.023509,1.7811,5.0355
97,3,1.9,0.627879,0.7148,0.7075,0.7148,0.7065,0.9016,-0.007843,1.7418,4.8684
97,4,2.0622,0.639805,0.7077,0.7154,0.7077,0.7041,0.9016,-0.009724,1.8424,5.3811
98,1,2.0796,0.690549,0.7042,0.6901,0.7042,0.6901,0.8808,0.000285,1.8477,5.3209
98,2,1.959,0.62498,0.7201,0.7065,0.7201,0.711,0.8999,-0.019084,1.7899,5.0717
98,3,1.9328,0.682235,0.6937,0.6821,0.6937,0.6796,0.8835,-0.008575,1.7439,4.8508
98,4,2.0704,0.666246,0.7113,0.7221,0.7113,0.7018,0.8987,0.006666,1.8343,5.3466
99,1,2.0855,0.692415,0.6831,0.673,0.6831,0.6721,0.8771,-0.012588,1.847,5.3362
99,2,1.9648,0.668581,0.7165,0.7066,0.7165,0.7041,0.8888,0.001266,1.7776,4.9892
99,3,1.9294,0.658327,0.7183,0.7095,0.7183,0.7101,0.9048,-0.004207,1.754,4.8951
99,4,2.0546,0.63571,0.7412,0.7351,0.7412,0.7339,0.9051,-0.021831,1.8371,5.3655
100,1,2.0237,0.645932,0.706,0.7002,0.706,0.6978,0.8908,-0.006021,1.8394,5.2385
100,2,1.9312,0.623889,0.7324,0.718,0.7324,0.7183,0.9013,0.005436,1.7732,4.9816
100,3,1.9081,0.622442,0.7236,0.7158,0.7236,0.7094,0.9,-0.015764,1.7513,4.9078
100,4,2.0137,0.598521,0.7254,0.725,0.7254,0.7216,0.9112,-0.00047,1.8345,5.3157
101,1,2.0286,0.629544,0.7359,0.7283,0.7359,0.7263,0.9015,-0.025072,1.8411,5.2929
101,2,1.9562,0.644488,0.7236,0.7151,0.7236,0.7129,0.8986,-0.019949,1.7812,5.0167
101,3,1.8909,0.619739,0.706,0.6963,0.706,0.6944,0.9035,-0.00745,1.746,4.857
101,4,2.0435,0.621615,0.7218,0.7169,0.7218,0.7164,0.9069,-0.01042,1.8435,5.3611
102,1,2.015,0.629999,0.7095,0.7053,0.7095,0.7031,0.9047,0.011778,1.8345,5.2466
102,2,1.9707,0.649124,0.7148,0.7021,0.7148,0.6962,0.8945,-0.024212,1.7842,5.0545
102,3,1.9721,0.692054,0.7025,0.6921,0.7025,0.6947,0.8855,-0.024404,1.7588,4.9588
102,4,2.0651,0.662835,0.6954,0.6835,0.6954,0.6836,0.894,-0.012366,1.8376,5.3372
103,1,2.0392,0.636028,0.7271,0.7211,0.7271,0.7191,0.8971,-0.006769,1.856,5.3131
103,2,1.983,0.682388,0.706,0.6912,0.706,0.6919,0.8905,-0.011977,1.7762,5.0178
103,3,1.927,0.660071,0.7148,0.7051,0.7148,0.7055,0.8995,-0.012543,1.7524,4.883
103,4,2.0418,0.622247,0.7165,0.7179,0.7165,0.7079,0.9094,-0.004412,1.8393,5.3541
104,1,2.0312,0.651826,0.7095,0.6967,0.7095,0.6991,0.8925,-0.010237,1.8323,5.2498
104,2,1.9446,0.622191,0.7447,0.7355,0.7447,0.7354,0.9047,-0.011022,1.7805,5.0301
104,3,1.8899,0.593779,0.7271,0.7305,0.7271,0.7186,0.9077,-0.0064,1.7599,4.9143
104,4,2.0754,0.670217,0.713,0.7186,0.713,0.7093,0.8963,-0.004564,1.8482,5.3541
105,1,2.0184,0.610199,0.7324,0.7257,0.7324,0.7269,0.9066,-0.020162,1.8463,5.3042
105,2,1.944,0.617158,0.7342,0.7272,0.7342,0.7188,0.9035,-0.012052,1.7782,5.0401
105,3,1.8863,0.614026,0.7271,0.7191,0.7271,0.7173,0.9036,0.007352,1.7461,4.855
105,4,2.0356,0.646084,0.7077,0.7171,0.7077,0.7053,0.9022,0.011508,1.8309,5.2777
106,1,2.0539,0.662678,0.7042,0.6922,0.7042,0.6941,0.8892,-0.006745,1.8376,5.3
106,2,1.9366,0.617749,0.7148,0.6967,0.7148,0.7008,0.9011,-0.01438,1.7741,5.0141
106,3,1.9253,0.643612,0.7201,0.716,0.7201,0.7163,0.8986,-0.00517,1.7524,4.9158
106,4,2.0224,0.594024,0.7377,0.7358,0.7377,0.7297,0.9111,0.00021,1.8387,5.3553
107,1,1.9891,0.590118,0.7518,0.743,0.7518,0.7397,0.9114,-0.000378,1.8331,5.2533
107,2,1.9373,0.592293,0.743,0.7297,0.743,0.7333,0.911,-0.023139,1.7826,5.0755
107,3,1.9231,0.620872,0.7254,0.7178,0.7254,0.7163,0.9037,-0.016876,1.7659,4.9617
107,4,2.046,0.611638,0.75,0.7442,0.75,0.7448,0.9175,-0.017572,1.846,5.3928
108,1,2.0027,0.600994,0.7412,0.7333,0.7412,0.7288,0.9063,-0.030962,1.8308,5.2735
108,2,1.8868,0.557352,0.7606,0.7584,0.7606,0.7546,0.9173,0.006367,1.7802,4.9889
108,3,1.9144,0.640484,0.6989,0.6918,0.6989,0.6895,0.9,-0.01413,1.7511,4.8868
108,4,1.9992,0.594958,0.7201,0.7192,0.7201,0.7147,0.9063,0.004048,1.8299,5.2758
109,1,1.9775,0.579257,0.7289,0.7181,0.7289,0.7191,0.9131,-0.015056,1.8357,5.24
109,2,1.9171,0.583305,0.7676,0.7582,0.7676,0.7577,0.916,-0.016356,1.7826,5.0292
109,3,1.8887,0.604296,0.7183,0.7049,0.7183,0.7059,0.907,-0.008437,1.7482,4.8855
109,4,2.0285,0.602797,0.7289,0.7276,0.7289,0.7267,0.9127,-0.02514,1.8389,5.3551
110,1,2.0051,0.598993,0.7359,0.7301,0.7359,0.7291,0.9111,-0.019721,1.8355,5.286
110,2,1.9357,0.599306,0.7482,0.7356,0.7482,0.737,0.9073,0.014199,1.7797,5.0541
110,3,1.8703,0.574107,0.7482,0.74,0.7482,0.7373,0.9163,-0.02118,1.7483,4.8946
110,4,1.9995,0.574033,0.7465,0.7438,0.7465,0.7398,0.9203,-0.011389,1.8347,5.3257
111,1,2.0169,0.612065,0.7236,0.7096,0.7236,0.7132,0.9005,-0.015597,1.8453,5.295
111,2,1.897,0.57217,0.7394,0.727,0.7394,0.7264,0.9184,-0.005734,1.7759,4.9882
111,3,1.9117,0.640324,0.7113,0.7063,0.7113,0.7034,0.8978,0.010927,1.7469,4.8784
111,4,2.0577,0.638465,0.7218,0.7128,0.7218,0.7151,0.9024,-0.023226,1.8458,5.3692
112,1,2.0139,0.620588,0.7289,0.7276,0.7289,0.7223,0.9065,-0.005823,1.8419,5.2651
112,2,1.9211,0.578567,0.7254,0.7085,0.7254,0.7139,0.9148,-0.01036,1.7823,5.0535
112,3,1.8656,0.578033,0.7324,0.7207,0.7324,0.7235,0.9207,-0.007231,1.7468,4.8698
112,4,2.0028,0.594666,0.7447,0.7422,0.7447,0.7393,0.9136,0.00177,1.8235,5.2884
113,1,1.9889,0.580607,0.7095,0.7095,0.7095,0.708,0.9135,-0.006276,1.8439,5.2748
113,2,1.8836,0.558885,0.75,0.74,0.75,0.7424,0.9216,-0.004867,1.7665,4.9745
113,3,1.8872,0.596204,0.7465,0.7439,0.7465,0.7409,0.9147,-0.020576,1.7558,4.8994
113,4,2.0568,0.653266,0.7201,0.7228,0.7201,0.7184,0.9031,-0.012631,1.8389,5.3316
114,1,2.0071,0.597665,0.7289,0.7222,0.7289,0.7228,0.9083,-0.016276,1.8426,5.2959
114,2,1.8807,0.568699,0.7465,0.7377,0.7465,0.7334,0.916,0.00784,1.766,4.942
114,3,1.8353,0.548899,0.7447,0.7397,0.7447,0.7338,0.9201,0.00037,1.7444,4.8369
114,4,2.0078,0.593737,0.7465,0.753,0.7465,0.7453,0.9135,-0.007775,1.8335,5.3073
115,1,2.0062,0.605854,0.7289,0.7271,0.7289,0.7267,0.9095,-0.015327,1.8447,5.2737
115,2,1.9217,0.594199,0.7218,0.7101,0.7218,0.7088,0.9117,-0.005548,1.7731,5.0193
115,3,1.8919,0.586798,0.7165,0.7129,0.7165,0.7095,0.9141,0.001968,1.7555,4.9372
115,4,2.0078,0.591426,0.7535,0.7526,0.7535,0.7488,0.9149,-0.010761,1.8333,5.3127
116,1,1.9634,0.524527,0.7923,0.7885,0.7923,0.785,0.9295,-0.030036,1.8412,5.3209
116,2,1.8697,0.543229,0.7535,0.7453,0.7535,0.7485,0.9191,-0.013731,1.7741,4.9647
116,3,1.8661,0.582017,0.743,0.7361,0.743,0.7367,0.9158,-0.008343,1.7467,4.8624
116,4,2.0184,0.602352,0.743,0.7416,0.743,0.7397,0.912,-0.000859,1.8413,5.3224
117,1,1.9512,0.546797,0.7518,0.7516,0.7518,0.749,0.9185,0.001874,1.8268,5.2281
117,2,1.9064,0.582515,0.75,0.7453,0.75,0.7395,0.9157,-0.010596,1.777,4.9956
117,3,1.8513,0.555679,0.7535,0.7492,0.7535,0.7476,0.9203,0.012428,1.7475,4.8744
117,4,1.9922,0.568463,0.7606,0.7636,0.7606,0.7581,0.9209,-0.000412,1.8333,5.3141
118,1,1.9538,0.569997,0.7254,0.7175,0.7254,0.7204,0.9144,0.007527,1.8232,5.1825
118,2,1.9109,0.58596,0.7377,0.7249,0.7377,0.7281,0.9124,-0.020992,1.7736,5.0025
118,3,1.8798,0.602589,0.7254,0.7195,0.7254,0.7173,0.9043,0.002555,1.7514,4.8598
118,4,2.0204,0.569318,0.7465,0.7451,0.7465,0.7442,0.9219,-0.012002,1.8469,5.4062
119,1,1.9627,0.528064,0.7641,0.7582,0.7641,0.7605,0.9236,-0.026176,1.8482,5.3102
119,2,1.8805,0.543989,0.7641,0.7581,0.7641,0.7546,0.9226,-0.010392,1.7836,4.9992
119,3,1.8609,0.551706,0.7623,0.7662,0.7623,0.7557,0.9251,0.006439,1.7566,4.9158
119,4,1.9638,0.500466,0.7923,0.7924,0.7923,0.7892,0.9361,-0.005272,1.8492,5.3781
120,1,2.0101,0.605972,0.7183,0.7138,0.7183,0.7143,0.9095,-0.01699,1.8391,5.2863
120,2,1.8659,0.558968,0.7447,0.7363,0.7447,0.7344,0.9153,0.001392,1.758,4.9156
120,3,1.8324,0.537044,0.7518,0.7535,0.7518,0.7457,0.9218,-0.008238,1.7457,4.855
120,4,1.9978,0.594922,0.7518,0.7515,0.7518,0.747,0.9112,0.006312,1.8169,5.2712
121,1,1.9294,0.527909,0.7746,0.7688,0.7746,0.7702,0.9274,0.004124,1.826,5.1997
121,2,1.9124,0.566675,0.7606,0.7514,0.7606,0.7518,0.9192,-0.011579,1.7781,5.0525
121,3,1.8715,0.562983,0.75,0.7405,0.75,0.7393,0.9186,-0.027763,1.7596,4.9246
121,4,1.9955,0.586827,0.7394,0.7507,0.7394,0.7405,0.9188,-0.018622,1.823,5.2825
122,1,1.9579,0.55906,0.7482,0.7445,0.7482,0.7415,0.9219,0.001573,1.8303,5.2217
122,2,1.8924,0.561872,0.7535,0.7485,0.7535,0.7448,0.9206,0.006689,1.7745,4.997
122,3,1.8701,0.548104,0.757,0.7507,0.757,0.7515,0.9227,-0.0392,1.7656,4.9548
122,4,1.9651,0.520584,0.7852,0.7832,0.7852,0.7825,0.9316,-0.011186,1.8326,5.3355
123,1,1.9627,0.545864,0.7676,0.7658,0.7676,0.7635,0.92,0.00515,1.8403,5.2686
123,2,1.8943,0.565888,0.7606,0.7518,0.7606,0.75,0.9164,-0.012599,1.7697,4.9939
123,3,1.8411,0.539114,0.7447,0.7398,0.7447,0.7388,0.9252,0.001473,1.7489,4.879
123,4,1.9535,0.511946,0.7782,0.7784,0.7782,0.7733,0.9301,-0.014758,1.8294,5.3173
124,1,1.9787,0.588371,0.7324,0.7245,0.7324,0.7279,0.9114,-0.004189,1.8362,5.2228
124,2,1.9579,0.658686,0.706,0.704,0.706,0.6979,0.8984,0.008214,1.7673,4.9893
124,3,1.8859,0.613223,0.7377,0.7305,0.7377,0.7302,0.9048,-0.007985,1.7455,4.8556
124,4,2.0254,0.567697,0.7377,0.7346,0.7377,0.7308,0.9205,0.004911,1.8566,5.4268
125,1,1.9292,0.525994,0.7641,0.757,0.7641,0.7585,0.9253,-0.00673,1.8309,5.2034
125,2,1.8803,0.537054,0.7641,0.7551,0.7641,0.7542,0.9291,-0.013795,1.778,5.0145
125,3,1.8245,0.507146,0.7764,0.7692,0.7764,0.7721,0.9367,-0.006275,1.7513,4.8983
125,4,1.9903,0.555602,0.7518,0.7517,0.7518,0.7458,0.9172,0.000885,1.838,5.3381
126,1,1.9427,0.545466,0.757,0.7512,0.757,0.7511,0.9234,-0.000351,1.8278,5.2031
126,2,1.8278,0.502026,0.7817,0.7768,0.7817,0.7746,0.9307,0.015203,1.7573,4.9213
126,3,1.8265,0.555495,0.7553,0.7452,0.7553,0.7438,0.926,-0.004417,1.7281,4.7921
