Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
15,2,2.4282,1.257867,0.3539,0.2445,0.3539,0.2784,0.4769,-0.042696,1.7995,5.159
15,3,2.38,1.265976,0.3556,0.2526,0.3556,0.2941,0.4848,-0.026124,1.7658,4.9793
15,4,2.4949,1.259266,0.4014,0.1916,0.4014,0.2439,0.4673,-0.013485,1.8501,5.378
16,1,2.4915,1.260233,0.382,0.2786,0.382,0.3212,0.4583,-0.034192,1.8581,5.3644
16,2,2.4179,1.247536,0.3838,0.2724,0.3838,0.2997,0.4929,-0.045231,1.8083,5.1488
16,3,2.387,1.265408,0.3398,0.2401,0.3398,0.2796,0.4731,-0.020973,1.7909,5.0042
16,4,2.4982,1.253853,0.419,0.2875,0.419,0.2728,0.5067,-0.024527,1.8525,5.4017
17,1,2.5045,1.259792,0.3908,0.2916,0.3908,0.3327,0.5144,-0.024208,1.8649,5.4089
17,2,2.4034,1.260503,0.3398,0.2465,0.3398,0.2854,0.4925,-0.026512,1.7939,5.0703
17,3,2.4045,1.256125,0.3592,0.4579,0.3592,0.2714,0.5224,-0.055204,1.8009,5.0839
17,4,2.4984,1.268625,0.419,0.3781,0.419,0.2886,0.4762,-0.016298,1.835,5.3677
18,1,2.4862,1.258782,0.3398,0.2543,0.3398,0.2886,0.4629,-0.029616,1.8586,5.3501
18,2,2.412,1.258662,0.3539,0.2475,0.3539,0.2855,0.4623,-0.047302,1.8016,5.1032
18,3,2.4474,1.265378,0.3504,0.2385,0.3504,0.272,0.488,-0.068002,1.8242,5.2055
18,4,2.5336,1.253833,0.4049,0.2453,0.4049,0.2612,0.4806,-0.043715,1.8786,5.5198
19,1,2.5271,1.24978,0.375,0.2387,0.375,0.2674,0.4723,-0.041429,1.89,5.5076
19,2,2.4003,1.248986,0.3662,0.271,0.3662,0.3111,0.4749,-0.032812,1.7938,5.0866
19,3,2.3859,1.270263,0.3574,0.2474,0.3574,0.2687,0.4784,-0.029657,1.7698,4.989
19,4,2.4941,1.245979,0.4049,0.2774,0.4049,0.3134,0.5056,-0.018186,1.8527,5.4063
20,1,2.4748,1.240705,0.4261,0.3328,0.4261,0.3023,0.5055,-0.007151,1.8618,5.3543
20,2,2.3828,1.235242,0.3944,0.28,0.3944,0.295,0.5465,-0.021136,1.7874,5.0603
20,3,2.3862,1.263173,0.3292,0.2378,0.3292,0.2745,0.4983,-0.030558,1.7774,5.0067
20,4,2.4996,1.253712,0.4032,0.2186,0.4032,0.2497,0.492,-0.023192,1.8641,5.4066
21,1,2.5336,1.253706,0.412,0.3054,0.412,0.267,0.4899,-0.048277,1.8948,5.52
21,2,2.4025,1.243316,0.4085,0.3024,0.4085,0.3468,0.5151,-0.027933,1.8083,5.1072
21,3,2.411,1.263408,0.3574,0.237,0.3574,0.2612,0.5082,-0.034602,1.7984,5.0888
21,4,2.4983,1.24915,0.3996,0.2891,0.3996,0.3354,0.5124,-0.034408,1.8466,5.413
22,1,2.4738,1.246009,0.3803,0.2568,0.3803,0.2805,0.4995,-0.021926,1.8508,5.3386
22,2,2.408,1.257021,0.368,0.2531,0.368,0.2798,0.4729,-0.027408,1.8025,5.0935
22,3,2.4739,1.262092,0.3627,0.3093,0.3627,0.3074,0.4849,-0.096697,1.8261,5.3013
22,4,2.4946,1.252493,0.3873,0.2447,0.3873,0.2796,0.4906,-0.028443,1.8439,5.393
23,1,2.4573,1.239558,0.3838,0.2815,0.3838,0.3232,0.5319,-0.027216,1.85,5.2988
23,2,2.4111,1.247841,0.3803,0.3292,0.3803,0.2712,0.4909,-0.033972,1.8,5.1252
23,3,2.3912,1.250213,0.3926,0.2751,0.3926,0.2915,0.5497,-0.044202,1.7826,5.0536
23,4,2.5079,1.253968,0.3803,0.2629,0.3803,0.3048,0.4917,-0.02663,1.8537,5.4337
24,1,2.4723,1.23686,0.4085,0.2937,0.4085,0.3031,0.5096,-0.027682,1.863,5.355
24,2,2.3824,1.243264,0.3768,0.2705,0.3768,0.3105,0.4852,-0.0252,1.7873,5.0404
24,3,2.3907,1.260085,0.3609,0.2537,0.3609,0.2692,0.4853,-0.034793,1.7808,5.0289
24,4,2.5161,1.25526,0.3926,0.2833,0.3926,0.3288,0.5304,-0.034126,1.8631,5.4581
25,1,2.475,1.238569,0.375,0.2697,0.375,0.3055,0.5086,-0.028193,1.861,5.3601
25,2,2.4167,1.233837,0.4137,0.2978,0.4137,0.3014,0.5204,-0.06274,1.8175,5.1768
25,3,2.4212,1.249005,0.3504,0.2809,0.3504,0.2665,0.5194,-0.058397,1.8034,5.1564
