Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
39,3,2.2631,1.049658,0.5405,0.4552,0.5405,0.4688,0.7102,-0.020452,1.7895,5.0944
39,4,2.3823,1.026986,0.537,0.474,0.537,0.4812,0.7255,-0.009997,1.8783,5.5446
40,1,2.3547,1.022427,0.5528,0.4462,0.5528,0.4815,0.7248,-0.038945,1.8737,5.4634
40,2,2.2694,1.014469,0.5704,0.4933,0.5704,0.5044,0.7264,-0.043775,1.8276,5.1976
40,3,2.2885,1.059124,0.5282,0.4911,0.5282,0.4843,0.7082,-0.078503,1.7992,5.1569
40,4,2.3921,1.045199,0.5546,0.4991,0.5546,0.5084,0.7104,-0.031387,1.8733,5.5347
41,1,2.3482,1.021117,0.5458,0.4899,0.5458,0.4992,0.7279,-0.035217,1.878,5.4448
41,2,2.2351,1.001049,0.5845,0.5472,0.5845,0.516,0.7406,-0.039046,1.8024,5.1147
41,3,2.2514,1.045645,0.5317,0.4594,0.5317,0.4768,0.7148,-0.055937,1.7841,5.065
41,4,2.3459,1.006465,0.5775,0.5413,0.5775,0.5371,0.7433,-0.011133,1.8564,5.4713
42,1,2.3455,1.029369,0.5634,0.5046,0.5634,0.5002,0.7297,-0.017519,1.8809,5.4165
42,2,2.2655,1.03655,0.5563,0.5102,0.5563,0.5098,0.7084,-0.016036,1.8101,5.1331
42,3,2.249,1.035824,0.5299,0.4746,0.5299,0.4806,0.7154,-0.040302,1.7893,5.0799
42,4,2.3755,1.025478,0.5651,0.5167,0.5651,0.5151,0.7339,-0.034901,1.8717,5.5257
43,1,2.339,1.01743,0.5634,0.5172,0.5634,0.5066,0.7342,-0.04746,1.8643,5.4225
43,2,2.1996,0.963566,0.5986,0.5439,0.5986,0.5367,0.7607,-0.040909,1.7954,5.0838
43,3,2.2061,1.003342,0.5669,0.5168,0.5669,0.5216,0.7494,-0.015963,1.7749,5.0125
43,4,2.3491,1.001906,0.5687,0.5387,0.5687,0.5224,0.7524,-0.044099,1.866,5.4925
44,1,2.3302,1.015644,0.5687,0.5178,0.5687,0.5317,0.7438,-0.034809,1.8658,5.3976
44,2,2.2098,0.974889,0.5933,0.5671,0.5933,0.5358,0.7608,-0.008049,1.7922,5.0913
44,3,2.2065,1.032451,0.5616,0.5076,0.5616,0.5172,0.7424,-0.026041,1.7733,4.946
44,4,2.3888,1.011381,0.5528,0.5105,0.5528,0.5259,0.7473,-0.04848,1.8929,5.6028
45,1,2.3121,1.012494,0.5757,0.5241,0.5757,0.5252,0.7349,-0.012632,1.8559,5.3444
45,2,2.2058,0.966924,0.6039,0.544,0.6039,0.5417,0.7605,-0.014766,1.8049,5.0965
45,3,2.2266,0.982891,0.5704,0.5218,0.5704,0.5333,0.7643,-0.063747,1.8038,5.1284
45,4,2.4131,0.973252,0.588,0.535,0.588,0.5385,0.7669,-0.080476,1.9293,5.7727
46,1,2.3376,1.00771,0.5651,0.5045,0.5651,0.5201,0.7476,-0.055306,1.888,5.4407
46,2,2.2838,1.00529,0.5792,0.5187,0.5792,0.5319,0.7393,-0.064898,1.8288,5.2671
46,3,2.2152,1.013306,0.5264,0.471,0.5264,0.4896,0.7382,-0.049037,1.7886,5.0197
46,4,2.3482,0.957784,0.588,0.5431,0.588,0.5576,0.772,-0.050605,1.8843,5.5926
