Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
15,3,2.2945,1.16999,0.4648,0.4167,0.4648,0.4,0.627,-0.016879,1.7587,4.9183
15,4,2.4167,1.157656,0.4577,0.3885,0.4577,0.3991,0.6219,-0.012513,1.8438,5.3546
16,1,2.4148,1.162804,0.4542,0.4128,0.4542,0.3913,0.6295,-0.004898,1.8545,5.3362
16,2,2.3157,1.161312,0.4806,0.3583,0.4806,0.4093,0.6342,-0.018558,1.7762,5.0091
16,3,2.2848,1.150809,0.4718,0.4043,0.4718,0.4091,0.6468,-0.011789,1.759,4.9309
16,4,2.4336,1.149863,0.4859,0.4276,0.4859,0.4226,0.6535,-0.016876,1.8557,5.4288
17,1,2.3787,1.120144,0.5,0.4017,0.5,0.4304,0.6538,-0.004063,1.8486,5.3153
17,2,2.3105,1.146064,0.4754,0.5026,0.4754,0.4106,0.6386,-0.007836,1.7802,5.0276
17,3,2.2734,1.127731,0.4894,0.4394,0.4894,0.427,0.6572,-0.008283,1.754,4.9466
17,4,2.3866,1.111367,0.5123,0.4337,0.5123,0.4472,0.6712,-0.005344,1.8429,5.3621
18,1,2.3698,1.125412,0.5,0.4168,0.5,0.4265,0.6723,-0.011966,1.8415,5.2734
18,2,2.2941,1.100874,0.5053,0.4844,0.5053,0.4358,0.6545,-0.025538,1.7923,5.0784
18,3,2.2819,1.132339,0.4982,0.3671,0.4982,0.4199,0.6583,-0.010115,1.7645,4.9641
18,4,2.4017,1.123019,0.5,0.4384,0.5,0.4383,0.6834,-0.013437,1.8521,5.3851
19,1,2.3802,1.1118,0.4982,0.4182,0.4982,0.4359,0.6666,-0.016048,1.8528,5.3398
19,2,2.2719,1.10044,0.5106,0.421,0.5106,0.4373,0.6894,-0.013117,1.78,5.0052
19,3,2.2608,1.108362,0.493,0.422,0.493,0.4338,0.677,-0.020441,1.765,4.9498
19,4,2.3642,1.082868,0.5088,0.4444,0.5088,0.4505,0.7103,-0.00365,1.8448,5.354
20,1,2.336,1.078657,0.5194,0.4252,0.5194,0.4503,0.7018,-0.014088,1.8378,5.2697
20,2,2.2741,1.088836,0.5211,0.4905,0.5211,0.4626,0.6866,-0.018136,1.7845,5.0396
20,3,2.2236,1.068543,0.5352,0.4687,0.5352,0.47,0.7137,0.007738,1.7563,4.9188
20,4,2.3773,1.103962,0.5123,0.467,0.5123,0.4556,0.6809,-0.007703,1.8397,5.3483
21,1,2.3629,1.097472,0.4947,0.4317,0.4947,0.4528,0.684,-0.014448,1.8501,5.3154
21,2,2.2457,1.055301,0.5282,0.494,0.5282,0.4796,0.7064,-0.014239,1.7795,5.0232
21,3,2.2194,1.077249,0.5053,0.4241,0.5053,0.4374,0.6996,-0.004806,1.7476,4.8844
21,4,2.3441,1.045315,0.5211,0.4703,0.5211,0.4855,0.7227,-0.015435,1.8456,5.3745
22,1,2.3505,1.091155,0.5123,0.447,0.5123,0.4653,0.696,-0.004814,1.8439,5.2891
22,2,2.2412,1.058291,0.5387,0.4916,0.5387,0.4781,0.7207,-0.002369,1.7777,5.0014
22,3,2.2181,1.062617,0.5211,0.4644,0.5211,0.4774,0.7142,-0.0043,1.7592,4.9143
22,4,2.3659,1.066736,0.5035,0.4673,0.5035,0.4714,0.716,-0.010672,1.8514,5.3972
23,1,2.3087,1.037275,0.5722,0.4985,0.5722,0.5104,0.7136,-0.016867,1.841,5.2753
23,2,2.2722,1.079481,0.5229,0.4769,0.5229,0.4754,0.7051,-0.019177,1.7915,5.0552
23,3,2.2272,1.091782,0.5176,0.4609,0.5176,0.4642,0.711,-0.022841,1.7472,4.8765
23,4,2.3767,1.091326,0.5141,0.4778,0.5141,0.4803,0.6998,-0.00619,1.8456,5.3761
24,1,2.3206,1.066602,0.537,0.482,0.537,0.4956,0.7065,-0.013469,1.8345,5.2467
24,2,2.2397,1.043976,0.544,0.4961,0.544,0.5067,0.7193,-0.018528,1.7864,5.0296
24,3,2.2088,1.052001,0.5493,0.4845,0.5493,0.4968,0.743,-0.013625,1.7575,4.908
24,4,2.3546,1.057485,0.5423,0.5042,0.5423,0.5092,0.7337,-0.01072,1.8445,5.3811
25,1,2.2805,0.999888,0.5722,0.5215,0.5722,0.5357,0.7565,-0.012791,1.8411,5.2686
25,2,2.2352,1.031134,0.5493,0.4958,0.5493,0.509,0.7257,-0.022677,1.7826,5.0446
25,3,2.2067,1.054512,0.5282,0.4793,0.5282,0.4882,0.7159,-0.009778,1.7498,4.8951
25,4,2.3365,1.024277,0.5775,0.5381,0.5775,0.5456,0.7495,-0.017822,1.851,5.3985
26,1,2.2941,1.01948,0.5352,0.4815,0.5352,0.5031,0.7451,-0.020423,1.8437,5.2682
26,2,2.2392,1.039632,0.537,0.4897,0.537,0.4943,0.7449,-0.015711,1.7835,5.0383
26,3,2.2097,1.040621,0.5423,0.483,0.5423,0.5018,0.7303,-0.002111,1.7598,4.9374
26,4,2.3339,1.032947,0.5352,0.5061,0.5352,0.517,0.7296,-0.008867,1.8437,5.3693
27,1,2.2873,1.009763,0.5687,0.5107,0.5687,0.5268,0.7547,-0.005881,1.8434,5.2681
27,2,2.2393,1.032368,0.5387,0.4873,0.5387,0.4942,0.7197,-0.016081,1.7852,5.0555
27,3,2.1888,1.022825,0.5176,0.4715,0.5176,0.4927,0.7444,-0.013061,1.7569,4.9094
27,4,2.3098,0.973803,0.5986,0.5555,0.5986,0.5696,0.7646,-0.030441,1.8499,5.4273
28,1,2.3033,1.008649,0.5563,0.4796,0.5563,0.4976,0.7531,-0.024641,1.8511,5.3242
28,2,2.2398,1.042598,0.5405,0.481,0.5405,0.5006,0.7258,-0.019646,1.7823,5.0332
28,3,2.1576,0.991723,0.5511,0.5002,0.5511,0.5211,0.7635,-0.002452,1.7465,4.8778
28,4,2.284,0.964511,0.5792,0.5436,0.5792,0.5585,0.7782,-0.002026,1.8396,5.3627
29,1,2.308,1.013396,0.5739,0.528,0.5739,0.5367,0.7574,-0.013801,1.8509,5.3288
29,2,2.2325,1.034387,0.5352,0.4815,0.5352,0.5002,0.7381,-0.011396,1.7803,5.028
29,3,2.1548,0.983692,0.5687,0.5228,0.5687,0.537,0.7723,0.002136,1.7472,4.8873
29,4,2.291,0.984999,0.5775,0.5273,0.5775,0.5468,0.7723,-0.010043,1.8389,5.3384
30,1,2.2911,0.991038,0.5704,0.5011,0.5704,0.5267,0.7586,-0.01329,1.8498,5.3246
30,2,2.1965,0.992656,0.5739,0.5327,0.5739,0.5432,0.7563,-0.000593,1.7814,5.0055
30,3,2.164,0.976177,0.5458,0.4941,0.5458,0.5087,0.7706,-0.026617,1.7591,4.9357
30,4,2.2721,0.960404,0.5775,0.5338,0.5775,0.5538,0.7734,-0.0055,1.8452,5.3328
31,1,2.2779,0.982378,0.5863,0.515,0.5863,0.5365,0.775,-0.023805,1.8464,5.3006
31,2,2.1977,0.983475,0.5687,0.5192,0.5687,0.5258,0.7644,-0.015284,1.7844,5.0309
31,3,2.174,1.003334,0.5792,0.5298,0.5792,0.5387,0.7704,-0.012318,1.7559,4.9056
31,4,2.3017,0.970602,0.5634,0.52,0.5634,0.5395,0.7752,-0.004164,1.8485,5.4075
32,1,2.2479,0.9542,0.581,0.5254,0.581,0.5454,0.78,-0.006031,1.8402,5.2664
32,2,2.183,0.9634,0.588,0.5449,0.588,0.5368,0.7827,-0.012166,1.7894,5.0288
32,3,2.167,0.98334,0.5669,0.522,0.5669,0.5291,0.7705,-0.002038,1.7586,4.9288
32,4,2.2681,0.96213,0.5581,0.5198,0.5581,0.538,0.7813,-0.007134,1.8344,5.3155
