Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
35,3,2.2955,1.16125,0.4771,0.3432,0.4771,0.3986,0.6317,0.010876,1.7647,4.9422
35,4,2.4437,1.159106,0.4824,0.3717,0.4824,0.4126,0.6239,-0.034261,1.8579,5.441
36,1,2.3881,1.157253,0.4806,0.3545,0.4806,0.408,0.6333,0.002167,1.8418,5.26
36,2,2.3028,1.146745,0.4665,0.3453,0.4665,0.3963,0.6175,-0.017744,1.7768,5.0002
36,3,2.295,1.14255,0.463,0.3412,0.463,0.3893,0.643,-0.02403,1.7694,4.9841
36,4,2.396,1.131398,0.4877,0.3679,0.4877,0.4156,0.6502,-0.000398,1.8401,5.3469
37,1,2.3797,1.137736,0.4789,0.3589,0.4789,0.4089,0.6401,-0.003836,1.8447,5.2776
37,2,2.3477,1.1701,0.4754,0.3544,0.4754,0.4041,0.6211,-0.017021,1.79,5.0953
37,3,2.2812,1.156084,0.4789,0.3569,0.4789,0.4013,0.6411,0.00534,1.7571,4.9066
37,4,2.4174,1.15892,0.4859,0.3684,0.4859,0.4152,0.6343,-0.011839,1.8373,5.3539
38,1,2.3853,1.141805,0.4894,0.3606,0.4894,0.4152,0.6399,-0.011559,1.8447,5.2869
38,2,2.3201,1.155468,0.4648,0.3499,0.4648,0.3966,0.6224,-0.01599,1.7822,5.0376
38,3,2.2781,1.143088,0.5053,0.3718,0.5053,0.4225,0.6385,-0.027947,1.7578,4.9264
38,4,2.421,1.155988,0.4718,0.3441,0.4718,0.3979,0.6274,-0.012722,1.847,5.3727
39,1,2.3767,1.137623,0.4947,0.366,0.4947,0.4206,0.6328,-0.014566,1.8398,5.2679
39,2,2.3082,1.144444,0.4701,0.3578,0.4701,0.4014,0.6276,0.005388,1.7778,5.0235
39,3,2.3005,1.161588,0.4806,0.3464,0.4806,0.4018,0.6331,-0.017028,1.7676,4.958
39,4,2.4233,1.142039,0.4665,0.3691,0.4665,0.4025,0.642,-0.018899,1.8485,5.413
40,1,2.3795,1.124203,0.4894,0.3622,0.4894,0.4162,0.6507,-0.018318,1.8477,5.3084
40,2,2.2952,1.131343,0.4894,0.3651,0.4894,0.4163,0.6512,0.006591,1.7829,5.011
40,3,2.2784,1.162239,0.4613,0.3327,0.4613,0.3856,0.6361,-0.014149,1.7512,4.8827
40,4,2.4176,1.134607,0.4894,0.3766,0.4894,0.419,0.6552,-0.019294,1.8477,5.4111
41,1,2.3743,1.11476,0.4859,0.3632,0.4859,0.4149,0.6734,-0.021208,1.8499,5.3131
41,2,2.3007,1.12284,0.4859,0.3628,0.4859,0.414,0.6619,-0.010567,1.7868,5.0491
41,3,2.2536,1.12842,0.4771,0.3527,0.4771,0.4008,0.6434,-0.007308,1.7482,4.879
41,4,2.4049,1.129766,0.4894,0.3662,0.4894,0.4165,0.6657,-0.007741,1.8468,5.3803
42,1,2.3856,1.116117,0.5088,0.3743,0.5088,0.4312,0.6658,-0.012563,1.8535,5.3478
42,2,2.2926,1.132509,0.4947,0.3843,0.4947,0.4238,0.6504,-0.008041,1.7759,4.9995
42,3,2.2657,1.139185,0.4771,0.3453,0.4771,0.3993,0.6552,-0.007883,1.7529,4.8942
42,4,2.397,1.134493,0.4736,0.3558,0.4736,0.4034,0.6466,-0.007966,1.8394,5.3429
43,1,2.4032,1.131106,0.5035,0.3762,0.5035,0.4298,0.6697,-0.008181,1.8556,5.3714
43,2,2.3178,1.148014,0.456,0.338,0.456,0.3877,0.6365,-0.004396,1.7838,5.0472
43,3,2.2732,1.13402,0.4701,0.3567,0.4701,0.397,0.661,-0.027339,1.7559,4.9314
43,4,2.39,1.126465,0.5,0.3748,0.5,0.4254,0.6587,-0.011662,1.8373,5.3383
44,1,2.3695,1.117624,0.5106,0.3758,0.5106,0.4329,0.669,-0.012505,1.8465,5.2906
44,2,2.2979,1.131947,0.4842,0.3692,0.4842,0.4133,0.6427,-0.010742,1.7838,5.0184
44,3,2.2642,1.13961,0.4842,0.3484,0.4842,0.4046,0.6451,-0.018037,1.7581,4.8883
44,4,2.3953,1.121347,0.5106,0.3768,0.5106,0.4326,0.6677,-0.001103,1.8435,5.3677
45,1,2.3577,1.100917,0.5035,0.3817,0.5035,0.4314,0.6751,0.005959,1.8488,5.2903
45,2,2.3205,1.132672,0.4842,0.3607,0.4842,0.4116,0.6414,-0.014545,1.7928,5.0921
45,3,2.2665,1.120434,0.4877,0.3545,0.4877,0.4086,0.6693,-0.028161,1.7577,4.9407
45,4,2.4038,1.136718,0.4736,0.471,0.4736,0.4069,0.6371,-0.000419,1.8466,5.3604
46,1,2.4004,1.140871,0.4824,0.3519,0.4824,0.4057,0.6367,-0.027771,1.8542,5.3393
46,2,2.2786,1.102615,0.5053,0.386,0.5053,0.4325,0.6609,-0.009283,1.7773,5.0226
46,3,2.2574,1.118033,0.4789,0.3535,0.4789,0.4044,0.681,-0.010957,1.7534,4.916
46,4,2.3831,1.10681,0.4912,0.3704,0.4912,0.4181,0.6663,-0.023485,1.8398,5.3612
47,1,2.3628,1.108584,0.5176,0.3855,0.5176,0.4414,0.6686,-0.01538,1.8438,5.2894
47,2,2.2867,1.117748,0.4877,0.3683,0.4877,0.4163,0.6682,-0.012386,1.7797,5.0143
47,3,2.2363,1.09164,0.5158,0.3789,0.5158,0.4333,0.6742,-0.007407,1.7527,4.9071
47,4,2.3675,1.094726,0.5176,0.3996,0.5176,0.443,0.6777,-0.011637,1.8384,5.3372
48,1,2.3448,1.098281,0.5106,0.3818,0.5106,0.4359,0.6744,-0.00548,1.8399,5.2535
48,2,2.286,1.108273,0.5,0.3777,0.5,0.4266,0.656,-0.016596,1.7866,5.0339
48,3,2.2949,1.139215,0.4842,0.3506,0.4842,0.4052,0.6688,-0.028691,1.7711,4.9916
48,4,2.4101,1.123817,0.493,0.374,0.493,0.4203,0.657,-0.021278,1.8533,5.4113
49,1,2.354,1.075697,0.5176,0.3837,0.5176,0.4406,0.6895,-0.016175,1.8603,5.3367
49,2,2.2986,1.121088,0.4736,0.3532,0.4736,0.4033,0.6554,-0.005163,1.7911,5.0463
49,3,2.2524,1.125395,0.4894,0.3648,0.4894,0.4127,0.6728,0.000654,1.7538,4.8822
49,4,2.4111,1.111643,0.5123,0.3977,0.5123,0.4375,0.6582,-0.003995,1.8577,5.4432
50,1,2.3694,1.102108,0.5088,0.3756,0.5088,0.4322,0.6745,-0.030715,1.853,5.3265
50,2,2.2876,1.108873,0.5106,0.378,0.5106,0.4335,0.6669,-0.005178,1.7854,5.0381
50,3,2.254,1.118594,0.5035,0.3704,0.5035,0.4223,0.6549,-0.008534,1.7522,4.9031
50,4,2.3949,1.109839,0.5141,0.3875,0.5141,0.4382,0.6709,-0.006054,1.8485,5.3933
51,1,2.3525,1.087975,0.5229,0.3918,0.5229,0.4466,0.6948,-9.4e-05,1.8508,5.3029
51,2,2.2674,1.090771,0.537,0.4013,0.537,0.4573,0.6822,-0.018745,1.7814,5.0129
51,3,2.2561,1.138298,0.4701,0.3397,0.4701,0.3931,0.6459,-0.01033,1.7444,4.8644
51,4,2.3747,1.09783,0.507,0.3932,0.507,0.4357,0.6895,-0.015132,1.8432,5.3542
52,1,2.3472,1.106008,0.5018,0.3711,0.5018,0.4266,0.6678,-0.007262,1.8342,5.2432
52,2,2.2819,1.110511,0.5088,0.3835,0.5088,0.4335,0.659,-0.005979,1.7802,5.0152
52,3,2.2546,1.105895,0.4771,0.3511,0.4771,0.4014,0.6622,-0.023898,1.7604,4.9349
52,4,2.3898,1.115283,0.4859,0.3699,0.4859,0.4148,0.6633,-0.004053,1.842,5.3636
53,1,2.369,1.106572,0.5,0.3688,0.5,0.4245,0.6647,-0.017777,1.8499,5.3147
53,2,2.2683,1.090087,0.4894,0.3776,0.4894,0.4193,0.6639,-0.021519,1.7881,5.0174
53,3,2.2376,1.085533,0.4947,0.3585,0.4947,0.4145,0.6812,-0.004074,1.7621,4.9257
53,4,2.3891,1.101256,0.5141,0.3938,0.5141,0.4395,0.6671,-0.011243,1.8508,5.394
54,1,2.3551,1.089397,0.5246,0.3934,0.5246,0.4484,0.681,0.001145,1.8477,5.3083
54,2,2.2808,1.100855,0.4894,0.3651,0.4894,0.4167,0.6705,-0.020909,1.7835,5.034
54,3,2.2397,1.093981,0.5141,0.3752,0.5141,0.4313,0.6916,-0.0084,1.7543,4.9131
54,4,2.3775,1.09489,0.5053,0.4018,0.5053,0.4338,0.6847,-0.004644,1.8446,5.3702
55,1,2.3478,1.069626,0.5299,0.4041,0.5299,0.4542,0.6969,-0.007723,1.8534,5.3303
55,2,2.2744,1.093263,0.5035,0.3709,0.5035,0.4269,0.6687,-0.021098,1.7824,5.0304
55,3,2.2658,1.112694,0.4982,0.3683,0.4982,0.4185,0.6783,-0.020573,1.7592,4.9565
55,4,2.3886,1.112153,0.4859,0.3897,0.4859,0.418,0.6608,-0.009805,1.8445,5.367
56,1,2.3597,1.083217,0.5229,0.3879,0.5229,0.4451,0.6849,-0.021428,1.8531,5.3381
56,2,2.2751,1.092233,0.5088,0.38,0.5088,0.4336,0.6798,-0.01487,1.7861,5.0351
56,3,2.2661,1.124938,0.5141,0.3828,0.5141,0.4327,0.657,-0.018957,1.7597,4.9287
56,4,2.3499,1.074748,0.5317,0.4123,0.5317,0.4571,0.6999,-0.000215,1.8367,5.3252
57,1,2.3442,1.081732,0.5211,0.3829,0.5211,0.4413,0.6867,-0.023194,1.8502,5.2899
57,2,2.2741,1.086601,0.4965,0.3781,0.4965,0.4256,0.6827,-0.012883,1.7911,5.045
57,3,2.2195,1.072078,0.5141,0.3753,0.5141,0.4312,0.6942,-0.020944,1.7513,4.8967
57,4,2.3864,1.105823,0.4754,0.3772,0.4754,0.4085,0.6621,-0.014573,1.8426,5.3744
58,1,2.3155,1.048757,0.5317,0.392,0.5317,0.4513,0.7083,-0.015767,1.8478,5.2713
58,2,2.2581,1.064729,0.5158,0.3833,0.5158,0.4383,0.6756,-0.02801,1.7838,5.0426
58,3,2.2479,1.098101,0.5035,0.3668,0.5035,0.4224,0.6903,-0.015325,1.7615,4.9308
58,4,2.3776,1.099744,0.5141,0.3925,0.5141,0.4387,0.6619,-0.00591,1.8392,5.3591
59,1,2.3457,1.091717,0.4982,0.3679,0.4982,0.4233,0.6947,-0.019333,1.8411,5.2717
59,2,2.2751,1.090227,0.493,0.376,0.493,0.422,0.6762,-0.012332,1.7828,5.0399
59,3,2.2277,1.079784,0.5106,0.3715,0.5106,0.428,0.6818,-0.018817,1.7562,4.9062
59,4,2.3847,1.100723,0.5,0.3681,0.5,0.4236,0.6713,-0.002693,1.8476,5.3806
60,1,2.3559,1.077212,0.5211,0.3953,0.5211,0.4463,0.6957,-0.019357,1.8528,5.3394
60,2,2.2595,1.077425,0.5158,0.3893,0.5158,0.4406,0.6844,-0.001673,1.7815,5.0178
60,3,2.2402,1.094802,0.4982,0.3648,0.4982,0.4183,0.6743,-0.014426,1.7486,4.9128
60,4,2.3463,1.060511,0.5246,0.4056,0.5246,0.4504,0.6952,-0.016735,1.8463,5.3466
61,1,2.3623,1.076356,0.544,0.4045,0.544,0.4636,0.6994,-0.025123,1.8632,5.3628
61,2,2.2612,1.090423,0.5035,0.3833,0.5035,0.4304,0.6704,-0.010436,1.7739,4.9929
61,3,2.2055,1.072981,0.5211,0.3764,0.5211,0.4359,0.7053,-0.008221,1.7442,4.848
