Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
31,4,2.5542,1.196119,0.4859,0.3899,0.4859,0.3995,0.5752,-0.067476,1.9098,5.7229
32,1,2.4976,1.189941,0.4683,0.348,0.4683,0.3809,0.5877,-0.037938,1.9033,5.5489
32,2,2.4927,1.179368,0.4789,0.4042,0.4789,0.3945,0.5967,-0.102326,1.8804,5.5573
32,3,2.3932,1.19965,0.4577,0.3829,0.4577,0.3778,0.5954,-0.042835,1.8123,5.1783
32,4,2.5477,1.207655,0.4806,0.4045,0.4806,0.3855,0.5849,-0.053678,1.8907,5.6743
33,1,2.5003,1.17141,0.4806,0.3801,0.4806,0.4018,0.6221,-0.047345,1.9159,5.6012
33,2,2.3069,1.170415,0.4718,0.3428,0.4718,0.394,0.6195,0.019037,1.768,4.9585
33,3,2.5498,1.225022,0.4225,0.3471,0.4225,0.3371,0.5974,-0.141303,1.9069,5.6408
33,4,2.4887,1.195907,0.4683,0.5087,0.4683,0.3722,0.5991,-0.021495,1.8759,5.5054
34,1,2.4535,1.172282,0.4842,0.4043,0.4842,0.4139,0.6114,-0.026342,1.8712,5.4429
34,2,2.3364,1.149587,0.4947,0.3657,0.4947,0.416,0.6412,-0.013772,1.7943,5.1056
34,3,2.3729,1.181714,0.4683,0.4274,0.4683,0.3804,0.6267,-0.03177,1.7922,5.1524
34,4,2.4529,1.176987,0.4754,0.4179,0.4754,0.3927,0.6216,-0.007038,1.8525,5.43
35,1,2.5041,1.169386,0.5123,0.3769,0.5123,0.4334,0.6232,-0.045727,1.8989,5.6185
35,2,2.3673,1.151528,0.5018,0.43,0.5018,0.4215,0.637,-0.031822,1.8381,5.2042
35,3,2.6547,1.177454,0.4718,0.3847,0.4718,0.3988,0.6187,-0.239591,1.9888,6.1016
35,4,2.5395,1.179226,0.4877,0.4461,0.4877,0.4009,0.5972,-0.079369,1.9054,5.7135
36,1,2.7502,1.172029,0.4806,0.3992,0.4806,0.3956,0.6133,-0.21231,2.0305,6.4325
36,2,2.5164,1.164297,0.4982,0.4504,0.4982,0.4182,0.6226,-0.124514,1.8956,5.6714
36,3,2.3041,1.172998,0.4789,0.3843,0.4789,0.4014,0.6378,-0.022105,1.761,4.9432
