Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
15,2,2.2993,1.107418,0.5,0.4611,0.5,0.4585,0.6832,-0.04182,1.7973,5.0805
15,3,2.2297,1.052414,0.544,0.4838,0.544,0.4996,0.7307,-0.037472,1.7717,4.9769
15,4,2.4148,1.105046,0.5018,0.4327,0.5018,0.4524,0.6947,-0.018548,1.8665,5.471
16,1,2.338,1.05125,0.5352,0.4665,0.5352,0.4868,0.721,-0.014764,1.8538,5.3405
16,2,2.2454,1.046248,0.5651,0.5171,0.5651,0.5142,0.7155,-0.010327,1.7853,5.0433
16,3,2.2408,1.073193,0.5176,0.4671,0.5176,0.4794,0.7055,-0.01897,1.7672,4.9652
16,4,2.3333,1.022497,0.5634,0.5181,0.5634,0.5266,0.7468,-0.025023,1.85,5.3918
17,1,2.3147,1.024265,0.5792,0.5298,0.5792,0.5271,0.7275,-0.026964,1.8532,5.3257
17,2,2.2439,1.039745,0.5651,0.5035,0.5651,0.5154,0.7227,-0.038589,1.7894,5.0538
17,3,2.2246,1.040286,0.5352,0.4799,0.5352,0.4972,0.7165,-0.030704,1.7724,4.988
17,4,2.3647,1.042478,0.5546,0.5025,0.5546,0.5179,0.7347,-0.029663,1.864,5.4498
18,1,2.3269,1.043494,0.537,0.4781,0.537,0.4935,0.7251,-0.014429,1.8506,5.3214
18,2,2.2248,0.989288,0.5669,0.5309,0.5669,0.5171,0.7508,-0.023551,1.7993,5.1078
18,3,2.2227,1.036681,0.5423,0.4893,0.5423,0.5037,0.7231,-0.015308,1.7679,4.99
18,4,2.3541,1.035437,0.5493,0.4968,0.5493,0.5134,0.7338,-0.03373,1.8582,5.4309
19,1,2.332,0.999939,0.581,0.5066,0.581,0.5292,0.7466,-0.028358,1.8722,5.4403
19,2,2.2587,1.018382,0.5458,0.4957,0.5458,0.5038,0.7378,-0.039637,1.8131,5.1528
19,3,2.2046,1.011275,0.5704,0.5205,0.5704,0.5393,0.7479,-0.029319,1.7706,4.9892
19,4,2.2944,0.973991,0.5845,0.5412,0.5845,0.5493,0.7642,-0.021499,1.8518,5.3753
20,1,2.3162,1.010346,0.5634,0.5016,0.5634,0.521,0.75,-0.026977,1.8556,5.3631
20,2,2.2239,0.992958,0.5863,0.5332,0.5863,0.5449,0.7478,-0.029891,1.7977,5.0962
20,3,2.2025,0.995546,0.5581,0.5128,0.5581,0.5189,0.7665,-0.036774,1.777,5.0186
20,4,2.3084,0.970817,0.5915,0.5432,0.5915,0.5642,0.7708,-0.032783,1.8546,5.4293
21,1,2.2816,0.981482,0.5704,0.5135,0.5704,0.533,0.7641,-0.00091,1.8476,5.3153
21,2,2.2073,0.977716,0.581,0.5461,0.581,0.5352,0.7581,-0.051315,1.7937,5.0762
21,3,2.1738,0.97134,0.581,0.5246,0.581,0.5419,0.769,-0.000812,1.7718,4.9795
21,4,2.3084,0.971899,0.5722,0.5279,0.5722,0.547,0.7705,-0.015222,1.8574,5.4267
22,1,2.2745,0.95817,0.5863,0.5249,0.5863,0.5453,0.7868,-0.022357,1.8577,5.3459
22,2,2.2132,0.97032,0.5845,0.539,0.5845,0.5439,0.781,-0.021842,1.8031,5.1134
22,3,2.153,0.956788,0.581,0.5314,0.581,0.5475,0.7821,-0.030292,1.7608,4.9442
22,4,2.2885,0.931318,0.6109,0.5666,0.6109,0.5791,0.7954,-0.015062,1.858,5.4553
23,1,2.2752,0.958986,0.5863,0.5355,0.5863,0.5584,0.7736,-0.014491,1.8557,5.3463
23,2,2.1926,0.970768,0.5951,0.5553,0.5951,0.5576,0.7726,-0.043547,1.7883,5.0435
23,3,2.1887,0.983775,0.5669,0.526,0.5669,0.5445,0.7705,-0.044475,1.7771,5.0002
23,4,2.3133,0.977048,0.5528,0.4969,0.5528,0.5172,0.7679,-0.032401,1.8559,5.4312
24,1,2.2655,0.93121,0.5898,0.5365,0.5898,0.5551,0.7904,-0.015459,1.8642,5.3789
24,2,2.2052,0.969495,0.5968,0.5511,0.5968,0.5638,0.7734,-0.026849,1.7943,5.0884
24,3,2.1551,0.942294,0.581,0.5297,0.581,0.5444,0.7924,-0.018542,1.7738,4.9851
24,4,2.297,0.923489,0.5968,0.563,0.5968,0.5761,0.8039,-0.022118,1.8689,5.5017
25,1,2.2196,0.897028,0.6215,0.6398,0.6215,0.593,0.7995,-0.015409,1.8509,5.3056
25,2,2.1573,0.910819,0.6303,0.6108,0.6303,0.5942,0.8059,-0.038512,1.7909,5.0658
25,3,2.1786,0.98501,0.6004,0.5879,0.6004,0.572,0.7626,-0.013827,1.7685,4.9636
25,4,2.2605,0.918434,0.6021,0.6295,0.6021,0.5788,0.8105,-0.030166,1.8473,5.3919
26,1,2.2513,0.910319,0.581,0.5904,0.581,0.55,0.7976,-0.023952,1.8676,5.3802
26,2,2.1855,0.940732,0.6074,0.5697,0.6074,0.5755,0.7821,-0.027887,1.7992,5.0899
26,3,2.1622,0.951374,0.5792,0.5976,0.5792,0.5508,0.7838,-0.034527,1.7715,4.9875
26,4,2.276,0.931353,0.6074,0.5623,0.6074,0.5799,0.7947,-0.011165,1.8527,5.4136
27,1,2.242,0.917487,0.6021,0.6206,0.6021,0.5731,0.798,-0.022993,1.8535,5.3324
27,2,2.1682,0.893615,0.6268,0.5762,0.6268,0.5912,0.8167,-0.034744,1.8082,5.1421
27,3,2.1701,0.949396,0.5722,0.5814,0.5722,0.5409,0.7865,-0.02109,1.7796,5.0184
27,4,2.2861,0.894934,0.6232,0.6516,0.6232,0.6012,0.8094,-0.046565,1.875,5.532
28,1,2.2243,0.861605,0.6197,0.585,0.6197,0.5736,0.8133,-0.038108,1.8717,5.4038
28,2,2.144,0.880809,0.618,0.6275,0.618,0.585,0.8225,-0.047435,1.7891,5.0916
28,3,2.1597,0.946247,0.5757,0.5924,0.5757,0.5478,0.7947,-0.025231,1.7759,4.9912
28,4,2.2461,0.887237,0.6039,0.5627,0.6039,0.5805,0.8115,-0.014626,1.852,5.4168
29,1,2.2167,0.879405,0.6109,0.5512,0.6109,0.562,0.817,-0.031899,1.8481,5.3371
29,2,2.1387,0.856754,0.6215,0.6333,0.6215,0.5887,0.8156,-0.014334,1.8085,5.1298
29,3,2.0813,0.855863,0.6356,0.6036,0.6356,0.5971,0.8252,-0.027103,1.7638,4.9407
29,4,2.2731,0.939318,0.581,0.5408,0.581,0.5539,0.788,-0.004633,1.8496,5.3851
30,1,2.2268,0.881332,0.6056,0.5832,0.6056,0.5754,0.8112,-0.045461,1.8554,5.3663
30,2,2.1108,0.848746,0.632,0.6476,0.632,0.5932,0.8192,-0.012945,1.7951,5.0557
30,3,2.0934,0.843558,0.5986,0.5808,0.5986,0.5737,0.8277,-0.033027,1.7751,5.0096
30,4,2.2351,0.867156,0.6074,0.5854,0.6074,0.5855,0.8246,-0.024897,1.8557,5.4269
31,1,2.2116,0.877548,0.6092,0.5955,0.6092,0.5831,0.8129,-0.038966,1.8547,5.3244
31,2,2.1316,0.872152,0.6127,0.5841,0.6127,0.5873,0.8148,-0.020504,1.7916,5.0705
31,3,2.0831,0.829149,0.6197,0.5982,0.6197,0.6011,0.8389,-0.034292,1.7756,5.0089
31,4,2.2423,0.883718,0.5845,0.5423,0.5845,0.5521,0.8217,-0.014989,1.8531,5.4123
32,1,2.2009,0.850342,0.6074,0.5895,0.6074,0.5934,0.8259,-0.013375,1.8601,5.3524
32,2,2.1213,0.840429,0.6391,0.6341,0.6391,0.6055,0.8283,-0.021302,1.7971,5.1102
32,3,2.1033,0.847639,0.6338,0.6072,0.6338,0.6103,0.835,-0.030538,1.7842,5.0331
32,4,2.2641,0.897535,0.6074,0.5997,0.6074,0.5872,0.8198,-0.018466,1.863,5.4529
33,1,2.165,0.828642,0.6338,0.6255,0.6338,0.611,0.8385,-0.011362,1.845,5.2832
33,2,2.0774,0.784882,0.6708,0.6794,0.6708,0.639,0.8487,-0.028343,1.7944,5.0931
33,3,2.0883,0.849266,0.625,0.6099,0.625,0.5999,0.8405,-0.044044,1.763,4.9794
33,4,2.2313,0.889796,0.6056,0.5955,0.6056,0.5952,0.8211,-0.018036,1.8425,5.3615
34,1,2.2079,0.854585,0.6056,0.5899,0.6056,0.5907,0.8274,-0.032616,1.8625,5.3656
34,2,2.0621,0.780177,0.6567,0.6211,0.6567,0.6156,0.857,-0.026047,1.7891,5.0533
34,3,2.0875,0.837958,0.6285,0.5828,0.6285,0.6027,0.8326,-0.020405,1.772,5.0031
34,4,2.2263,0.841331,0.6162,0.5957,0.6162,0.6017,0.8311,-0.047173,1.8589,5.458
35,1,2.1727,0.813752,0.6356,0.6385,0.6356,0.6146,0.8444,-0.004864,1.854,5.3435
35,2,2.0445,0.745487,0.6778,0.6659,0.6778,0.6591,0.8645,-0.025094,1.792,5.0756
35,3,2.0841,0.826178,0.6461,0.6306,0.6461,0.6303,0.8423,-0.025255,1.7886,5.0192
35,4,2.1809,0.795177,0.6408,0.636,0.6408,0.6187,0.8493,-0.009341,1.855,5.4144
36,1,2.2033,0.832984,0.6303,0.6103,0.6303,0.6159,0.8378,-0.05398,1.8695,5.4006
36,2,2.0789,0.804735,0.6549,0.6367,0.6549,0.6309,0.8467,-0.017162,1.7861,5.052
36,3,2.0272,0.777064,0.6673,0.6508,0.6673,0.6468,0.8596,-0.015305,1.7639,4.9442
36,4,2.2254,0.842566,0.6232,0.6162,0.6232,0.6106,0.84,-0.034828,1.8575,5.452
37,1,2.166,0.7994,0.6567,0.6428,0.6567,0.6354,0.8494,-0.005285,1.8608,5.3546
37,2,2.0527,0.755034,0.6743,0.6625,0.6743,0.6595,0.8629,-0.037271,1.7909,5.0805
