Epoch,Fold,Loss,CrossEntropy,Accuracy,Precision,Recall,F1Score,AUC,R2Score,MAE,MSE
22,1,2.457,1.202822,0.4595,0.3402,0.4595,0.3762,0.6017,-0.028268,1.8667,5.3835
22,2,2.3933,1.22285,0.4437,0.3242,0.4437,0.358,0.5453,-0.03418,1.8047,5.1242
22,3,2.3671,1.234454,0.4085,0.2867,0.4085,0.3321,0.5765,-0.021968,1.7819,5.0101
22,4,2.4912,1.223651,0.4313,0.3022,0.4313,0.3468,0.5693,-0.056514,1.8617,5.449
23,1,2.4747,1.215788,0.4472,0.333,0.4472,0.3553,0.5813,-0.050536,1.8694,5.4122
23,2,2.4119,1.217818,0.4384,0.3194,0.4384,0.3689,0.5656,-0.042359,1.8193,5.1981
23,3,2.3591,1.225986,0.4085,0.2861,0.4085,0.3327,0.5861,-0.035872,1.7774,5.0029
23,4,2.4962,1.212257,0.4349,0.3111,0.4349,0.3619,0.6002,-0.032729,1.8688,5.4922
24,1,2.4644,1.20505,0.4595,0.3352,0.4595,0.379,0.596,-0.019732,1.8699,5.4028
24,2,2.386,1.206609,0.4489,0.3227,0.4489,0.3716,0.5906,-0.023047,1.8073,5.1378
24,3,2.3585,1.215503,0.4683,0.5507,0.4683,0.3891,0.5974,-0.019127,1.7828,5.0256
24,4,2.4833,1.215878,0.4648,0.3328,0.4648,0.3863,0.5789,-0.030081,1.8573,5.4407
25,1,2.4594,1.201107,0.4613,0.3364,0.4613,0.3843,0.5972,-0.050956,1.8634,5.3953
25,2,2.3858,1.188129,0.4683,0.3388,0.4683,0.3904,0.6215,-0.081812,1.8126,5.1802
25,3,2.3973,1.205654,0.4701,0.3323,0.4701,0.3859,0.6133,-0.061506,1.796,5.1778
25,4,2.5195,1.243328,0.3891,0.2797,0.3891,0.325,0.5328,-0.062332,1.8714,5.4974
26,1,2.4906,1.237114,0.419,0.3247,0.419,0.2844,0.5053,-0.040668,1.8709,5.4154
26,2,2.4286,1.234,0.3979,0.2599,0.3979,0.2581,0.5182,-0.030716,1.8173,5.216
26,3,2.3993,1.252149,0.3856,0.2703,0.3856,0.3085,0.5015,-0.058807,1.7936,5.076
26,4,2.4993,1.237674,0.4243,0.3064,0.4243,0.2891,0.5081,-0.050232,1.8593,5.4431
27,1,2.4674,1.229491,0.4243,0.3128,0.4243,0.305,0.5572,-0.034938,1.8565,5.3558
27,2,2.3916,1.221443,0.4366,0.3246,0.4366,0.3335,0.5579,-0.046629,1.8048,5.1221
27,3,2.388,1.24143,0.4032,0.2845,0.4032,0.3277,0.5495,-0.009733,1.7884,5.0632
27,4,2.498,1.234691,0.3979,0.2673,0.3979,0.3076,0.5359,-0.02811,1.8617,5.4458
28,1,2.4719,1.221348,0.4208,0.3017,0.4208,0.3386,0.5657,-0.037901,1.8612,5.3897
28,2,2.4106,1.222603,0.4472,0.5277,0.4472,0.3755,0.5552,-0.054119,1.8162,5.1827
28,3,2.352,1.225857,0.4208,0.2934,0.4208,0.3363,0.5808,-0.005873,1.7757,4.9796
28,4,2.516,1.23154,0.4155,0.2898,0.4155,0.3366,0.5599,-0.040111,1.8758,5.5132
29,1,2.4834,1.211701,0.4648,0.3398,0.4648,0.3913,0.5712,-0.036202,1.8814,5.4507
29,2,2.3953,1.214163,0.4366,0.3122,0.4366,0.3516,0.5762,-0.038423,1.8084,5.1513
29,3,2.3618,1.22516,0.4155,0.2948,0.4155,0.3447,0.5824,-0.015512,1.7787,5.0139
29,4,2.4987,1.21819,0.4384,0.3141,0.4384,0.3462,0.5757,-0.04355,1.8651,5.4867
30,1,2.4389,1.197605,0.4771,0.3499,0.4771,0.3975,0.5931,-0.033044,1.8474,5.3354
30,2,2.3989,1.206776,0.4577,0.3349,0.4577,0.3868,0.5824,-0.046815,1.8042,5.1806
30,3,2.3659,1.212713,0.4507,0.3201,0.4507,0.3738,0.6009,-0.031473,1.7857,5.0567
30,4,2.5228,1.223074,0.4366,0.3091,0.4366,0.3545,0.5861,-0.041718,1.8785,5.5555
31,1,2.445,1.203514,0.4437,0.3253,0.4437,0.3749,0.5862,-0.05032,1.8551,5.3417
31,2,2.402,1.222845,0.4542,0.3308,0.4542,0.3822,0.5567,-0.031193,1.8095,5.1533
31,3,2.3561,1.220694,0.4401,0.3119,0.4401,0.3641,0.6013,-0.034065,1.7762,5.0053
31,4,2.5157,1.217848,0.4525,0.3227,0.4525,0.3748,0.5853,-0.057031,1.882,5.544
32,1,2.464,1.19243,0.4806,0.3511,0.4806,0.4023,0.6115,-0.041109,1.8674,5.4309
32,2,2.3946,1.208934,0.4683,0.3415,0.4683,0.3947,0.5696,-0.032038,1.8113,5.1613
32,3,2.3546,1.222489,0.4507,0.3185,0.4507,0.3722,0.5826,-0.028784,1.7759,4.9961
32,4,2.4826,1.200044,0.4507,0.3238,0.4507,0.3749,0.6076,-0.052969,1.8676,5.4754
33,1,2.4457,1.176645,0.4824,0.3526,0.4824,0.4056,0.6389,-0.027519,1.8694,5.4068
33,2,2.3642,1.199354,0.4542,0.3312,0.4542,0.3829,0.5906,-0.038594,1.7953,5.0822
33,3,2.345,1.208931,0.4613,0.3289,0.4613,0.384,0.6111,-0.014014,1.7724,4.9957
